,m_poor_1_20_old,m_poor_1_33,m_poor_1_50,m_poor_1_20,Year,level,area,dem,SourceSheet,sector,StateName,multidimensionally_poor_1_33,multidimensionally_poor_1_50,head_age_cat,edu_group,head_gender,hhsize_cat
581,0.285185575,0,0,0.285185575,2019,State,urban/rural,Age,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
582,0.323032141,0.093224935,0.01480073,0.229807206,2019,State,urban/rural,Age,statesector,0,Sikkim,NA,NA,15 to 29,NA,NA,NA
583,0.16918458,0.053647559,0.011167362,0.115537021,2019,State,urban/rural,Age,statesector,0,Sikkim,NA,NA,30 to 45,NA,NA,NA
584,0.15616335,0.042227663,0.004847511,0.113935687,2019,State,urban/rural,Age,statesector,0,Sikkim,NA,NA,45 to 64,NA,NA,NA
585,0.212572157,0.074020736,0.002621365,0.138551421,2019,State,urban/rural,Age,statesector,0,Sikkim,NA,NA,65+,NA,NA,NA
586,0,0,0,0,2019,State,urban/rural,Age,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
587,0.041797929,0.012455618,0,0.029342311,2019,State,urban/rural,Age,statesector,1,Sikkim,NA,NA,15 to 29,NA,NA,NA
588,0.039027136,0.002880166,0.000422554,0.03614697,2019,State,urban/rural,Age,statesector,1,Sikkim,NA,NA,30 to 45,NA,NA,NA
589,0.037300643,0,0,0.037300643,2019,State,urban/rural,Age,statesector,1,Sikkim,NA,NA,45 to 64,NA,NA,NA
590,0.137645021,0.01215256,0,0.125492461,2019,State,urban/rural,Age,statesector,1,Sikkim,NA,NA,65+,NA,NA,NA
591,1,0,0,1,2019,State,urban/rural,Age,statesector,1,Sikkim,NA,NA,NA,NA,NA,NA
592,0.338045597,0.063256167,0.009943509,0.27478943,2019,State,urban/rural,Age,statesector,0,Tamil Nadu,NA,NA,15 to 29,NA,NA,NA
593,0.195294619,0.044785704,0.004852816,0.150508915,2019,State,urban/rural,Age,statesector,0,Tamil Nadu,NA,NA,30 to 45,NA,NA,NA
594,0.225009561,0.042902406,0.002762867,0.182107155,2019,State,urban/rural,Age,statesector,0,Tamil Nadu,NA,NA,45 to 64,NA,NA,NA
595,0.306681633,0.096685082,0.000977488,0.209996551,2019,State,urban/rural,Age,statesector,0,Tamil Nadu,NA,NA,65+,NA,NA,NA
596,0.104390822,0,0,0.104390822,2019,State,urban/rural,Age,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
597,0.184255645,0.043471452,0.001467205,0.140784193,2019,State,urban/rural,Age,statesector,1,Tamil Nadu,NA,NA,15 to 29,NA,NA,NA
598,0.090972684,0.019801058,0.001335951,0.071171626,2019,State,urban/rural,Age,statesector,1,Tamil Nadu,NA,NA,30 to 45,NA,NA,NA
599,0.067414515,0.017492136,0.000404171,0.049922379,2019,State,urban/rural,Age,statesector,1,Tamil Nadu,NA,NA,45 to 64,NA,NA,NA
600,0.121257603,0.031334918,0.000150451,0.089922685,2019,State,urban/rural,Age,statesector,1,Tamil Nadu,NA,NA,65+,NA,NA,NA
601,0.110520989,0,0,0.110520989,2019,State,urban/rural,Age,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
602,0.445635974,0.140516818,0.025687851,0.305119156,2019,State,urban/rural,Age,statesector,0,Telangana,NA,NA,15 to 29,NA,NA,NA
603,0.26635012,0.088162079,0.014276411,0.178188041,2019,State,urban/rural,Age,statesector,0,Telangana,NA,NA,30 to 45,NA,NA,NA
604,0.269834816,0.06801495,0.006304671,0.201819866,2019,State,urban/rural,Age,statesector,0,Telangana,NA,NA,45 to 64,NA,NA,NA
605,0.391001761,0.115422241,0.00555447,0.27557952,2019,State,urban/rural,Age,statesector,0,Telangana,NA,NA,65+,NA,NA,NA
606,0.256731987,0.029334189,0,0.227397798,2019,State,urban/rural,Age,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
607,0.239584744,0.067092426,0.002118536,0.172492318,2019,State,urban/rural,Age,statesector,1,Telangana,NA,NA,15 to 29,NA,NA,NA
608,0.114800386,0.034867272,0.006159615,0.079933114,2019,State,urban/rural,Age,statesector,1,Telangana,NA,NA,30 to 45,NA,NA,NA
609,0.103203386,0.016177967,0.001519613,0.087025419,2019,State,urban/rural,Age,statesector,1,Telangana,NA,NA,45 to 64,NA,NA,NA
610,0.135930657,0.030606367,0.001249419,0.10532429,2019,State,urban/rural,Age,statesector,1,Telangana,NA,NA,65+,NA,NA,NA
611,0.164220184,0.164220184,0,0,2019,State,urban/rural,Age,statesector,1,Telangana,NA,NA,NA,NA,NA,NA
612,0.626950085,0.378338724,0.081023589,0.248611361,2019,State,urban/rural,Age,statesector,0,Tripura,NA,NA,15 to 29,NA,NA,NA
613,0.41628769,0.199537694,0.045982942,0.216749996,2019,State,urban/rural,Age,statesector,0,Tripura,NA,NA,30 to 45,NA,NA,NA
614,0.389633238,0.165397197,0.022845037,0.224236041,2019,State,urban/rural,Age,statesector,0,Tripura,NA,NA,45 to 64,NA,NA,NA
615,0.422763258,0.193247706,0.022577779,0.229515552,2019,State,urban/rural,Age,statesector,0,Tripura,NA,NA,65+,NA,NA,NA
616,0.299495876,0.299495876,0.299495876,0,2019,State,urban/rural,Age,statesector,0,Tripura,NA,NA,NA,NA,NA,NA
617,0.397322506,0.166439459,0.024530089,0.230883047,2019,State,urban/rural,Age,statesector,1,Tripura,NA,NA,15 to 29,NA,NA,NA
618,0.255392015,0.062953442,0.0157797,0.192438573,2019,State,urban/rural,Age,statesector,1,Tripura,NA,NA,30 to 45,NA,NA,NA
619,0.196502864,0.049896639,0.005942621,0.146606225,2019,State,urban/rural,Age,statesector,1,Tripura,NA,NA,45 to 64,NA,NA,NA
620,0.180693597,0.031842723,0.0018059,0.148850874,2019,State,urban/rural,Age,statesector,1,Tripura,NA,NA,65+,NA,NA,NA
621,0.762826979,0.762826979,0,0,2019,State,urban/rural,Age,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
622,0.715658367,0.441878617,0.143139526,0.27377975,2019,State,urban/rural,Age,statesector,0,Uttar Pradesh,NA,NA,15 to 29,NA,NA,NA
623,0.527252674,0.308943748,0.112439476,0.218308926,2019,State,urban/rural,Age,statesector,0,Uttar Pradesh,NA,NA,30 to 45,NA,NA,NA
624,0.475434244,0.217279419,0.049074803,0.258154825,2019,State,urban/rural,Age,statesector,0,Uttar Pradesh,NA,NA,45 to 64,NA,NA,NA
625,0.446750343,0.206914276,0.041979458,0.239836067,2019,State,urban/rural,Age,statesector,0,Uttar Pradesh,NA,NA,65+,NA,NA,NA
626,0.650874078,0.440113842,0.128028616,0.210760236,2019,State,urban/rural,Age,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
627,0.420993894,0.192066967,0.051073916,0.228926927,2019,State,urban/rural,Age,statesector,1,Uttar Pradesh,NA,NA,15 to 29,NA,NA,NA
628,0.293850482,0.157241002,0.048753623,0.13660948,2019,State,urban/rural,Age,statesector,1,Uttar Pradesh,NA,NA,30 to 45,NA,NA,NA
629,0.208120435,0.090539508,0.015073045,0.117580927,2019,State,urban/rural,Age,statesector,1,Uttar Pradesh,NA,NA,45 to 64,NA,NA,NA
630,0.172403425,0.072869718,0.014014381,0.099533707,2019,State,urban/rural,Age,statesector,1,Uttar Pradesh,NA,NA,65+,NA,NA,NA
631,0.030418547,0.030418547,0,0,2019,State,urban/rural,Age,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
632,0.480897665,0.223663464,0.049384311,0.257234201,2019,State,urban/rural,Age,statesector,0,Uttarakhand,NA,NA,15 to 29,NA,NA,NA
633,0.331025273,0.139800221,0.02719171,0.191225052,2019,State,urban/rural,Age,statesector,0,Uttarakhand,NA,NA,30 to 45,NA,NA,NA
634,0.272283137,0.08547274,0.006760176,0.186810397,2019,State,urban/rural,Age,statesector,0,Uttarakhand,NA,NA,45 to 64,NA,NA,NA
635,0.288531184,0.093745783,0.006191485,0.194785401,2019,State,urban/rural,Age,statesector,0,Uttarakhand,NA,NA,65+,NA,NA,NA
636,0.532286048,0.532286048,0,0,2019,State,urban/rural,Age,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
637,0.36278978,0.179659903,0.003788909,0.183129877,2019,State,urban/rural,Age,statesector,1,Uttarakhand,NA,NA,15 to 29,NA,NA,NA
638,0.219792888,0.101290062,0.027164664,0.118502826,2019,State,urban/rural,Age,statesector,1,Uttarakhand,NA,NA,30 to 45,NA,NA,NA
639,0.106435098,0.036080927,0.00622291,0.070354171,2019,State,urban/rural,Age,statesector,1,Uttarakhand,NA,NA,45 to 64,NA,NA,NA
640,0.078798547,0.028526921,0.007344029,0.050271626,2019,State,urban/rural,Age,statesector,1,Uttarakhand,NA,NA,65+,NA,NA,NA
641,0,0,0,0,2019,State,urban/rural,Age,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
642,0.598254919,0.337701321,0.083025962,0.260553598,2019,State,urban/rural,Age,statesector,0,West Bengal,NA,NA,15 to 29,NA,NA,NA
643,0.415634811,0.204502881,0.042137668,0.21113193,2019,State,urban/rural,Age,statesector,0,West Bengal,NA,NA,30 to 45,NA,NA,NA
644,0.418692529,0.168023437,0.024881398,0.250669092,2019,State,urban/rural,Age,statesector,0,West Bengal,NA,NA,45 to 64,NA,NA,NA
645,0.401055992,0.1751035,0.022072751,0.225952492,2019,State,urban/rural,Age,statesector,0,West Bengal,NA,NA,65+,NA,NA,NA
646,0.662252843,0.487509787,0,0.174743056,2019,State,urban/rural,Age,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
647,0.41295734,0.155456722,0.036128607,0.257500618,2019,State,urban/rural,Age,statesector,1,West Bengal,NA,NA,15 to 29,NA,NA,NA
648,0.218853787,0.073959023,0.017449221,0.144894764,2019,State,urban/rural,Age,statesector,1,West Bengal,NA,NA,30 to 45,NA,NA,NA
649,0.178234145,0.040632896,0.004480791,0.137601249,2019,State,urban/rural,Age,statesector,1,West Bengal,NA,NA,45 to 64,NA,NA,NA
650,0.131255955,0.040152118,0.009088059,0.091103837,2019,State,urban/rural,Age,statesector,1,West Bengal,NA,NA,65+,NA,NA,NA
651,0,0,0,0,2019,State,urban/rural,Age,statesector,1,West Bengal,NA,NA,NA,NA,NA,NA
652,0.539236009,0.305295974,0.098206758,0.233940035,2019,National,All,Education,allindia,99,India,NA,NA,NA,No education / Preschool,NA,NA
653,0.422771305,0.203011602,0.054454595,0.219759703,2019,National,All,Education,allindia,99,India,NA,NA,NA,Primary,NA,NA
654,0.244472906,0.080857374,0.008125853,0.163615532,2019,National,All,Education,allindia,99,India,NA,NA,NA,Secondary,NA,NA
655,0.106359087,0.025982102,0.001814117,0.080376985,2019,National,All,Education,allindia,99,India,NA,NA,NA,Higher,NA,NA
656,0.394762695,0.15158233,0.044854488,0.243180365,2019,National,All,Education,allindia,99,India,NA,NA,NA,NA,NA,NA
657,0.585334361,0.339753717,0.111613788,0.245580644,2019,National,urban/rural,Education,indiasector,0,India,NA,NA,NA,No education / Preschool,NA,NA
658,0.485694736,0.24228248,0.067912892,0.243412256,2019,National,urban/rural,Education,indiasector,0,India,NA,NA,NA,Primary,NA,NA
659,0.317939103,0.112626284,0.011612733,0.205312819,2019,National,urban/rural,Education,indiasector,0,India,NA,NA,NA,Secondary,NA,NA
660,0.20052582,0.054177437,0.004173245,0.146348383,2019,National,urban/rural,Education,indiasector,0,India,NA,NA,NA,Higher,NA,NA
661,0.47741434,0.205638498,0.067105651,0.271775842,2019,National,urban/rural,Education,indiasector,0,India,NA,NA,NA,NA,NA,NA
662,0.346583247,0.161291301,0.042176522,0.185291946,2019,National,urban/rural,Education,indiasector,1,India,NA,NA,NA,No education / Preschool,NA,NA
663,0.243629783,0.091208324,0.016139153,0.152421459,2019,National,urban/rural,Education,indiasector,1,India,NA,NA,NA,Primary,NA,NA
664,0.107072957,0.021441637,0.001604525,0.08563132,2019,National,urban/rural,Education,indiasector,1,India,NA,NA,NA,Secondary,NA,NA
665,0.036891352,0.005182125,7.38E-05,0.031709227,2019,National,urban/rural,Education,indiasector,1,India,NA,NA,NA,Higher,NA,NA
666,0.230597824,0.044214524,0.00065865,0.1863833,2019,National,urban/rural,Education,indiasector,1,India,NA,NA,NA,NA,NA,NA
667,0.227276132,0.0674491,0.012654401,0.159827032,2019,State,All,Education,state,99,Andaman and Nicobar Islands,NA,NA,NA,No education / Preschool,NA,NA
668,0.200192377,0.058080427,0.003555911,0.14211195,2019,State,All,Education,state,99,Andaman and Nicobar Islands,NA,NA,NA,Primary,NA,NA
669,0.096563399,0.021030948,0.002189632,0.075532451,2019,State,All,Education,state,99,Andaman and Nicobar Islands,NA,NA,NA,Secondary,NA,NA
670,0.008171535,0,0,0.008171535,2019,State,All,Education,state,99,Andaman and Nicobar Islands,NA,NA,NA,Higher,NA,NA
671,0.03869329,0,0,0.03869329,2019,State,All,Education,state,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA
672,0.363751113,0.128368139,0.019669063,0.235382974,2019,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,No education / Preschool,NA,NA
673,0.250162601,0.079774223,0.010220055,0.170388378,2019,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,Primary,NA,NA
674,0.111707747,0.024406243,0.000758235,0.087301504,2019,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,Secondary,NA,NA
675,0.050490305,0.010218523,0,0.040271782,2019,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,Higher,NA,NA
676,0.09512078,0,0,0.09512078,2019,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
677,0.470534503,0.243780628,0.05468037,0.226753875,2019,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,No education / Preschool,NA,NA
678,0.435469687,0.19964388,0.048148476,0.235825807,2019,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,Primary,NA,NA
679,0.206925437,0.051025674,0.005420902,0.155899763,2019,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,Secondary,NA,NA
680,0.114093482,0.019102871,0.002298057,0.094990611,2019,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,Higher,NA,NA
681,0.23468183,0.159319758,0,0.075362072,2019,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
682,0.613655567,0.366581142,0.117728546,0.247074425,2019,State,All,Education,state,99,Assam,NA,NA,NA,No education / Preschool,NA,NA
683,0.521357596,0.277922601,0.075635672,0.243434995,2019,State,All,Education,state,99,Assam,NA,NA,NA,Primary,NA,NA
684,0.302318692,0.102703877,0.007454351,0.199614815,2019,State,All,Education,state,99,Assam,NA,NA,NA,Secondary,NA,NA
685,0.104281902,0.020938164,0.000257743,0.083343738,2019,State,All,Education,state,99,Assam,NA,NA,NA,Higher,NA,NA
686,0.070272483,0,0,0.070272483,2019,State,All,Education,state,99,Assam,NA,NA,NA,NA,NA,NA
687,0.71135664,0.521179557,0.233020782,0.190177083,2019,State,All,Education,state,99,Bihar,NA,NA,NA,No education / Preschool,NA,NA
688,0.637189567,0.428856701,0.173883066,0.208332866,2019,State,All,Education,state,99,Bihar,NA,NA,NA,Primary,NA,NA
689,0.382237941,0.162061319,0.018797383,0.220176622,2019,State,All,Education,state,99,Bihar,NA,NA,NA,Secondary,NA,NA
690,0.193000749,0.057026241,0.005682696,0.135974508,2019,State,All,Education,state,99,Bihar,NA,NA,NA,Higher,NA,NA
691,0.626427233,0.239081651,0.071010835,0.387345582,2019,State,All,Education,state,99,Bihar,NA,NA,NA,NA,NA,NA
692,0.208407164,0.095292702,0.040700302,0.113114462,2019,State,All,Education,state,99,Chandigarh,NA,NA,NA,No education / Preschool,NA,NA
693,0.262874395,0.10210593,0.027272504,0.160768465,2019,State,All,Education,state,99,Chandigarh,NA,NA,NA,Primary,NA,NA
694,0.073963776,0.01616486,0,0.057798916,2019,State,All,Education,state,99,Chandigarh,NA,NA,NA,Secondary,NA,NA
695,0,0,0,0,2019,State,All,Education,state,99,Chandigarh,NA,NA,NA,Higher,NA,NA
696,0.557875037,0.29320401,0.074019894,0.264671027,2019,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,No education / Preschool,NA,NA
697,0.485690117,0.211206734,0.047717355,0.274483383,2019,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,Primary,NA,NA
698,0.326045603,0.102711201,0.010445114,0.223334402,2019,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,Secondary,NA,NA
699,0.149089903,0.02759341,0.000604826,0.121496493,2019,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,Higher,NA,NA
700,0.524794936,0.132473603,0,0.392321333,2019,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
701,0.613959491,0.329290807,0.047891546,0.284668684,2019,State,All,Education,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,No education / Preschool,NA,NA
702,0.46142745,0.208730564,0.047342025,0.252696886,2019,State,All,Education,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,Primary,NA,NA
703,0.198101029,0.048182134,0.007202024,0.149918895,2019,State,All,Education,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,Secondary,NA,NA
704,0.075663276,0.007114796,0,0.06854848,2019,State,All,Education,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,Higher,NA,NA
705,0,0,0,0,2019,State,All,Education,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
706,0.212800771,0.098096892,0.020224055,0.114703879,2019,State,All,Education,state,99,Delhi,NA,NA,NA,No education / Preschool,NA,NA
707,0.180422887,0.061718829,0.008703086,0.118704058,2019,State,All,Education,state,99,Delhi,NA,NA,NA,Primary,NA,NA
708,0.078507893,0.014671746,0.000303445,0.063836147,2019,State,All,Education,state,99,Delhi,NA,NA,NA,Secondary,NA,NA
709,0.018005325,0.002433774,0,0.015571551,2019,State,All,Education,state,99,Delhi,NA,NA,NA,Higher,NA,NA
710,0.172465369,0,0,0.172465369,2019,State,All,Education,state,99,Delhi,NA,NA,NA,NA,NA,NA
711,0.108752407,0.013535434,0,0.095216973,2019,State,All,Education,state,99,Goa,NA,NA,NA,No education / Preschool,NA,NA
712,0.144569308,0.049549058,0.00779133,0.09502025,2019,State,All,Education,state,99,Goa,NA,NA,NA,Primary,NA,NA
713,0.060535111,0.00483273,0,0.055702381,2019,State,All,Education,state,99,Goa,NA,NA,NA,Secondary,NA,NA
714,0.024116434,0.003746299,0,0.020370135,2019,State,All,Education,state,99,Goa,NA,NA,NA,Higher,NA,NA
715,0,0,0,0,2019,State,All,Education,state,99,Goa,NA,NA,NA,NA,NA,NA
716,0.540165842,0.303339064,0.084879287,0.236826778,2019,State,All,Education,state,99,Gujarat,NA,NA,NA,No education / Preschool,NA,NA
717,0.400759995,0.186486468,0.038375627,0.214273527,2019,State,All,Education,state,99,Gujarat,NA,NA,NA,Primary,NA,NA
718,0.228789121,0.072950505,0.005876447,0.155838616,2019,State,All,Education,state,99,Gujarat,NA,NA,NA,Secondary,NA,NA
719,0.078538492,0.020779228,0.000847558,0.057759264,2019,State,All,Education,state,99,Gujarat,NA,NA,NA,Higher,NA,NA
720,0.458855987,0.068538271,0,0.390317716,2019,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,NA,NA
721,0.39998132,0.144041568,0.035200357,0.255939752,2019,State,All,Education,state,99,Haryana,NA,NA,NA,No education / Preschool,NA,NA
722,0.353725135,0.124860913,0.032294311,0.228864222,2019,State,All,Education,state,99,Haryana,NA,NA,NA,Primary,NA,NA
723,0.181662917,0.031594906,0.004411337,0.150068011,2019,State,All,Education,state,99,Haryana,NA,NA,NA,Secondary,NA,NA
724,0.07231459,0.012131629,0.000749631,0.060182961,2019,State,All,Education,state,99,Haryana,NA,NA,NA,Higher,NA,NA
725,0.078810163,0.021205273,0,0.05760489,2019,State,All,Education,state,99,Haryana,NA,NA,NA,NA,NA,NA
726,0.369307876,0.113964625,0.018482931,0.255343251,2019,State,All,Education,state,99,Himachal Pradesh,NA,NA,NA,No education / Preschool,NA,NA
727,0.332617581,0.075459346,0.00976351,0.257158235,2019,State,All,Education,state,99,Himachal Pradesh,NA,NA,NA,Primary,NA,NA
728,0.174231872,0.032988001,0.0019086,0.141243871,2019,State,All,Education,state,99,Himachal Pradesh,NA,NA,NA,Secondary,NA,NA
729,0.044017594,0.002048628,0,0.041968966,2019,State,All,Education,state,99,Himachal Pradesh,NA,NA,NA,Higher,NA,NA
730,0.166565955,0.017681088,0,0.148884867,2019,State,All,Education,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
731,0.277264267,0.120983705,0.024078915,0.156280562,2019,State,All,Education,state,99,Jammu and Kashmir,NA,NA,NA,No education / Preschool,NA,NA
732,0.283927441,0.131805733,0.036349431,0.152121708,2019,State,All,Education,state,99,Jammu and Kashmir,NA,NA,NA,Primary,NA,NA
733,0.128999248,0.032599755,0.00083916,0.096399493,2019,State,All,Education,state,99,Jammu and Kashmir,NA,NA,NA,Secondary,NA,NA
734,0.052289799,0.007304201,0.000253681,0.044985598,2019,State,All,Education,state,99,Jammu and Kashmir,NA,NA,NA,Higher,NA,NA
735,0,0,0,0,2019,State,All,Education,state,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA
736,0.711577177,0.475236326,0.172314167,0.236340851,2019,State,All,Education,state,99,Jharkhand,NA,NA,NA,No education / Preschool,NA,NA
737,0.63628155,0.377309322,0.134927705,0.258972228,2019,State,All,Education,state,99,Jharkhand,NA,NA,NA,Primary,NA,NA
738,0.41285032,0.184625611,0.022893932,0.228224709,2019,State,All,Education,state,99,Jharkhand,NA,NA,NA,Secondary,NA,NA
739,0.165111631,0.056347717,0.003543627,0.108763914,2019,State,All,Education,state,99,Jharkhand,NA,NA,NA,Higher,NA,NA
740,0.371411622,0.181173444,0.125651851,0.190238178,2019,State,All,Education,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
741,0.40590024,0.157231852,0.029120129,0.248668388,2019,State,All,Education,state,99,Karnataka,NA,NA,NA,No education / Preschool,NA,NA
742,0.316508323,0.098921552,0.014136036,0.217586771,2019,State,All,Education,state,99,Karnataka,NA,NA,NA,Primary,NA,NA
743,0.164184779,0.035412267,0.001633143,0.128772512,2019,State,All,Education,state,99,Karnataka,NA,NA,NA,Secondary,NA,NA
744,0.094793133,0.014161568,0.000343056,0.080631565,2019,State,All,Education,state,99,Karnataka,NA,NA,NA,Higher,NA,NA
745,0.37262699,0.094314873,0,0.278312117,2019,State,All,Education,state,99,Karnataka,NA,NA,NA,NA,NA,NA
746,0.261133879,0.052145418,0.00236044,0.208988461,2019,State,All,Education,state,99,Kerala,NA,NA,NA,No education / Preschool,NA,NA
747,0.162162602,0.011611854,0.000562214,0.150550748,2019,State,All,Education,state,99,Kerala,NA,NA,NA,Primary,NA,NA
748,0.067845285,0.005394483,9.35E-05,0.062450802,2019,State,All,Education,state,99,Kerala,NA,NA,NA,Secondary,NA,NA
749,0.027303053,0,0,0.027303053,2019,State,All,Education,state,99,Kerala,NA,NA,NA,Higher,NA,NA
750,0.270684183,0,0,0.270684183,2019,State,All,Education,state,99,Kerala,NA,NA,NA,NA,NA,NA
751,0.254930705,0.097423717,0.011400413,0.157506988,2019,State,All,Education,state,99,Ladakh,NA,NA,NA,No education / Preschool,NA,NA
752,0.21142146,0.118997402,0.040555973,0.092424058,2019,State,All,Education,state,99,Ladakh,NA,NA,NA,Primary,NA,NA
753,0.16639632,0.040553916,0.002639658,0.125842404,2019,State,All,Education,state,99,Ladakh,NA,NA,NA,Secondary,NA,NA
754,0.140327185,0.032369308,0.00540509,0.107957877,2019,State,All,Education,state,99,Ladakh,NA,NA,NA,Higher,NA,NA
755,0,0,0,0,2019,State,All,Education,state,99,Ladakh,NA,NA,NA,NA,NA,NA
756,0.085390672,0.010735102,0,0.07465557,2019,State,All,Education,state,99,Lakshadweep,NA,NA,NA,No education / Preschool,NA,NA
757,0.200327963,0.004411354,0,0.195916609,2019,State,All,Education,state,99,Lakshadweep,NA,NA,NA,Primary,NA,NA
