State,Code,Indicator,Year,Value
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2001,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2001,0.01
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2001,7.57
Tamil Nadu,nontax_taxrev,Non-tax revenues,2001,18.5
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2001,9.8
Tamil Nadu,total_rev_gdp,Total revenues,2002,11.03
Tamil Nadu,cur_rev_gdp,Current revenues,2002,10.81
Tamil Nadu,tax_rev_gdp,Tax revenues,2002,9.02
Tamil Nadu,own_tax_gdp,State's own tax revenues,2002,7.44
Tamil Nadu,inc_tax_gdp,Taxes on Income,2002,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2002,0.57
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2002,6.87
Tamil Nadu,central_share_gdp,Share in central government tax,2002,1.58
Tamil Nadu,nontax_gdp,Non-tax revenues,2002,1.79
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2002,0.97
Tamil Nadu,grants_gdp,Grants from the Centre,2002,0.82
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2002,0.22
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2002,0.0
Tamil Nadu,cur_rev_total,Current revenues,2002,97.97
Tamil Nadu,tax_rev_total,Tax revenues,2002,81.76
Tamil Nadu,own_tax_total,State's own tax revenues,2002,67.43
Tamil Nadu,inc_tax_total,Taxes on Income,2002,0.01
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2002,5.17
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2002,62.25
Tamil Nadu,central_share_total,Share in central government tax,2002,14.33
Tamil Nadu,nontax_total,Non-tax revenues,2002,16.21
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2002,8.75
Tamil Nadu,grants_total,Grants from the Centre,2002,7.46
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2002,2.03
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2002,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2002,0.01
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2002,6.33
Tamil Nadu,nontax_taxrev,Non-tax revenues,2002,19.83
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2002,10.7
Tamil Nadu,total_rev_gdp,Total revenues,2003,11.36
Tamil Nadu,cur_rev_gdp,Current revenues,2003,11.09
Tamil Nadu,tax_rev_gdp,Tax revenues,2003,9.12
Tamil Nadu,own_tax_gdp,State's own tax revenues,2003,7.46
Tamil Nadu,inc_tax_gdp,Taxes on Income,2003,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2003,0.63
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2003,6.83
Tamil Nadu,central_share_gdp,Share in central government tax,2003,1.66
Tamil Nadu,nontax_gdp,Non-tax revenues,2003,1.97
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2003,0.98
Tamil Nadu,grants_gdp,Grants from the Centre,2003,0.99
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2003,0.27
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2003,0.0
Tamil Nadu,cur_rev_total,Current revenues,2003,97.63
Tamil Nadu,tax_rev_total,Tax revenues,2003,80.27
Tamil Nadu,own_tax_total,State's own tax revenues,2003,65.67
Tamil Nadu,inc_tax_total,Taxes on Income,2003,0.01
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2003,5.54
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2003,60.12
Tamil Nadu,central_share_total,Share in central government tax,2003,14.6
Tamil Nadu,nontax_total,Non-tax revenues,2003,17.37
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2003,8.62
Tamil Nadu,grants_total,Grants from the Centre,2003,8.74
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2003,2.37
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2003,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2003,0.01
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2003,6.91
Tamil Nadu,nontax_taxrev,Non-tax revenues,2003,21.64
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2003,10.74
Tamil Nadu,total_rev_gdp,Total revenues,2004,11.85
Tamil Nadu,cur_rev_gdp,Current revenues,2004,11.53
Tamil Nadu,tax_rev_gdp,Tax revenues,2004,9.56
Tamil Nadu,own_tax_gdp,State's own tax revenues,2004,7.85
Tamil Nadu,inc_tax_gdp,Taxes on Income,2004,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2004,0.68
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2004,7.16
Tamil Nadu,central_share_gdp,Share in central government tax,2004,1.72
Tamil Nadu,nontax_gdp,Non-tax revenues,2004,1.97
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2004,0.9
Tamil Nadu,grants_gdp,Grants from the Centre,2004,1.07
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2004,0.32
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2004,0.0
Tamil Nadu,cur_rev_total,Current revenues,2004,97.32
Tamil Nadu,tax_rev_total,Tax revenues,2004,80.7
Tamil Nadu,own_tax_total,State's own tax revenues,2004,66.21
Tamil Nadu,inc_tax_total,Taxes on Income,2004,0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2004,5.77
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2004,60.44
Tamil Nadu,central_share_total,Share in central government tax,2004,14.49
Tamil Nadu,nontax_total,Non-tax revenues,2004,16.62
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2004,7.55
Tamil Nadu,grants_total,Grants from the Centre,2004,9.06
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2004,2.68
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2004,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2004,0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2004,7.16
Tamil Nadu,nontax_taxrev,Non-tax revenues,2004,20.59
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2004,9.36
Tamil Nadu,total_rev_gdp,Total revenues,2005,12.0
Tamil Nadu,cur_rev_gdp,Current revenues,2005,11.69
Tamil Nadu,tax_rev_gdp,Tax revenues,2005,9.76
Tamil Nadu,own_tax_gdp,State's own tax revenues,2005,8.03
Tamil Nadu,inc_tax_gdp,Taxes on Income,2005,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2005,0.78
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2005,7.25
Tamil Nadu,central_share_gdp,Share in central government tax,2005,1.73
Tamil Nadu,nontax_gdp,Non-tax revenues,2005,1.94
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2005,0.9
Tamil Nadu,grants_gdp,Grants from the Centre,2005,1.04
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2005,0.31
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2005,0.0
Tamil Nadu,cur_rev_total,Current revenues,2005,97.44
Tamil Nadu,tax_rev_total,Tax revenues,2005,81.31
Tamil Nadu,own_tax_total,State's own tax revenues,2005,66.93
Tamil Nadu,inc_tax_total,Taxes on Income,2005,0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2005,6.53
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2005,60.4
Tamil Nadu,central_share_total,Share in central government tax,2005,14.38
Tamil Nadu,nontax_total,Non-tax revenues,2005,16.13
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2005,7.46
Tamil Nadu,grants_total,Grants from the Centre,2005,8.67
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2005,2.56
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2005,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2005,0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2005,8.03
Tamil Nadu,nontax_taxrev,Non-tax revenues,2005,19.84
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2005,9.18
Tamil Nadu,total_rev_gdp,Total revenues,2006,12.16
Tamil Nadu,cur_rev_gdp,Current revenues,2006,11.7
Tamil Nadu,tax_rev_gdp,Tax revenues,2006,9.77
Tamil Nadu,own_tax_gdp,State's own tax revenues,2006,7.94
Tamil Nadu,inc_tax_gdp,Taxes on Income,2006,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2006,0.9
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2006,7.04
Tamil Nadu,central_share_gdp,Share in central government tax,2006,1.83
Tamil Nadu,nontax_gdp,Non-tax revenues,2006,1.93
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2006,0.98
Tamil Nadu,grants_gdp,Grants from the Centre,2006,0.95
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2006,0.46
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2006,0.0
Tamil Nadu,cur_rev_total,Current revenues,2006,96.23
Tamil Nadu,tax_rev_total,Tax revenues,2006,80.36
Tamil Nadu,own_tax_total,State's own tax revenues,2006,65.32
Tamil Nadu,inc_tax_total,Taxes on Income,2006,0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2006,7.37
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2006,57.95
Tamil Nadu,central_share_total,Share in central government tax,2006,15.04
Tamil Nadu,nontax_total,Non-tax revenues,2006,15.87
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2006,8.05
Tamil Nadu,grants_total,Grants from the Centre,2006,7.82
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2006,3.77
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2006,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2006,0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2006,9.17
Tamil Nadu,nontax_taxrev,Non-tax revenues,2006,19.75
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2006,10.02
Tamil Nadu,total_rev_gdp,Total revenues,2007,12.28
Tamil Nadu,cur_rev_gdp,Current revenues,2007,12.03
Tamil Nadu,tax_rev_gdp,Tax revenues,2007,9.54
Tamil Nadu,own_tax_gdp,State's own tax revenues,2007,7.5
Tamil Nadu,inc_tax_gdp,Taxes on Income,2007,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2007,0.99
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2007,6.51
Tamil Nadu,central_share_gdp,Share in central government tax,2007,2.04
Tamil Nadu,nontax_gdp,Non-tax revenues,2007,2.49
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2007,0.84
Tamil Nadu,grants_gdp,Grants from the Centre,2007,1.65
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2007,0.26
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2007,0.0
Tamil Nadu,cur_rev_total,Current revenues,2007,97.91
Tamil Nadu,tax_rev_total,Tax revenues,2007,77.65
Tamil Nadu,own_tax_total,State's own tax revenues,2007,61.03
Tamil Nadu,inc_tax_total,Taxes on Income,2007,0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2007,8.03
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2007,53.0
Tamil Nadu,central_share_total,Share in central government tax,2007,16.62
Tamil Nadu,nontax_total,Non-tax revenues,2007,20.27
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2007,6.81
Tamil Nadu,grants_total,Grants from the Centre,2007,13.46
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2007,2.09
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2007,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2007,0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2007,10.35
Tamil Nadu,nontax_taxrev,Non-tax revenues,2007,26.1
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2007,8.77
Tamil Nadu,total_rev_gdp,Total revenues,2008,12.6
Tamil Nadu,cur_rev_gdp,Current revenues,2008,12.18
Tamil Nadu,tax_rev_gdp,Tax revenues,2008,9.33
Tamil Nadu,own_tax_gdp,State's own tax revenues,2008,7.45
Tamil Nadu,inc_tax_gdp,Taxes on Income,2008,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2008,0.89
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2008,6.56
Tamil Nadu,central_share_gdp,Share in central government tax,2008,1.88
Tamil Nadu,nontax_gdp,Non-tax revenues,2008,2.84
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2008,1.26
Tamil Nadu,grants_gdp,Grants from the Centre,2008,1.58
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2008,0.43
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2008,0.0
Tamil Nadu,cur_rev_total,Current revenues,2008,96.61
Tamil Nadu,tax_rev_total,Tax revenues,2008,74.06
Tamil Nadu,own_tax_total,State's own tax revenues,2008,59.12
Tamil Nadu,inc_tax_total,Taxes on Income,2008,0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2008,7.04
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2008,52.08
Tamil Nadu,central_share_total,Share in central government tax,2008,14.94
Tamil Nadu,nontax_total,Non-tax revenues,2008,22.55
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2008,10.03
Tamil Nadu,grants_total,Grants from the Centre,2008,12.52
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2008,3.39
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2008,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2008,0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2008,9.51
Tamil Nadu,nontax_taxrev,Non-tax revenues,2008,30.45
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2008,13.54
Tamil Nadu,total_rev_gdp,Total revenues,2009,10.81
Tamil Nadu,cur_rev_gdp,Current revenues,2009,10.34
Tamil Nadu,tax_rev_gdp,Tax revenues,2009,8.38
Tamil Nadu,own_tax_gdp,State's own tax revenues,2009,6.76
Tamil Nadu,inc_tax_gdp,Taxes on Income,2009,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2009,0.7
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2009,6.06
Tamil Nadu,central_share_gdp,Share in central government tax,2009,1.62
Tamil Nadu,nontax_gdp,Non-tax revenues,2009,1.95
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2009,0.93
Tamil Nadu,grants_gdp,Grants from the Centre,2009,1.02
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2009,0.48
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2009,0.0
Tamil Nadu,cur_rev_total,Current revenues,2009,95.57
Tamil Nadu,tax_rev_total,Tax revenues,2009,77.53
Tamil Nadu,own_tax_total,State's own tax revenues,2009,62.55
Tamil Nadu,inc_tax_total,Taxes on Income,2009,0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2009,6.49
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2009,56.06
Tamil Nadu,central_share_total,Share in central government tax,2009,14.99
Tamil Nadu,nontax_total,Non-tax revenues,2009,18.04
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2009,8.6
Tamil Nadu,grants_total,Grants from the Centre,2009,9.44
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2009,4.43
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2009,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2009,0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2009,8.37
Tamil Nadu,nontax_taxrev,Non-tax revenues,2009,23.27
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2009,11.1
Tamil Nadu,total_rev_gdp,Total revenues,2010,10.77
Tamil Nadu,cur_rev_gdp,Current revenues,2010,10.65
Tamil Nadu,tax_rev_gdp,Tax revenues,2010,8.91
Tamil Nadu,own_tax_gdp,State's own tax revenues,2010,7.25
Tamil Nadu,inc_tax_gdp,Taxes on Income,2010,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2010,0.72
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2010,6.53
Tamil Nadu,central_share_gdp,Share in central government tax,2010,1.66
Tamil Nadu,nontax_gdp,Non-tax revenues,2010,1.74
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2010,0.71
Tamil Nadu,grants_gdp,Grants from the Centre,2010,1.04
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2010,0.12
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2010,0.0
Tamil Nadu,cur_rev_total,Current revenues,2010,98.91
Tamil Nadu,tax_rev_total,Tax revenues,2010,82.72
Tamil Nadu,own_tax_total,State's own tax revenues,2010,67.34
Tamil Nadu,inc_tax_total,Taxes on Income,2010,0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2010,6.73
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2010,60.61
Tamil Nadu,central_share_total,Share in central government tax,2010,15.38
Tamil Nadu,nontax_total,Non-tax revenues,2010,16.19
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2010,6.56
Tamil Nadu,grants_total,Grants from the Centre,2010,9.64
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2010,1.09
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2010,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2010,0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2010,8.13
Tamil Nadu,nontax_taxrev,Non-tax revenues,2010,19.58
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2010,7.92
Tamil Nadu,total_rev_gdp,Total revenues,2011,11.76
Tamil Nadu,cur_rev_gdp,Current revenues,2011,11.34
Tamil Nadu,tax_rev_gdp,Tax revenues,2011,9.61
Tamil Nadu,own_tax_gdp,State's own tax revenues,2011,7.92
Tamil Nadu,inc_tax_gdp,Taxes on Income,2011,-0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2011,0.89
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2011,7.03
Tamil Nadu,central_share_gdp,Share in central government tax,2011,1.69
Tamil Nadu,nontax_gdp,Non-tax revenues,2011,1.73
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2011,0.76
Tamil Nadu,grants_gdp,Grants from the Centre,2011,0.97
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2011,0.42
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2011,0.0
Tamil Nadu,cur_rev_total,Current revenues,2011,96.4
Tamil Nadu,tax_rev_total,Tax revenues,2011,81.73
Tamil Nadu,own_tax_total,State's own tax revenues,2011,67.34
Tamil Nadu,inc_tax_total,Taxes on Income,2011,-0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2011,7.56
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2011,59.78
Tamil Nadu,central_share_total,Share in central government tax,2011,14.39
Tamil Nadu,nontax_total,Non-tax revenues,2011,14.67
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2011,6.43
Tamil Nadu,grants_total,Grants from the Centre,2011,8.24
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2011,3.6
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2011,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2011,-0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2011,9.25
Tamil Nadu,nontax_taxrev,Non-tax revenues,2011,17.96
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2011,7.87
Tamil Nadu,total_rev_gdp,Total revenues,2012,11.68
Tamil Nadu,cur_rev_gdp,Current revenues,2012,11.56
Tamil Nadu,tax_rev_gdp,Tax revenues,2012,10.03
Tamil Nadu,own_tax_gdp,State's own tax revenues,2012,8.34
Tamil Nadu,inc_tax_gdp,Taxes on Income,2012,0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2012,0.91
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2012,7.42
Tamil Nadu,central_share_gdp,Share in central government tax,2012,1.7
Tamil Nadu,nontax_gdp,Non-tax revenues,2012,1.53
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2012,0.77
Tamil Nadu,grants_gdp,Grants from the Centre,2012,0.76
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2012,0.12
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2012,0.0
Tamil Nadu,cur_rev_total,Current revenues,2012,98.94
Tamil Nadu,tax_rev_total,Tax revenues,2012,85.87
Tamil Nadu,own_tax_total,State's own tax revenues,2012,71.34
Tamil Nadu,inc_tax_total,Taxes on Income,2012,0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2012,7.8
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2012,63.53
Tamil Nadu,central_share_total,Share in central government tax,2012,14.54
Tamil Nadu,nontax_total,Non-tax revenues,2012,13.07
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2012,6.56
Tamil Nadu,grants_total,Grants from the Centre,2012,6.51
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2012,1.06
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2012,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2012,0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2012,9.09
Tamil Nadu,nontax_taxrev,Non-tax revenues,2012,15.22
Tamil Nadu,own_nontax_taxrev,State's Own Non-Tax Revenue,2012,7.64
Tamil Nadu,total_rev_gdp,Total revenues,2013,11.22
Tamil Nadu,cur_rev_gdp,Current revenues,2013,11.15
Tamil Nadu,tax_rev_gdp,Tax revenues,2013,9.25
Tamil Nadu,own_tax_gdp,State's own tax revenues,2013,7.61
Tamil Nadu,inc_tax_gdp,Taxes on Income,2013,-0.0
Tamil Nadu,prop_tax_gdp,Taxes on Property and Capital,2013,0.88
Tamil Nadu,comm_tax_gdp,Taxes on Commodities and Services,2013,6.73
Tamil Nadu,central_share_gdp,Share in central government tax,2013,1.64
Tamil Nadu,nontax_gdp,Non-tax revenues,2013,1.91
Tamil Nadu,own_nontax_gdp,State's Own Non-Tax Revenue,2013,0.96
Tamil Nadu,grants_gdp,Grants from the Centre,2013,0.94
Tamil Nadu,loan_rec_gdp,Recovery of loans and advances,2013,0.06
Tamil Nadu,misc_cap_gdp,Miscellaneous capital receipts,2013,0.0
Tamil Nadu,cur_rev_total,Current revenues,2013,99.43
Tamil Nadu,tax_rev_total,Tax revenues,2013,82.43
Tamil Nadu,own_tax_total,State's own tax revenues,2013,67.85
Tamil Nadu,inc_tax_total,Taxes on Income,2013,-0.0
Tamil Nadu,prop_tax_total,Taxes on Property and Capital,2013,7.86
Tamil Nadu,comm_tax_total,Taxes on Commodities and Services,2013,59.99
Tamil Nadu,central_share_total,Share in central government tax,2013,14.59
Tamil Nadu,nontax_total,Non-tax revenues,2013,16.99
Tamil Nadu,own_nontax_total,State's Own Non-Tax Revenue,2013,8.6
Tamil Nadu,grants_total,Grants from the Centre,2013,8.4
Tamil Nadu,loan_rec_total,Recovery of loans and advances,2013,0.57
Tamil Nadu,misc_cap_total,Miscellaneous capital receipts,2013,0.0
Tamil Nadu,inc_tax_taxrev,Taxes on Income,2013,-0.0
Tamil Nadu,prop_tax_taxrev,Taxes on Property and Capital,2013,9.53
Tamil Nadu,nontax_taxrev,Non-tax revenues,2013,20.62
