,sector,sector_type,year,state,sex1_female,sex1_male,youth,working_age,working_age_female,working_age_male,age_cohort_1,age_cohort_2,age_cohort_3,age_cohort_4,age_cohort_female_1,age_cohort_female_2,age_cohort_female_3,age_cohort_female_4,age_cohort_male_1,age_cohort_male_2,age_cohort_male_3,age_cohort_male_4
285,1,Urban,2021,Tripura,0.501586676,0.498413324,0.207782596,0.821956575,0.832381487,0.811465323,0.252790242,0.3235735,0.297942996,0.125693247,0.249496847,0.342176825,0.288137197,0.120189115,0.256190032,0.304369181,0.308065593,0.131375194
342,99,All,2020,Tripura,0.485324413,0.514675587,0.247066483,0.779177904,0.806402206,0.753506124,0.317086101,0.316159397,0.275170147,0.091584332,0.339305103,0.307146996,0.265871614,0.087676272,0.29466337,0.32525444,0.284553945,0.095528223
392,0,Rural,2020,Tripura,0.478785247,0.521214753,0.254625678,0.772747278,0.802318275,0.745583475,0.329507083,0.318146855,0.261562139,0.090783916,0.356420159,0.303642958,0.248586759,0.091350116,0.302903622,0.332483888,0.274388254,0.090224229
393,1,Urban,2020,Tripura,0.51206708,0.48793292,0.216152191,0.805476725,0.822018623,0.788116693,0.268353105,0.308361739,0.328560412,0.094724722,0.275428802,0.320224702,0.330381662,0.073964849,0.260608017,0.29537648,0.326566875,0.117448606
450,99,All,2019,Tripura,0.495006472,0.504993528,0.275296599,0.783199489,0.788897693,0.777613997,0.351502508,0.311852753,0.253491014,0.083153747,0.357431263,0.31466049,0.242599517,0.085308753,0.345606685,0.309060603,0.264322013,0.081010707
500,0,Rural,2019,Tripura,0.491980165,0.508019835,0.285982728,0.777854502,0.782064974,0.773776948,0.367655814,0.310114026,0.24278307,0.079447076,0.376961797,0.30652979,0.234637976,0.081870414,0.358547121,0.313622296,0.250755489,0.077075109
501,1,Urban,2019,Tripura,0.506948888,0.493051112,0.233126789,0.804292142,0.815064967,0.793215573,0.289853394,0.318488538,0.294357836,0.097300254,0.285663456,0.344537824,0.271855325,0.097943395,0.294280082,0.290967226,0.318131924,0.096620768
558,99,All,2018,Tripura,0.482967377,0.517032623,0.260693401,0.81393224,0.828781247,0.800061584,0.320288807,0.343398899,0.258415699,0.077896588,0.323995888,0.354090452,0.250318706,0.071594946,0.31670171,0.333053231,0.26625073,0.083994344
608,0,Rural,2018,Tripura,0.478050143,0.521949857,0.263453513,0.810939133,0.829885721,0.793586075,0.32487458,0.35109061,0.249432027,0.074602783,0.328458935,0.362078428,0.241270661,0.068191953,0.321441501,0.340566635,0.257248878,0.080742985
609,1,Urban,2018,Tripura,0.504580796,0.495419204,0.248561606,0.827088356,0.824181914,0.830048501,0.300526053,0.310250551,0.297131836,0.092091583,0.305281639,0.320595771,0.288258463,0.085864134,0.295716763,0.299788505,0.306105405,0.098389357
666,99,All,2017,Tripura,0.476906389,0.523093611,0.2816374,0.804355979,0.808188021,0.800862253,0.350140244,0.318044931,0.255632609,0.076182224,0.340084583,0.335072517,0.257881194,0.066961721,0.359391898,0.302378803,0.253563792,0.084665485
716,0,Rural,2017,Tripura,0.471618265,0.528381735,0.288114458,0.797273636,0.795335352,0.79900372,0.361374617,0.32075128,0.246471256,0.071402825,0.351015955,0.338627994,0.250764906,0.059591155,0.370578051,0.304868311,0.242656469,0.081897177
717,1,Urban,2017,Tripura,0.497292995,0.502707005,0.256667256,0.831659496,0.855179012,0.80839324,0.308620602,0.308042914,0.289490759,0.093845733,0.302914917,0.322982967,0.282078505,0.092023641,0.314591527,0.292408437,0.297247529,0.095752522
12,99,All,2023,Uttar Pradesh,0.492137402,0.507862598,0.280582994,0.707023025,0.723455548,0.691099346,0.396851301,0.293548942,0.238655284,0.070944481,0.393843085,0.308081836,0.234442443,0.06363263,0.399902821,0.278806716,0.242928803,0.078361653
54,0,Rural,2023,Uttar Pradesh,0.495685548,0.504314452,0.278926969,0.693903744,0.711745083,0.67636764,0.401967824,0.289415091,0.236882627,0.071734458,0.400920242,0.305638224,0.230457515,0.062984012,0.403051347,0.27263549,0.243528128,0.080785051
55,1,Urban,2023,Uttar Pradesh,0.478576005,0.521423995,0.28691259,0.757166743,0.76981467,0.745558083,0.378929228,0.308028936,0.244864479,0.068177357,0.367939681,0.317025781,0.249027878,0.066006683,0.389343858,0.29950279,0.24091889,0.070234463
119,99,All,2022,Uttar Pradesh,0.492868572,0.507131428,0.279401422,0.698677599,0.709838748,0.687830389,0.399900377,0.289791167,0.238958269,0.071350209,0.392855674,0.309053123,0.234989583,0.063101605,0.406966001,0.270471901,0.242938757,0.079623334
162,0,Rural,2022,Uttar Pradesh,0.496621311,0.503378689,0.275534242,0.687123537,0.698724449,0.675678313,0.400996655,0.286574632,0.240238041,0.072190687,0.396223933,0.306766868,0.234451383,0.062557817,0.405865878,0.265973985,0.246141732,0.082018405
163,1,Urban,2022,Uttar Pradesh,0.477632552,0.522367448,0.29510209,0.745586574,0.756756186,0.735373557,0.395798534,0.30182609,0.234169915,0.068205461,0.379727393,0.317964226,0.237087265,0.065221086,0.41092062,0.286640942,0.231424838,0.0710136
227,99,All,2021,Uttar Pradesh,0.492771149,0.507228851,0.285894483,0.698844492,0.710903049,0.687129676,0.409096003,0.286259502,0.233969703,0.070674807,0.400733918,0.302159756,0.228911757,0.068194583,0.417500794,0.270278007,0.239053488,0.073167697
270,0,Rural,2021,Uttar Pradesh,0.495207042,0.504792958,0.285670489,0.689136744,0.702833533,0.675700009,0.414533854,0.281644613,0.233151123,0.070670404,0.406626284,0.299291819,0.226205945,0.067875974,0.422602773,0.263637364,0.240238011,0.073521852
271,1,Urban,2021,Uttar Pradesh,0.482825398,0.517174602,0.286808997,0.738481462,0.744695783,0.732679784,0.388376713,0.303843051,0.237088636,0.070691593,0.37744543,0.313494772,0.239605963,0.069453843,0.398749352,0.294684619,0.23469995,0.07186608
335,99,All,2020,Uttar Pradesh,0.488009691,0.511990309,0.30184865,0.713495314,0.727865219,0.699798465,0.423056275,0.267249078,0.235989884,0.073704779,0.414645284,0.278820127,0.234995142,0.071539432,0.431394815,0.255777627,0.236976072,0.075851478
378,0,Rural,2020,Uttar Pradesh,0.491123736,0.508876264,0.29896903,0.701181293,0.717084527,0.685832858,0.426379055,0.265898108,0.233128563,0.074594282,0.420290321,0.277383566,0.230991572,0.071334563,0.432523161,0.254308224,0.235284999,0.077883631
379,1,Urban,2020,Uttar Pradesh,0.475869924,0.524130076,0.313074648,0.761500239,0.771239817,0.752657473,0.411128759,0.272098541,0.246260896,0.070511818,0.393528104,0.284194171,0.249971882,0.072305836,0.427503318,0.260845482,0.242808416,0.068842776
443,99,All,2019,Uttar Pradesh,0.485438436,0.514561564,0.291762114,0.7001459,0.713800013,0.687264562,0.416716188,0.273104846,0.243445039,0.066733927,0.409374326,0.287493736,0.242156819,0.060975093,0.423909932,0.259006232,0.244707271,0.072376586
486,0,Rural,2019,Uttar Pradesh,0.489011168,0.510988832,0.28865391,0.686077893,0.703212559,0.669680178,0.420730501,0.264999479,0.24710834,0.067161694,0.416895717,0.279621452,0.243214801,0.06026803,0.424584091,0.250305712,0.251020998,0.074089199
487,1,Urban,2019,Uttar Pradesh,0.472919345,0.527080655,0.302653551,0.749440968,0.752161324,0.747000098,0.403839082,0.299105316,0.231693894,0.065361723,0.383895665,0.314161152,0.238572925,0.063370273,0.421856791,0.285503238,0.225479081,0.06716089
551,99,All,2018,Uttar Pradesh,0.490763158,0.509236842,0.296062082,0.701450884,0.718690455,0.684836686,0.42207101,0.27395156,0.23534894,0.068628505,0.418795258,0.28597489,0.233178914,0.062050924,0.425383985,0.261791587,0.237543613,0.075280823
594,0,Rural,2018,Uttar Pradesh,0.495201677,0.504798323,0.290621579,0.69113028,0.710432947,0.672194541,0.420501888,0.269667089,0.237496421,0.072334625,0.419920385,0.281543314,0.233788282,0.064748026,0.421104759,0.257353872,0.241340995,0.080200359
595,1,Urban,2018,Uttar Pradesh,0.475825846,0.524174154,0.314371526,0.736183822,0.747611821,0.725809932,0.427028596,0.287488073,0.228564113,0.056919232,0.415050566,0.300724357,0.231150821,0.053074263,0.438228399,0.275111765,0.226145461,0.060514398
659,99,All,2017,Uttar Pradesh,0.488493234,0.511506766,0.292445689,0.681634665,0.690919042,0.672767997,0.429035842,0.273663849,0.222097591,0.075202689,0.419337898,0.289450496,0.218891874,0.072319731,0.438547343,0.258180737,0.225241676,0.078030221
702,0,Rural,2017,Uttar Pradesh,0.491135746,0.508864254,0.28789863,0.669463515,0.680344045,0.658962071,0.430043817,0.268983752,0.223351479,0.077620976,0.42146638,0.286759079,0.21730265,0.074471913,0.438591033,0.251271039,0.229378998,0.080758944
703,1,Urban,2017,Uttar Pradesh,0.478137016,0.521862984,0.310265929,0.729334116,0.733489752,0.725526631,0.425409883,0.290499896,0.217586949,0.066503264,0.411390305,0.299500078,0.224825978,0.064283624,0.438395739,0.282163322,0.21088168,0.068559244
8,99,All,2023,Uttrakhand,0.495795846,0.504204154,0.261128217,0.757369637,0.779858828,0.73525548,0.344783068,0.295855463,0.264562756,0.094798721,0.342046261,0.296427816,0.268670082,0.092855833,0.347637475,0.295258522,0.26027891,0.096825108
46,0,Rural,2023,Uttrakhand,0.495684117,0.504315883,0.25677532,0.759112835,0.785558283,0.733120024,0.338257104,0.287710428,0.27431035,0.09972211,0.331780195,0.28500241,0.286482483,0.096734919,0.345078498,0.29056251,0.261490822,0.102868177
47,1,Urban,2023,Uttrakhand,0.496124029,0.503875971,0.273912907,0.752249897,0.763134301,0.741532981,0.364124864,0.31999591,0.235672563,0.080206648,0.373056442,0.330940068,0.214865014,0.081138454,0.355074525,0.308906227,0.256756812,0.07926245
115,99,All,2022,Uttrakhand,0.50194931,0.49805069,0.274550408,0.756387591,0.758028746,0.754733562,0.362975836,0.283038676,0.25747472,0.09651076,0.352396101,0.29332602,0.257917196,0.096360669,0.373684943,0.272625536,0.257026821,0.096662685
154,0,Rural,2022,Uttrakhand,0.510582328,0.489417672,0.272140592,0.759216487,0.762476385,0.755815566,0.35844928,0.269904256,0.266723394,0.104923092,0.35272339,0.27968049,0.26169613,0.105899975,0.364475399,0.259615362,0.27201426,0.103894979
155,1,Urban,2022,Uttrakhand,0.477382481,0.522617519,0.281408042,0.748337448,0.744491994,0.751850009,0.376044333,0.320958525,0.23077327,0.072223872,0.351375937,0.335860729,0.246137813,0.066625528,0.398357064,0.307479382,0.216875955,0.077287607
223,99,All,2021,Uttrakhand,0.480162591,0.519837409,0.297477335,0.771937191,0.788563728,0.756579638,0.385364681,0.286920995,0.248715803,0.078998536,0.358399361,0.304047137,0.25576371,0.081789806,0.411324888,0.270433187,0.241930604,0.076311305
262,0,Rural,2021,Uttrakhand,0.482268125,0.517731875,0.297939837,0.764914274,0.783469021,0.747630477,0.389507502,0.286305726,0.245918363,0.078268394,0.358657271,0.306300193,0.254103094,0.080939434,0.419622123,0.266788065,0.237928793,0.075661048
263,1,Urban,2021,Uttrakhand,0.473861426,0.526138574,0.296093136,0.792954624,0.804081202,0.782933593,0.37340489,0.288697153,0.256791621,0.081106342,0.357633919,0.297360718,0.260691881,0.08431346,0.387992501,0.280683637,0.253184021,0.078139864
331,99,All,2020,Uttrakhand,0.481086612,0.518913388,0.286408693,0.766995072,0.786275387,0.749120176,0.373416603,0.286076158,0.244392216,0.096115001,0.355006695,0.300345182,0.259582937,0.085065186,0.391331047,0.272191197,0.229610339,0.106867433
370,0,Rural,2020,Uttrakhand,0.483608425,0.516391575,0.282664388,0.75457257,0.778908312,0.731781721,0.37460202,0.280991852,0.238464504,0.105941616,0.358209342,0.29458639,0.255250365,0.091953926,0.390942663,0.267440498,0.221731931,0.119884916
371,1,Urban,2020,Uttrakhand,0.474915981,0.525084019,0.295570642,0.797391832,0.804631948,0.790843487,0.370671779,0.29784897,0.258117914,0.073361337,0.347281814,0.314235628,0.2700333,0.068449281,0.392195821,0.282769531,0.247153103,0.077881545
439,99,All,2019,Uttrakhand,0.488746077,0.511253923,0.295990318,0.76788491,0.780043185,0.756261885,0.385461837,0.289365351,0.233890906,0.091281898,0.361201346,0.297812849,0.246490762,0.094495058,0.409383565,0.281035841,0.221466988,0.088113606
478,0,Rural,2019,Uttrakhand,0.490670174,0.509329826,0.29319945,0.765415967,0.77396965,0.757175624,0.383058965,0.289329588,0.227386937,0.100224517,0.350982249,0.305141956,0.240656555,0.103219256,0.41464591,0.27375865,0.214319929,0.097275503
479,1,Urban,2019,Uttrakhand,0.483572066,0.516427934,0.303495139,0.774523973,0.796614826,0.753838658,0.391847312,0.289460421,0.251174778,0.067517474,0.388291806,0.278383613,0.261957079,0.07136751,0.395365566,0.300421059,0.240505576,0.063707814
547,99,All,2018,Uttrakhand,0.492570609,0.507429391,0.294905573,0.753682077,0.769270122,0.738550484,0.391286463,0.287774742,0.237679467,0.083259322,0.383258909,0.289070994,0.236423925,0.091246173,0.399403036,0.286464125,0.238948956,0.075183868
586,0,Rural,2018,Uttrakhand,0.5000332,0.4999668,0.292508602,0.754113197,0.774635315,0.733588338,0.387884229,0.278934658,0.243398368,0.089782752,0.392190516,0.268498093,0.241679028,0.097632349,0.383336395,0.289956599,0.245214164,0.081492834
587,1,Urban,2018,Uttrakhand,0.473164827,0.526835173,0.301138699,0.752560914,0.754526019,0.75079602,0.400151908,0.310810149,0.222777247,0.066260695,0.358059973,0.347113758,0.221597552,0.073228717,0.438143611,0.278042942,0.223842025,0.059971433
655,99,All,2017,Uttrakhand,0.496141911,0.503858089,0.283623457,0.754886329,0.760270119,0.749584913,0.375716776,0.308514178,0.230625525,0.085143507,0.374483138,0.318045825,0.224987477,0.08248356,0.376948833,0.29899475,0.236256376,0.087800063
694,0,Rural,2017,Uttrakhand,0.498826683,0.501173317,0.275657475,0.747657537,0.756106615,0.739248037,0.368694842,0.306429148,0.232255802,0.092620209,0.370295078,0.316317111,0.226554379,0.08683344,0.367065787,0.296363026,0.238059938,0.098511241
695,1,Urban,2017,Uttrakhand,0.489316463,0.510683537,0.303875297,0.773263991,0.771060765,0.775375009,0.392977446,0.313639462,0.226618126,0.066764958,0.385126859,0.322439283,0.221005261,0.07142859,0.40045771,0.305254757,0.231966212,0.062321316
22,99,All,2023,West Bengal,0.502191484,0.497808516,0.236095369,0.777343273,0.78352499,0.771107078,0.303720862,0.320300311,0.286907792,0.089071028,0.319435418,0.319868535,0.275445342,0.085250705,0.287612677,0.320742875,0.298657387,0.092987046
74,0,Rural,2023,West Bengal,0.501449466,0.498550534,0.240404248,0.760937691,0.76731807,0.754520237,0.315931588,0.321007848,0.282910109,0.080150478,0.332449526,0.324100167,0.26596573,0.077484578,0.299035788,0.317844778,0.300242066,0.08287736
75,1,Urban,2023,West Bengal,0.50400275,0.49599725,0.225577146,0.817390144,0.822886705,0.811804891,0.275972426,0.318692446,0.295992434,0.109342687,0.28996253,0.31028527,0.296913654,0.102838524,0.261562437,0.327351958,0.295043558,0.116042048
129,99,All,2022,West Bengal,0.495827645,0.504172355,0.248014793,0.786457419,0.791860163,0.781144142,0.31535691,0.304179966,0.290965855,0.089497246,0.319106132,0.306035489,0.291754156,0.083104216,0.311619192,0.302330136,0.290179968,0.095870711
182,0,Rural,2022,West Bengal,0.4957937,0.5042063,0.256510466,0.769679427,0.774971664,0.764475405,0.333269238,0.302253097,0.283640265,0.080837391,0.337996364,0.306437433,0.283409089,0.072157115,0.328557134,0.298082113,0.283870697,0.089490034
183,1,Urban,2022,West Bengal,0.495912731,0.504087269,0.226728663,0.828495145,0.834164441,0.822917819,0.273663253,0.308665067,0.308017313,0.109654404,0.275145233,0.305100113,0.311174601,0.108580031,0.272185355,0.312220097,0.304868758,0.110725798
237,99,All,2021,West Bengal,0.490154028,0.509845972,0.255038321,0.791297078,0.79950285,0.783408225,0.32230413,0.302552342,0.289983988,0.085159548,0.325523734,0.310550511,0.280005574,0.083920211,0.319145292,0.294705093,0.29977411,0.086375497
290,0,Rural,2021,West Bengal,0.486557335,0.513442665,0.261723191,0.777601123,0.785859883,0.769774795,0.336577684,0.306083143,0.280327439,0.077011734,0.339614451,0.316213548,0.270435572,0.073736414,0.333639801,0.29628256,0.289897233,0.080180399
291,1,Urban,2021,West Bengal,0.499670774,0.500329226,0.237350404,0.827536047,0.834654152,0.820427239,0.286815792,0.293773681,0.313993067,0.105417453,0.291341096,0.296812505,0.303221375,0.108625025,0.282218099,0.29068622,0.324937135,0.102158554
345,99,All,2020,West Bengal,0.499129921,0.500870079,0.265814036,0.799423397,0.809785664,0.789097071,0.332507193,0.286316127,0.301995426,0.079181261,0.330847621,0.299543411,0.290751845,0.078857116,0.334204376,0.27278918,0.313493699,0.07951276
398,0,Rural,2020,West Bengal,0.499852747,0.500147253,0.278052628,0.784193039,0.792909741,0.775481403,0.35457167,0.283766001,0.292294145,0.069368206,0.352612674,0.301021308,0.276801348,0.069564685,0.356573492,0.266133279,0.308125794,0.069167435
399,1,Urban,2020,West Bengal,0.49729839,0.50270161,0.234803125,0.83801502,0.852766633,0.823421955,0.280189633,0.292362779,0.324998379,0.102449223,0.279305637,0.296043664,0.323788136,0.100862592,0.281095326,0.288591683,0.326238275,0.104074739
453,99,All,2019,West Bengal,0.494746745,0.505253255,0.265773773,0.786705077,0.791285992,0.78221941,0.337831527,0.295003563,0.282044083,0.085120834,0.344801247,0.297193795,0.280315638,0.077689327,0.33092761,0.292834014,0.283756226,0.09248215
506,0,Rural,2019,West Bengal,0.486022115,0.513977885,0.277241766,0.77159977,0.775300503,0.768100262,0.359307736,0.294591397,0.27229175,0.073809117,0.368241042,0.297193438,0.270366728,0.064198792,0.350781143,0.292107791,0.274129152,0.082981922
507,1,Urban,2019,West Bengal,0.515237093,0.484762907,0.238840342,0.822180986,0.82670027,0.817377567,0.290496081,0.295912057,0.303539038,0.110052817,0.296101272,0.297194541,0.300986111,0.105718084,0.284470588,0.294533372,0.306283444,0.114712603
561,99,All,2018,West Bengal,0.493227541,0.506772459,0.267781645,0.776227653,0.786900878,0.765839696,0.344978243,0.299246162,0.27122888,0.084546722,0.353347301,0.307609081,0.25358668,0.08545693,0.336608857,0.290882915,0.288871765,0.083636485
614,0,Rural,2018,West Bengal,0.490899324,0.509100676,0.27227515,0.763912439,0.77390337,0.75427866,0.356421947,0.297820747,0.269661486,0.076095812,0.369377971,0.307503462,0.248159289,0.074959293,0.343604118,0.288241297,0.290934384,0.077220209
615,1,Urban,2018,West Bengal,0.498208374,0.501791626,0.258168519,0.802574039,0.814298928,0.790932834,0.321675658,0.30214867,0.274420559,0.101755127,0.321231872,0.307820648,0.264459819,0.106487662,0.322129279,0.296350807,0.284602314,0.096917577
669,99,All,2017,West Bengal,0.493638486,0.506361514,0.276025683,0.776025832,0.785385847,0.766901016,0.355691373,0.298639596,0.272780776,0.072888248,0.35981372,0.309381992,0.25629589,0.074508429,0.351575762,0.287914753,0.289238811,0.071270704
722,0,Rural,2017,West Bengal,0.49292165,0.50707835,0.280160964,0.76433444,0.777346969,0.751685262,0.366542369,0.296557605,0.272088766,0.064811252,0.37623468,0.306212127,0.249461487,0.068091683,0.356799006,0.286852211,0.29483524,0.061513543
723,1,Urban,2017,West Bengal,0.495283842,0.504716158,0.266533971,0.802861154,0.803749621,0.801989317,0.331980139,0.303189158,0.274292886,0.090537824,0.323534429,0.31638521,0.271395266,0.088685095,0.340286195,0.29021129,0.277142584,0.092359915
