,state_n,State,sector,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,round,m_poor_1_33,m_poor_1_50,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,SourceSheet
3505,34,Uttarakhand,1,NA,NA,NA,4 to 6,NA,5,0.004862821,0.00013546,0.008191677,0.018130992,0.111088388,0.298784792,0.56380415,statesector
3508,34,Uttarakhand,0,NA,NA,NA,NA,1,5,0.032342445,0.003674048,0.071797051,0.187282458,0.235383883,0.262567014,0.242969573,statesector
3513,34,Uttarakhand,0,46 to 64,NA,NA,NA,NA,5,0.021288924,0.001115038,0.053894334,0.179511964,0.212440282,0.295012563,0.259140849,statesector
3527,34,Uttarakhand,1,NA,NA,NA,NA,NA,5,0.01501315,6.96E-05,0.014568343,0.041671317,0.109362677,0.295766443,0.538631201,statesector
3528,34,Uttarakhand,0,NA,NA,NA,1,NA,5,0.238907441,0.042360108,0.283355057,0.315340608,0.195074901,0.161475584,0.044753827,statesector
3529,34,Uttarakhand,1,NA,NA,1,NA,NA,5,0.009107112,8.73E-05,0.007988529,0.022180494,0.099507146,0.273150563,0.597173274,statesector
3533,34,Uttarakhand,1,NA,NA,NA,2 to 3,NA,5,0.006950396,0,0.013525959,0.041919999,0.079831839,0.297088414,0.567633808,statesector
3538,34,Uttarakhand,0,NA,NA,NA,2 to 3,NA,5,0.032715153,0.001437086,0.083300047,0.211321279,0.200638294,0.263913333,0.240827054,statesector
3540,34,Uttarakhand,0,NA,NA,NA,NA,NA,5,0.032342445,0.003674048,0.071797051,0.187282458,0.235383883,0.262567014,0.242969573,statesector
3542,34,Uttarakhand,0,15 to 29,NA,NA,NA,NA,5,0.040750403,0,0.039606199,0.259294689,0.211134225,0.288014799,0.201950103,statesector
3545,34,Uttarakhand,1,NA,NA,NA,1,NA,5,0.099991143,0,0.06591852,0.258536845,0.293180346,0.157488063,0.224876225,statesector
3546,34,Uttarakhand,0,30 to 45,NA,NA,NA,NA,5,0.002065281,0,0.044859331,0.184824586,0.256873995,0.239087999,0.2743541,statesector
3551,35,West Bengal,0,65+,NA,NA,NA,NA,5,0.080703467,0.008741315,0.131427944,0.24604325,0.347313046,0.206299797,0.068915978,statesector
3554,35,West Bengal,1,NA,NA,NA,NA,NA,5,0,0,0,0.300151855,0.569825172,0,0.130022988,statesector
3555,35,West Bengal,0,NA,NA,NA,2 to 3,NA,5,0.046640743,0.005663772,0.117790416,0.230595395,0.312022835,0.259476453,0.080114916,statesector
3556,35,West Bengal,1,15 to 29,NA,NA,NA,NA,5,0.069496922,0,0.031247592,0.254423201,0.179425478,0.47105062,0.0638531,statesector
3562,35,West Bengal,1,30 to 45,NA,NA,NA,NA,5,0.009069195,0,0.011595056,0.058899581,0.257662475,0.397983611,0.273859262,statesector
3563,35,West Bengal,0,46 to 64,NA,NA,NA,NA,5,0.057967123,0.009679993,0.117569178,0.215397656,0.264432847,0.297637612,0.104962699,statesector
3564,35,West Bengal,0,NA,NA,NA,1,NA,5,0.144387692,0.006436444,0.152260661,0.27403897,0.356676817,0.198538184,0.018485373,statesector
3566,35,West Bengal,0,NA,Secondary,NA,NA,NA,5,0.02123471,0.00231932,0.078112841,0.183780879,0.298348248,0.331543148,0.1082149,statesector
3580,35,West Bengal,0,NA,Primary,NA,NA,NA,5,0.086157866,0.005195404,0.161232382,0.291548014,0.309969574,0.205294371,0.031955659,statesector
3581,35,West Bengal,1,NA,Higher,NA,NA,NA,5,0,0,0,0.020171395,0.017096933,0.280288726,0.682442963,statesector
3587,35,West Bengal,0,NA,Higher,NA,NA,NA,5,0,0,0.006199955,0.017831214,0.251899451,0.375230163,0.348839194,statesector
3590,35,West Bengal,0,NA,NA,NA,4 to 6,NA,5,0.05122298,0.009419516,0.130078092,0.194290936,0.289093137,0.289609343,0.096928507,statesector
3591,35,West Bengal,0,NA,NA,NA,7+,NA,5,0.046622667,0,0.090892829,0.155533627,0.186546102,0.425400496,0.141626954,statesector
3593,35,West Bengal,0,NA,No education / Preschool,NA,NA,NA,5,0.119118482,0.021073038,0.221177593,0.256799936,0.314325988,0.185644984,0.022051487,statesector
3601,35,West Bengal,0,30 to 45,NA,NA,NA,NA,5,0.039746322,0.003949728,0.133340836,0.195014805,0.331300855,0.2685574,0.071786113,statesector
3602,35,West Bengal,0,NA,NA,2,NA,NA,5,0.062043507,0,0.09451542,0.193964615,0.321507722,0.322644562,0.06736768,statesector
3603,35,West Bengal,1,NA,NA,2,NA,NA,5,0.009751557,0,0,0.080070153,0.224181712,0.501956105,0.193792015,statesector
3604,35,West Bengal,1,NA,Secondary,NA,NA,NA,5,0.011445072,0,0.016569553,0.026228499,0.233767018,0.440504104,0.282930821,statesector
3605,35,West Bengal,1,NA,NA,NA,1,NA,5,0,0,0.05415123,0.149445668,0.270652592,0.525750518,0,statesector
3609,35,West Bengal,1,NA,NA,NA,4 to 6,NA,5,0.013573495,0,0.010342121,0.059558,0.186443523,0.4412435,0.302412868,statesector
3618,35,West Bengal,1,NA,NA,NA,NA,1,5,0.012426673,0,0.008913567,0.063507855,0.213825509,0.409934431,0.303818643,statesector
3621,35,West Bengal,1,NA,NA,NA,7+,NA,5,0,0,0,0,0.146457151,0.323072135,0.530470729,statesector
3622,35,West Bengal,1,NA,NA,NA,NA,NA,5,0.012426673,0,0.008913567,0.063507855,0.213825509,0.409934431,0.303818643,statesector
3626,35,West Bengal,1,NA,NA,1,NA,NA,5,0.01312532,0,0.011250294,0.059165984,0.211110577,0.385810584,0.332662553,statesector
3627,35,West Bengal,0,NA,NA,1,NA,NA,5,0.055752061,0.008905321,0.132408038,0.220194981,0.296573967,0.2622675,0.088555515,statesector
3628,35,West Bengal,0,NA,NA,NA,NA,NA,5,0,0,0.038408782,0.387196153,0.048676968,0.525718093,0,statesector
3630,35,West Bengal,1,NA,Primary,NA,NA,NA,5,0.028800312,0,0,0.124297716,0.252200842,0.441596448,0.181904987,statesector
3631,35,West Bengal,0,NA,NA,NA,NA,1,5,0.056929551,0.007238629,0.125347197,0.215307266,0.301220089,0.273518056,0.084607415,statesector
3635,35,West Bengal,1,NA,NA,NA,2 to 3,NA,5,0.013536843,0,0.004587034,0.068061545,0.247781426,0.374649227,0.304920763,statesector
3636,35,West Bengal,0,NA,NA,NA,NA,NA,5,0.056929551,0.007238629,0.125347197,0.215307266,0.301220089,0.273518056,0.084607415,statesector
3643,35,West Bengal,0,15 to 29,NA,NA,NA,NA,5,0.077204086,0,0.125220016,0.24116239,0.289807647,0.316128463,0.027681479,statesector
3644,35,West Bengal,1,NA,No education / Preschool,NA,NA,NA,5,0.013591316,0,0,0.154895455,0.267496705,0.414461672,0.163146168,statesector
3645,35,West Bengal,1,46 to 64,NA,NA,NA,NA,5,0.010378208,0,0.005351126,0.044413559,0.188593984,0.404204667,0.357436687,statesector
3646,35,West Bengal,1,65+,NA,NA,NA,NA,5,0,0,0,0.043448534,0.166511148,0.438124746,0.351915568,statesector
3654,36,Telangana ,0,46 to 64,NA,NA,NA,NA,5,0.085332006,0.00539623,0.08421082,0.252047479,0.355956614,0.24138011,0.066404976,statesector
3655,36,Telangana ,0,30 to 45,NA,NA,NA,NA,5,0.091088235,0.014466597,0.072645709,0.261209905,0.367821753,0.248885855,0.049436782,statesector
3656,36,Telangana ,1,NA,Higher,NA,NA,NA,5,0.003594078,0,0.000797108,0.009623345,0.039495569,0.187969133,0.762114823,statesector
3657,36,Telangana ,1,15 to 29,NA,NA,NA,NA,5,0.059486091,0.001751789,0.01613945,0.104000874,0.270552367,0.401506096,0.207801193,statesector
3663,36,Telangana ,0,65+,NA,NA,NA,NA,5,0.154318169,0.003754789,0.175501853,0.332861185,0.283500254,0.166759044,0.041377667,statesector
3666,36,Telangana ,1,30 to 45,NA,NA,NA,NA,5,0.033038668,0.005166808,0.012481889,0.054415561,0.160658807,0.352693617,0.419750124,statesector
3668,36,Telangana ,1,NA,NA,1,NA,NA,5,0.025596408,0.002815967,0.010366742,0.043356143,0.142735571,0.31605345,0.487488091,statesector
3677,36,Telangana ,0,NA,Secondary,NA,NA,NA,5,0.01937674,0.00047326,0.03463969,0.169996351,0.35837388,0.348096609,0.088893458,statesector
3678,36,Telangana ,0,NA,Higher,NA,NA,NA,5,0.006451667,0,0.010673551,0.094449237,0.274188906,0.426749259,0.193939045,statesector
3680,36,Telangana ,0,NA,NA,1,NA,NA,5,0.086242333,0.009182698,0.079522841,0.252807081,0.356515765,0.250848114,0.060306225,statesector
3681,36,Telangana ,1,46 to 64,NA,NA,NA,NA,5,0.018605039,0.001195388,0.012484993,0.042813182,0.141217813,0.282656312,0.520827711,statesector
3682,36,Telangana ,1,65+,NA,NA,NA,NA,5,0.036982842,0.00110977,0.027952777,0.056815445,0.15301241,0.263580382,0.498638958,statesector
3688,36,Telangana ,0,NA,No education / Preschool,NA,NA,NA,5,0.15874511,0.014629192,0.147451729,0.3461155,0.345740527,0.140277103,0.020415148,statesector
3689,36,Telangana ,1,NA,NA,NA,NA,NA,5,0.029603487,0.002785955,0.015066032,0.053042784,0.158082634,0.314329177,0.459479392,statesector
3690,36,Telangana ,0,NA,NA,NA,NA,NA,5,0.102606006,0.009615936,0.096805625,0.271593422,0.349013448,0.22932747,0.053260043,statesector
3694,36,Telangana ,1,NA,Primary,NA,NA,NA,5,0.050888103,0,0.009989902,0.094033808,0.241994336,0.371492207,0.282489747,statesector
3695,36,Telangana ,1,NA,Secondary,NA,NA,NA,5,0.008366507,0.000489828,0.006048187,0.029058073,0.126956537,0.353767633,0.484169573,statesector
3706,36,Telangana ,1,NA,No education / Preschool,NA,NA,NA,5,0.075723842,0.009404858,0.043210432,0.115132265,0.280695379,0.337225944,0.223735988,statesector
3713,36,Telangana ,0,NA,NA,2,NA,NA,5,0.168292597,0.01135503,0.166724905,0.347595453,0.318662137,0.142263517,0.024754001,statesector
3714,36,Telangana ,1,NA,NA,2,NA,NA,5,0.04853921,0.002644132,0.037280168,0.098832756,0.2306301,0.306178272,0.3270787,statesector
3716,36,Telangana ,0,NA,Primary,NA,NA,NA,5,0.103807904,0.013927217,0.07270205,0.277786225,0.370688438,0.233434841,0.045388445,statesector
3743,36,Telangana ,0,15 to 29,NA,NA,NA,NA,5,0.128099725,0.02364013,0.09350767,0.277198792,0.382089227,0.217001349,0.030202987,statesector
3744,36,Telangana ,0,NA,NA,NA,1,NA,5,0.281474799,0.008520541,0.299556166,0.393326908,0.2077353,0.083977379,0.01540423,statesector
3745,36,Telangana ,0,NA,NA,NA,2 to 3,NA,5,0.092576206,0.00739903,0.099271044,0.294937223,0.342954904,0.216224432,0.046612397,statesector
3746,36,Telangana ,0,NA,NA,NA,4 to 6,NA,5,0.075756431,0.011585407,0.058129545,0.231560662,0.383397043,0.265430391,0.061482366,statesector
3747,36,Telangana ,0,NA,NA,NA,7+,NA,5,0.098670267,0.014488595,0.054058753,0.196927339,0.347428501,0.288786381,0.112799011,statesector
3748,36,Telangana ,1,NA,NA,NA,1,NA,5,0.084267192,0,0.072524309,0.19960621,0.25983268,0.213435873,0.254600942,statesector
3749,36,Telangana ,1,NA,NA,NA,2 to 3,NA,5,0.023062032,0.000839878,0.013629436,0.056534428,0.174850911,0.318581015,0.436404228,statesector
3750,36,Telangana ,1,NA,NA,NA,4 to 6,NA,5,0.026250117,0.004411347,0.010562775,0.038679607,0.144611478,0.326803893,0.479342252,statesector
3751,36,Telangana ,1,NA,NA,NA,7+,NA,5,0.046607394,0.005648383,0.011698384,0.023715526,0.077876173,0.272780448,0.613929451,statesector
3754,36,Telangana ,0,NA,NA,NA,NA,1,5,0.102606006,0.009615936,0.096805625,0.271593422,0.349013448,0.22932747,0.053260043,statesector
3755,36,Telangana ,1,NA,NA,NA,NA,1,5,0.029603487,0.002785955,0.015066032,0.053042784,0.158082634,0.314329177,0.459479392,statesector
3759,36,Telangana ,0,NA,NA,NA,NA,NA,5,0.299033612,0,0,0.376452923,0.439097911,0.087762356,0.09668681,statesector
3760,37,NA,1,NA,No education / Preschool,NA,NA,NA,5,0.039378874,0,0.026453957,0.203558043,0.30614391,0.370977283,0.092866786,statesector
3761,37,NA,1,NA,Primary,NA,NA,NA,5,0.044946585,0.044946585,0.042698324,0.219198838,0.360059351,0.309955865,0.068087608,statesector
3762,37,NA,1,NA,Secondary,NA,NA,NA,5,0,0,0.026106076,0.054905996,0.321469158,0.429823041,0.167695731,statesector
3763,37,NA,1,NA,Higher,NA,NA,NA,5,0,0,0,0.047505051,0.131948933,0.49153477,0.329011232,statesector
3774,37,NA,1,30 to 45,NA,NA,NA,NA,5,0.019330947,0.007520687,0.019353053,0.093458302,0.287303418,0.449516326,0.150368914,statesector
3775,37,NA,1,46 to 64,NA,NA,NA,NA,5,0.018614439,0,0.015280293,0.110784188,0.283399522,0.42338419,0.167151824,statesector
3776,37,NA,0,NA,NA,1,NA,NA,5,0.077902034,0.009261637,0.165106222,0.34040913,0.269458354,0.182843372,0.042182911,statesector
3777,37,NA,1,NA,NA,1,NA,NA,5,0.017756466,0.003130593,0.022133738,0.103352137,0.286877245,0.42824626,0.159390613,statesector
