State,Code,Indicator,Year,Value
Andhra Pradesh,total_exp_pct_gdp,Total expenditures,2019,16.75
Andhra Pradesh,capex_pct_gdp,Capital Outlay,2020,1.94
Andhra Pradesh,cur_exp_pct_gdp,Total current expenditure,2020,15.6
Andhra Pradesh,fiscal_balance,Fiscal balance,2020,-5.75
Andhra Pradesh,gdp_growth,"GDP growth, percent",2020,1.52
Andhra Pradesh,gdp_percapita,"GDP per capita, thousand INR",2020,659.68
Andhra Pradesh,growth_pcgdp,Growth of real per capita income,2020,0.35
Andhra Pradesh,inflation,Inflation,2020,8.85
Andhra Pradesh,interest_pct_gdp,Interest payments,2020,2.05
Andhra Pradesh,liab_pct_gdp,Total liabilities,2020,36.07
Andhra Pradesh,loans_pct_gdp,Loans and Advances,2020,0.18
Andhra Pradesh,primary_balance,Primary balance,2020,-3.7
Andhra Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2020,11.97
Andhra Pradesh,sector_agriculture,Agriculture,2020,4.94
Andhra Pradesh,sector_industry,Industry,2020,4.39
Andhra Pradesh,sector_other,Other,2020,-7.67
Andhra Pradesh,sector_services,Services,2020,-0.14
Andhra Pradesh,total_exp_pct_gdp,Total expenditures,2020,17.72
Andhra Pradesh,capex_pct_gdp,Capital Outlay,2021,1.43
Andhra Pradesh,cur_exp_pct_gdp,Total current expenditure,2021,13.86
Andhra Pradesh,cvi,Climate Vulnerability Index,2021,0.51
Andhra Pradesh,fiscal_balance,Fiscal balance,2021,-2.36
Andhra Pradesh,gdp_growth,"GDP growth, percent",2021,9.56
Andhra Pradesh,gdp_percapita,"GDP per capita, thousand INR",2021,722.73
Andhra Pradesh,growth_pcgdp,Growth of real per capita income,2021,9.72
Andhra Pradesh,inflation,Inflation,2021,5.34
Andhra Pradesh,interest_pct_gdp,Interest payments,2021,1.93
Andhra Pradesh,liab_pct_gdp,Total liabilities,2021,34.28
Andhra Pradesh,loans_pct_gdp,Loans and Advances,2021,0.19
Andhra Pradesh,primary_balance,Primary balance,2021,-0.43
Andhra Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2021,13.11
Andhra Pradesh,sector_agriculture,Agriculture,2021,7.32
Andhra Pradesh,sector_industry,Industry,2021,2.17
Andhra Pradesh,sector_other,Other,2021,-0.15
Andhra Pradesh,sector_services,Services,2021,0.21
Andhra Pradesh,total_exp_pct_gdp,Total expenditures,2021,15.47
Andhra Pradesh,capex_pct_gdp,Capital Outlay,2022,0.56
Andhra Pradesh,cur_exp_pct_gdp,Total current expenditure,2022,15.44
Andhra Pradesh,fiscal_balance,Fiscal balance,2022,-4.03
Andhra Pradesh,gdp_growth,"GDP growth, percent",2022,5.81
Andhra Pradesh,gdp_percapita,"GDP per capita, thousand INR",2022,764.69
Andhra Pradesh,growth_pcgdp,Growth of real per capita income,2022,4.05
Andhra Pradesh,inflation,Inflation,2022,7.52
Andhra Pradesh,interest_pct_gdp,Interest payments,2022,0.04
Andhra Pradesh,liab_pct_gdp,Total liabilities,2022,33.94
Andhra Pradesh,loans_pct_gdp,Loans and Advances,2022,0.14
Andhra Pradesh,pov_index,Multilateral poverty index,2022,4.19
Andhra Pradesh,primary_balance,Primary balance,2022,-3.99
Andhra Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2022,12.1
Andhra Pradesh,sector_agriculture,Agriculture,2022,5.13
Andhra Pradesh,sector_industry,Industry,2022,1.67
Andhra Pradesh,sector_other,Other,2022,-1.23
Andhra Pradesh,sector_services,Services,2022,0.24
Andhra Pradesh,total_exp_pct_gdp,Total expenditures,2022,16.13
Andhra Pradesh,capex_pct_gdp,Capital Outlay,2023,1.62
Andhra Pradesh,cur_exp_pct_gdp,Total current expenditure,2023,14.76
Andhra Pradesh,fiscal_balance,Fiscal balance,2023,-4.36
Andhra Pradesh,gdp_growth,"GDP growth, percent",2023,7.35
Andhra Pradesh,gdp_percapita,"GDP per capita, thousand INR",2023,820.89
Andhra Pradesh,growth_pcgdp,Growth of real per capita income,2023,7.2
Andhra Pradesh,inflation,Inflation,2023,5.58
Andhra Pradesh,interest_pct_gdp,Interest payments,2023,0.06
Andhra Pradesh,loans_pct_gdp,Loans and Advances,2023,0.05
Andhra Pradesh,primary_balance,Primary balance,2023,-4.29
Andhra Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2023,12.07
Andhra Pradesh,sector_agriculture,Agriculture,2023,3.38
Andhra Pradesh,sector_industry,Industry,2023,2.16
Andhra Pradesh,sector_other,Other,2023,1.61
Andhra Pradesh,sector_services,Services,2023,0.2
Andhra Pradesh,total_exp_pct_gdp,Total expenditures,2023,16.43
Andhra Pradesh,inflation,Inflation,2024,3.6
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1990,19.64
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1990,40.71
Arunachal Pradesh,fiscal_balance,Fiscal balance,1990,-4.16
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1990,2.89
Arunachal Pradesh,interest_pct_gdp,Interest payments,1990,2.45
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1990,0.31
Arunachal Pradesh,primary_balance,Primary balance,1990,-1.71
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1990,56.49
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1990,60.65
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1991,17.4
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1991,36.62
Arunachal Pradesh,fiscal_balance,Fiscal balance,1991,2.48
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1991,13.55
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1991,3.29
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1991,11.22
Arunachal Pradesh,interest_pct_gdp,Interest payments,1991,2.72
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1991,0.27
Arunachal Pradesh,primary_balance,Primary balance,1991,5.21
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1991,56.77
Arunachal Pradesh,sector_other,Other,1991,13.55
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1991,54.29
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1992,16.46
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1992,36.77
Arunachal Pradesh,fiscal_balance,Fiscal balance,1992,0.91
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1992,2.81
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1992,3.38
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1992,0.07
Arunachal Pradesh,interest_pct_gdp,Interest payments,1992,2.36
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1992,0.26
Arunachal Pradesh,primary_balance,Primary balance,1992,3.27
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1992,54.4
Arunachal Pradesh,sector_other,Other,1992,2.81
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1992,53.49
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1993,14.7
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1993,35.99
Arunachal Pradesh,fiscal_balance,Fiscal balance,1993,-1.54
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1993,13.65
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1993,3.84
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1993,11.71
Arunachal Pradesh,interest_pct_gdp,Interest payments,1993,2.48
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1993,0.16
Arunachal Pradesh,primary_balance,Primary balance,1993,0.94
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1993,49.3
Arunachal Pradesh,sector_other,Other,1993,13.65
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1993,50.84
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1994,19.92
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1994,36.45
Arunachal Pradesh,fiscal_balance,Fiscal balance,1994,-6.18
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1994,-0.9
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1994,3.81
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1994,-4.48
Arunachal Pradesh,interest_pct_gdp,Interest payments,1994,2.87
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1994,0.1
Arunachal Pradesh,primary_balance,Primary balance,1994,-3.31
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1994,50.29
Arunachal Pradesh,sector_other,Other,1994,-0.9
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1994,56.47
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1995,19.48
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1995,34.52
Arunachal Pradesh,fiscal_balance,Fiscal balance,1995,-2.81
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1995,14.24
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1995,4.35
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1995,12.11
Arunachal Pradesh,interest_pct_gdp,Interest payments,1995,2.88
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1995,0.1
Arunachal Pradesh,primary_balance,Primary balance,1995,0.07
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1995,51.29
Arunachal Pradesh,sector_other,Other,1995,14.24
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1995,54.1
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1996,18.41
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1996,40.03
Arunachal Pradesh,fiscal_balance,Fiscal balance,1996,-4.74
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1996,-4.95
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1996,4.13
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1996,-8.15
Arunachal Pradesh,interest_pct_gdp,Interest payments,1996,3.54
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1996,0.08
Arunachal Pradesh,primary_balance,Primary balance,1996,-1.2
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1996,53.78
Arunachal Pradesh,sector_other,Other,1996,-4.95
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1996,58.52
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1997,17.69
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1997,40.07
Arunachal Pradesh,fiscal_balance,Fiscal balance,1997,-7.37
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1997,3.12
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1997,4.26
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1997,0.51
Arunachal Pradesh,interest_pct_gdp,Interest payments,1997,3.61
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1997,0.06
Arunachal Pradesh,primary_balance,Primary balance,1997,-3.76
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1997,50.45
Arunachal Pradesh,sector_other,Other,1997,3.12
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1997,57.82
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1998,12.36
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1998,39.7
Arunachal Pradesh,fiscal_balance,Fiscal balance,1998,-3.02
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1998,3.13
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1998,4.4
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1998,0.9
Arunachal Pradesh,interest_pct_gdp,Interest payments,1998,3.79
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1998,0.08
Arunachal Pradesh,primary_balance,Primary balance,1998,0.77
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1998,49.11
Arunachal Pradesh,sector_other,Other,1998,3.13
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1998,52.14
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,1999,12.76
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,1999,40.58
Arunachal Pradesh,fiscal_balance,Fiscal balance,1999,-3.0
Arunachal Pradesh,gdp_growth,"GDP growth, percent",1999,4.01
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",1999,4.57
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,1999,2.04
Arunachal Pradesh,interest_pct_gdp,Interest payments,1999,3.94
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,1999,0.08
Arunachal Pradesh,primary_balance,Primary balance,1999,0.94
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1999,50.42
Arunachal Pradesh,sector_other,Other,1999,4.01
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,1999,53.42
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2000,11.63
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2000,40.51
Arunachal Pradesh,fiscal_balance,Fiscal balance,2000,-9.44
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2000,7.07
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2000,4.89
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2000,5.26
Arunachal Pradesh,interest_pct_gdp,Interest payments,2000,5.38
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2000,0.12
Arunachal Pradesh,primary_balance,Primary balance,2000,-4.06
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2000,42.82
Arunachal Pradesh,sector_other,Other,2000,7.07
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2000,52.26
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2001,11.42
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2001,39.0
Arunachal Pradesh,fiscal_balance,Fiscal balance,2001,-10.47
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2001,15.7
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2001,5.66
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2001,14.04
Arunachal Pradesh,interest_pct_gdp,Interest payments,2001,4.13
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2001,0.12
Arunachal Pradesh,primary_balance,Primary balance,2001,-6.35
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2001,40.06
Arunachal Pradesh,sector_other,Other,2001,15.7
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2001,50.53
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2002,11.16
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2002,39.68
Arunachal Pradesh,fiscal_balance,Fiscal balance,2002,-8.32
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2002,-4.31
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2002,5.42
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2002,-5.72
Arunachal Pradesh,interest_pct_gdp,Interest payments,2002,4.82
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2002,0.11
Arunachal Pradesh,primary_balance,Primary balance,2002,-3.49
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2002,42.64
Arunachal Pradesh,sector_other,Other,2002,-4.31
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2002,50.95
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2003,14.58
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2003,46.83
Arunachal Pradesh,fiscal_balance,Fiscal balance,2003,-8.49
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2003,10.94
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2003,6.01
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2003,9.53
Arunachal Pradesh,interest_pct_gdp,Interest payments,2003,4.78
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2003,0.12
Arunachal Pradesh,primary_balance,Primary balance,2003,-3.72
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2003,53.04
Arunachal Pradesh,sector_other,Other,2003,10.94
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2003,61.53
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2004,10.47
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2004,42.16
Arunachal Pradesh,fiscal_balance,Fiscal balance,2004,-10.86
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2004,16.46
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2004,7.0
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2004,11.53
Arunachal Pradesh,interest_pct_gdp,Interest payments,2004,4.1
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2004,0.17
Arunachal Pradesh,primary_balance,Primary balance,2004,-6.76
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2004,41.94
Arunachal Pradesh,sector_other,Other,2004,16.46
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2004,52.8
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2005,11.35
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2005,43.25
Arunachal Pradesh,fiscal_balance,Fiscal balance,2005,-6.71
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2005,2.77
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2005,7.2
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2005,0.56
Arunachal Pradesh,interest_pct_gdp,Interest payments,2005,4.06
Arunachal Pradesh,liab_pct_gdp,Total liabilities,2005,62.56
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2005,0.07
Arunachal Pradesh,pov_index,Multilateral poverty index,2005,60.67
Arunachal Pradesh,primary_balance,Primary balance,2005,-2.65
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2005,47.97
Arunachal Pradesh,sector_other,Other,2005,2.77
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2005,54.68
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2006,13.88
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2006,44.98
Arunachal Pradesh,fiscal_balance,Fiscal balance,2006,2.48
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2006,5.24
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2006,7.57
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2006,3.0
Arunachal Pradesh,interest_pct_gdp,Interest payments,2006,4.45
Arunachal Pradesh,liab_pct_gdp,Total liabilities,2006,56.22
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2006,0.11
Arunachal Pradesh,primary_balance,Primary balance,2006,6.93
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2006,61.46
Arunachal Pradesh,sector_other,Other,2006,5.24
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2006,58.98
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2007,14.72
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2007,45.75
Arunachal Pradesh,fiscal_balance,Fiscal balance,2007,0.26
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2007,12.05
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2007,8.49
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2007,9.44
Arunachal Pradesh,interest_pct_gdp,Interest payments,2007,3.14
Arunachal Pradesh,liab_pct_gdp,Total liabilities,2007,57.45
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2007,0.07
Arunachal Pradesh,primary_balance,Primary balance,2007,3.4
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2007,60.81
Arunachal Pradesh,sector_other,Other,2007,12.05
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2007,60.55
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2008,22.1
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2008,49.18
Arunachal Pradesh,fiscal_balance,Fiscal balance,2008,-5.71
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2008,8.73
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2008,9.23
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2008,5.75
Arunachal Pradesh,interest_pct_gdp,Interest payments,2008,3.69
Arunachal Pradesh,liab_pct_gdp,Total liabilities,2008,101.49
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2008,0.47
Arunachal Pradesh,primary_balance,Primary balance,2008,-2.01
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2008,66.03
Arunachal Pradesh,sector_other,Other,2008,8.73
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2008,71.74
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2009,14.26
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2009,48.2
Arunachal Pradesh,fiscal_balance,Fiscal balance,2009,-9.16
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2009,9.44
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2009,10.1
Arunachal Pradesh,growth_pcgdp,Growth of real per capita income,2009,5.82
Arunachal Pradesh,interest_pct_gdp,Interest payments,2009,2.96
Arunachal Pradesh,liab_pct_gdp,Total liabilities,2009,41.24
Arunachal Pradesh,loans_pct_gdp,Loans and Advances,2009,2.68
Arunachal Pradesh,primary_balance,Primary balance,2009,-6.21
Arunachal Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2009,55.97
Arunachal Pradesh,sector_other,Other,2009,9.44
Arunachal Pradesh,total_exp_pct_gdp,Total expenditures,2009,65.13
Arunachal Pradesh,capex_pct_gdp,Capital Outlay,2010,17.99
Arunachal Pradesh,cur_exp_pct_gdp,Total current expenditure,2010,40.42
Arunachal Pradesh,fiscal_balance,Fiscal balance,2010,0.1
Arunachal Pradesh,gdp_growth,"GDP growth, percent",2010,3.8
Arunachal Pradesh,gdp_percapita,"GDP per capita, thousand INR",2010,10.48
