State,Variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Jharkhand,CAP_REC_II_SPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.95,436.42,436.42,436.42,0.0,0.0,0.0,0.0,0.0,0.0,32.53,238.64,106.15,153.2079,165.0174779,234.2875,231.6093,272.91155,425.9803,2588.2732,3245.648,3627.1011,5274.0,4800.0
Jharkhand,CAP_REC_II_SPS_NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jharkhand,CAP_REC_II_CPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,136.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_II_CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_II_NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_II_NP_SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jharkhand,CAP_REC_II_NP_NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jharkhand,CAP_REC_II_NP_OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jharkhand,CAP_REC_II_WMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_II_LSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.95,13.45,15.52,9.92,11.92,13.54,11.3,15.11,16.62,23.42,43.12,23.16,33.0576,31.0581,38.4554422,42.411,47.5703,49.1904,48.7764,1291.7267,46.4138,7289.6054,100.0
Jharkhand,CAP_REC_III_H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.05,0.06,0.07,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_III_UD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4942834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_III_CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_III_FSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_III_COOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.07,9.0582,0.0825,0.0028,0.8204,0.4424,0.4175,0.1163,0.0,0.0,0.2571,0.8165
Jharkhand,CAP_REC_III_MI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_III_PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.5,5.0,5.0,5.68,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,0.0,7240.0,0.0
Jharkhand,CAP_REC_III_VSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.58,0.56,0.56,0.64,0.7,0.9,0.0,1.07,1.05,0.05,0.0126,0.0,0.0,0.0,0.0,0.0,0.0466,0.0,0.0044,0.0173,0.0348
Jharkhand,CAP_REC_III_IM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_III_RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_III_GS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,2.94,3.38,4.3,6.3,7.15,9.52,10.89,16.62,21.83,22.07,22.14,23.4123,30.3367,37.1949588,40.8852,47.0752,48.7729,48.5353,45.7267,46.2197,49.2127,98.8819
Jharkhand,CAP_REC_III_OTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,19.81,0.9,0.5745,0.6389,0.7634,0.7054,0.0527,0.0,0.0782,0.0,0.1897,0.1183,0.2668
Jharkhand,CAP_REC_IV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0,500.0,750.0,0.0,0.0,150.0,150.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_VI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,85.0,410.7,390.0,337.95,391.12,443.47,518.04,694.7,707.19,613.37,667.69,760.2,842.5655,830.098,872.6024,1016.4257,1120.0421,1175.369,1179.2104,1172.2021,1397.4814,1887.3494,1890.6049
Jharkhand,CAP_REC_VI_SPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,105.0,400.7,380.0,327.95,378.12,429.17,476.84,597.71,657.48,603.9,660.32,752.64,835.3623,822.7937,864.8832,1008.6734,1112.2012,1167.2142,1170.9955,1164.2631,1389.8337,1878.6808,1881.9196
Jharkhand,CAP_REC_VI_OTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-20.0,10.0,10.0,10.0,13.0,14.3,41.2,97.0,49.72,9.47,7.37,7.56,7.2032,7.3043,7.7192,7.7523,7.8409,8.1548,8.2149,7.939,7.6477,8.6686,8.6853
Jharkhand,CAP_REC_VII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.51,68.91,70.0,161.82,198.39,137.55,94.59,104.05,138.58,279.81,293.19,307.85,521.68,452.875,401.0,421.0,4379.0169,1680.9946,1025.6,861.5634,1423.7911,1449.9979
Jharkhand,CAP_REC_VII_DRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_VII_SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.87,200.0,500.0,567.0,592.0
Jharkhand,CAP_REC_VII_FRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001
Jharkhand,CAP_REC_VII_OTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.51,68.91,70.0,161.82,198.39,137.55,94.59,104.05,138.58,279.81,293.19,307.85,521.68,452.875,401.0,421.0,4379.0169,1377.1246,825.6,361.5634,856.791,857.9978
Jharkhand,CAP_REC_VIII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,26.7,897.74,1036.59,1036.59,1036.59,956.42,1601.29,4606.62,5177.34,5235.65,8705.64,7203.84,12182.455,19498.6809,11145.1136,16020.1989,11182.236,16322.2474,16669.7698,14142.3273,21270.6278,29862.3118,29896.18
Jharkhand,CAP_REC_VIII_CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,22.01,118.28,133.41,133.41,133.41,144.75,456.03,1450.2,1596.55,1564.38,1754.05,1371.9,1689.243,1618.4396,2094.041,2570.9428,2491.8511,4767.013,3069.2261,2550.3872,2869.3241,3244.0738,3249.231
Jharkhand,CAP_REC_VIII_DLF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,4.15,263.3,381.0,381.0,381.0,149.19,450.68,1362.57,1553.48,2248.95,3110.78,2613.94,5155.086,12054.2174,8406.8685,12694.0201,7875.3243,10447.6151,12279.4469,10246.0391,17023.1596,26170.36,26197.4791
Jharkhand,CAP_REC_VIII_CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.54,66.16,66.18,66.18,66.18,66.18,146.58,124.25,178.28,97.38,134.34,119.47,214.4143,251.7663,359.3678,368.9403,303.1028,489.4048,513.9223,556.5836,815.6177,253.9747,255.1841
Jharkhand,CAP_REC_IX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.82,20.38,573.42,651.14,651.14,651.14,652.64,455.03,56316.68,61976.79,23915.76,20308.23,32202.26,68751.901,65269.9046,65169.6791,177590.7632,32915.5478,201805.0645,257585.4267,248963.4463,454235.8624,375448.8378,375471.95
Jharkhand,CAP_REC_IX_SUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.82,20.38,365.12,385.14,385.14,385.14,385.14,157.41,97.49,135.68,305.76,199.0,-58.773,18.0767,161.252,300.5805,-163.2138,38.7444,259.5985,863.4155,143.7613,519.3924,400.6815,402.063
Jharkhand,CAP_REC_IX_CBIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,220.0,56184.56,61803.01,23422.68,19977.3,32050.75,68620.081,64974.0933,64595.3286,61289.382,32814.3446,63618.1986,93709.473,83350.0808,182053.101,142797.79,142806.05
Jharkhand,CAP_REC_IX_DRBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116380.5254,0.0,137876.3665,162990.4202,165429.033,271651.5226,232224.51,232237.93
Jharkhand,CAP_REC_X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_XI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,CAP_REC_DISINV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Karnataka,CAP_REC_TOTAL_PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.08,6825.32,7996.82,4694.7,14338.6,15429.26,11159.92,17379.13,17721.63,25225.14,31390.693,22565.9764,43447.3167,28812.5566,42300.3377,385580.6915,86462.7877,89886.1908,78463.3366,84759.92,115060.39
Karnataka,CAP_REC_TOTAL,1349.21,1503.79,1304.98,1896.18,2067.03,1722.05,2404.12,2576.98,3676.36,4950.51,4972.4,6620.38,7425.49,51334.55,66262.81,101587.29,142777.39,130096.87,144030.93,244552.0,299307.45,224679.35,252957.77,275549.7,348953.54,613777.2709,699773.6817,789178.8203,884616.4385,848573.5483,1205441.601,1457882.326,1596428.886,551683.47,735516.19
Karnataka,CAP_REC_EDEBT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Karnataka,CAP_REC_I,149.2,185.91,202.5,245.37,195.08,317.42,341.68,431.41,871.96,2244.92,2295.58,2969.47,3888.52,11912.97,8416.47,4636.87,2891.48,1550.68,7995.99,7310.01,5210.22,8090.89,12115.68,16132.24,20509.425,19801.3154,29237.9847,23178.615,40469.6738,49783.7523,70413.8663,60461.4277,39282.6216,79564.0,98391.0
Karnataka,CAP_REC_I_ML,137.09,157.77,168.48,179.19,181.83,243.46,232.95,284.97,701.69,903.88,825.61,1134.66,1610.57,2778.9,2298.68,414.78,0.0,749.99,7416.87,5999.95,2000.0,7500.0,10760.06,14997.3,18500.0,16187.5,28006.9997,22098.0,39599.9415,48499.3766,69000.0,58999.9639,35999.9965,77063.0,96840.0
Karnataka,CAP_REC_I_LIC,7.67,8.49,9.49,33.98,0.0,23.05,25.06,69.1,10.0,243.26,168.09,159.99,0.0,148.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_I_NABARD,0.0,0.72,0.23,1.39,1.03,24.45,60.77,54.75,139.89,141.17,212.54,182.63,239.46,298.44,208.62,250.93,289.33,333.5,459.6,620.8,734.52,590.76,899.11,485.88,558.4216,875.7314,1230.985,1080.615,869.7319,973.8857,1413.8663,1461.4638,1484.7851,2500.0,1200.0
Karnataka,CAP_REC_I_SBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_I_NCDC,4.44,14.18,19.25,3.68,5.09,20.43,12.77,14.09,20.38,6.69,16.4,22.28,60.65,21.1,60.12,1.94,9.4,0.79,5.79,27.79,9.93,0.13,0.22,0.0,15.0235,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_I_WMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5381.64,1462.79,0.0,0.0,78.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.49,0.0,0.0,1797.84,1.0,1.0
Karnataka,CAP_REC_I_SS_NSSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.92,1044.43,1464.11,1977.84,2733.05,4386.26,3969.23,2592.76,388.27,113.73,661.47,2465.77,0.0,456.29,649.07,1435.98,2738.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_I_OTH,0.0,4.75,5.05,27.13,7.13,6.03,10.13,8.5,0.0,0.0,28.51,5.8,0.0,550.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,350.0
Karnataka,CAP_REC_I_OTH_LAND,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,,,
Karnataka,CAP_REC_II,459.7,528.0,669.71,688.9,1221.32,807.61,1065.26,1133.18,1551.99,927.72,1075.65,2176.88,1544.22,1957.0,1555.75,1026.67,654.46,806.0,596.16,680.85,1503.52,1267.06,1348.98,1154.56,1365.2046,1271.0165,1917.9339,1943.2453,1444.3898,675.257,14114.0804,20179.3796,5266.1037,6254.0,6855.0
Karnataka,CAP_REC_II_SPS,182.63,269.29,385.5,437.21,460.64,365.54,507.28,620.68,726.57,900.73,1029.4,2118.23,1497.25,1442.9,1531.45,1066.12,643.38,791.31,596.16,680.82,1503.52,1267.06,1348.94,1158.71,1365.2046,1271.0165,1917.9339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_II_SPS_NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Karnataka,CAP_REC_II_CPS,0.15,0.93,0.01,0.8,0.31,0.41,61.47,0.16,0.13,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_II_CSS,5.49,7.35,13.37,13.88,12.52,6.37,15.32,19.16,23.85,23.56,4.78,20.16,9.31,12.12,23.76,9.41,10.43,14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0
Karnataka,CAP_REC_II_NP,271.43,250.43,270.01,237.01,747.85,435.29,481.19,493.18,801.44,3.26,41.43,38.49,37.66,1.98,0.55,0.46,0.64,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1943.2453,1444.3898,675.257,0.04,-0.028,0.0,0.0,0.0
Karnataka,CAP_REC_II_NP_SS,252.74,231.39,254.01,229.54,747.07,434.43,479.3,491.88,799.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Karnataka,CAP_REC_II_NP_NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Karnataka,CAP_REC_II_NP_OT,18.69,19.04,16.0,7.47,0.78,0.86,1.89,1.3,1.7,3.26,41.43,38.49,37.66,1.98,0.55,0.46,0.64,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.2453,1444.3898,675.257,1332.24,2231.82,,,
Karnataka,CAP_REC_II_WMA,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_II_LSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114.0404,20179.3796,5266.1037,6254.0,6855.0
Karnataka,CAP_REC_III,373.01,387.35,79.83,288.52,192.63,166.98,173.45,70.01,137.7,144.71,101.23,34.7,928.0,64.29,46.85,123.55,59.98,52.07,56.65,555.36,161.38,240.4,157.61,109.28,83.8121,59.6842,99.8376,136.9265,31.2266,202.4334,269.8678,126.6979,478.3001,87.5,212.55
Karnataka,CAP_REC_III_H,0.23,0.86,4.15,6.49,7.99,5.59,6.35,5.88,3.53,5.36,0.36,0.69,2.91,7.37,5.72,6.0,6.17,8.14,6.12,5.99,25.85,15.37,6.84,2.75,26.5335,0.3619,0.4511,0.0481,0.1265,0.0198,0.0025,0.0106,0.0,0.0,0.0
Karnataka,CAP_REC_III_UD,0.27,0.22,0.31,0.45,0.31,0.16,0.76,0.7,0.29,3.82,0.77,0.96,0.17,0.45,0.51,0.0,0.18,3.12,0.07,0.02,17.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.01,0.0
Karnataka,CAP_REC_III_CH,4.93,2.17,3.48,3.01,0.46,1.1,2.08,0.24,0.0,0.0,0.0,0.0,6.02,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_III_FSW,0.0,0.0,16.83,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.21,3.21,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_III_COOP,6.94,5.45,-4.22,5.89,3.96,2.65,2.93,4.19,6.14,3.28,4.39,2.72,1.85,2.27,1.51,1.75,2.11,1.64,1.43,2.14,4.45,2.16,5.92,1.97,6.6488,1.0706,0.8214,0.7817,0.8248,0.9997,2.1156,1.1453,1.5315,0.86,0.95
Karnataka,CAP_REC_III_MI,0.02,0.02,0.01,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.021,0.0214,0.0103,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_III_PP,340.16,350.22,33.49,234.29,126.32,120.36,139.38,37.49,98.58,110.85,73.31,0.0,878.35,0.0,2.25,6.36,1.86,6.66,17.26,516.53,17.5,31.58,16.16,16.43,16.313,15.413,9.733,14.44,14.74,144.18,233.4783,67.5521,277.7151,15.01,161.025
Karnataka,CAP_REC_III_VSI,1.05,1.32,1.35,1.3,2.63,0.73,0.66,0.54,0.29,0.45,0.74,0.43,0.83,0.46,0.39,0.48,0.67,2.24,0.53,1.31,1.4,0.25,3.06,0.29,0.0822,0.92,0.0395,0.1667,0.15,0.066,0.5282,0.0091,0.0458,0.03,0.04
Karnataka,CAP_REC_III_IM,2.92,5.16,8.83,4.87,20.52,7.62,3.16,5.11,14.76,4.4,3.07,12.36,4.16,1.4,0.65,4.63,2.01,8.88,27.15,24.1,39.11,129.99,46.63,17.58,4.1915,3.9169,2.0048,11.045,1.5725,34.351,18.8309,37.5177,40.1441,57.19,33.54
Karnataka,CAP_REC_III_RT,0.07,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.41,0.92,0.05,29.04,7.72,7.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_III_GS,11.89,11.44,10.62,11.78,7.62,9.13,8.78,9.15,9.15,10.27,10.18,9.95,10.19,8.41,-6.75,6.22,6.49,5.13,2.1,3.24,3.57,3.87,3.76,4.05,6.8518,7.3709,7.2412,4.2675,3.8719,5.1375,7.0849,6.4163,4.7203,7.4,3.565
Karnataka,CAP_REC_III_OTH,4.53,10.49,4.98,20.43,19.19,19.98,9.35,6.71,4.96,6.28,8.41,7.59,22.96,43.87,42.57,98.01,40.44,13.85,1.06,0.99,22.48,35.26,65.02,65.21,22.1703,30.6095,79.5363,106.1559,9.9409,17.6794,7.8274,14.0468,54.1433,0.0,13.43
Karnataka,CAP_REC_IV,-0.04,0.09,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,CAP_REC_V,-18.99,-24.99,45.34,5.09,1.75,-7.73,-0.82,-6.78,-11.94,12.52,-38.75,45.6,7.89,0.0,40.52,38.91,0.0,13.28,0.0,2.1,0.0,12.53,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,5.0,5.0
