year,sector2,sector,state,state_sec_quint,type,level,food_pds_subs,kerosene_pds_subs,food_pds_free,gov_school_free,pvt_school_free,lpg_subs,elec_free,fees_waived,pmjay_ben,pmjay_ben_avail,durables_free,laptop2,tablet2,mobile2,bicycle2,other_items2,books,stationary,schoolbag,clothing,footwear
2023,All,99,Lakshadweep,4,quintile,State,0.796,0.022,0.193,0.627,0.022,0.000,0.000,0.008,0.367,0.037,0.089,0.000,0.000,0.000,0.030,0.060,0.608,0.386,0.508,0.563,0.530
2023,rural,0,Lakshadweep,4,quintile,State,0.741,0.122,0.248,0.718,0.005,0.000,0.000,0.030,0.365,0.015,0.223,0.000,0.000,0.000,0.071,0.152,0.718,0.211,0.581,0.679,0.658
2023,urban,1,Lakshadweep,4,quintile,State,0.822,0.000,0.170,0.591,0.028,0.000,0.000,0.000,0.366,0.046,0.052,0.000,0.000,0.000,0.020,0.033,0.563,0.419,0.475,0.509,0.470
2023,All,99,Lakshadweep,5,quintile,State,0.701,0.037,0.122,0.532,0.000,0.000,0.013,0.034,0.235,0.038,0.039,0.000,0.000,0.000,0.011,0.028,0.526,0.364,0.504,0.472,0.464
2023,rural,0,Lakshadweep,5,quintile,State,0.666,0.137,0.232,0.543,0.000,0.000,0.035,0.000,0.231,0.037,0.149,0.000,0.000,0.000,0.017,0.132,0.522,0.137,0.428,0.519,0.519
2023,urban,1,Lakshadweep,5,quintile,State,0.695,0.000,0.093,0.530,0.000,0.000,0.005,0.047,0.256,0.039,0.009,0.000,0.000,0.000,0.009,0.000,0.530,0.448,0.530,0.456,0.445
2023,All,99,Lakshadweep,99,All,State,0.685,0.034,0.273,0.677,0.004,0.003,0.009,0.021,0.308,0.027,0.065,0.000,0.001,0.000,0.014,0.051,0.667,0.404,0.564,0.591,0.582
2023,rural,0,Lakshadweep,99,All,State,0.688,0.125,0.291,0.678,0.001,0.000,0.007,0.011,0.242,0.010,0.152,0.000,0.000,0.000,0.025,0.127,0.659,0.223,0.526,0.594,0.598
2023,urban,1,Lakshadweep,99,All,State,0.684,0.000,0.267,0.677,0.006,0.004,0.010,0.025,0.333,0.033,0.033,0.000,0.002,0.000,0.010,0.022,0.671,0.472,0.578,0.589,0.576
2023,All,99,Madhya Pradesh,1,quintile,State,0.523,0.000,0.787,0.483,0.005,0.159,0.345,0.119,0.569,0.014,0.074,0.000,0.000,0.000,0.006,0.070,0.480,0.010,0.005,0.125,0.005
2023,rural,0,Madhya Pradesh,1,quintile,State,0.509,0.000,0.806,0.517,0.007,0.131,0.343,0.111,0.601,0.015,0.087,0.000,0.000,0.000,0.006,0.083,0.515,0.010,0.007,0.142,0.006
2023,urban,1,Madhya Pradesh,1,quintile,State,0.437,0.000,0.701,0.284,0.000,0.302,0.313,0.130,0.378,0.023,0.017,0.000,0.000,0.000,0.004,0.012,0.281,0.008,0.000,0.050,0.002
2023,All,99,Madhya Pradesh,2,quintile,State,0.528,0.000,0.718,0.412,0.002,0.270,0.442,0.131,0.553,0.017,0.040,0.000,0.000,0.000,0.011,0.032,0.411,0.004,0.003,0.108,0.003
2023,rural,0,Madhya Pradesh,2,quintile,State,0.569,0.000,0.745,0.458,0.003,0.243,0.452,0.135,0.595,0.014,0.054,0.000,0.000,0.000,0.013,0.046,0.456,0.004,0.002,0.128,0.004
2023,urban,1,Madhya Pradesh,2,quintile,State,0.335,0.000,0.530,0.173,0.000,0.317,0.266,0.070,0.336,0.017,0.007,0.000,0.000,0.000,0.000,0.007,0.170,0.005,0.001,0.030,0.001
2023,All,99,Madhya Pradesh,3,quintile,State,0.506,0.000,0.650,0.376,0.000,0.270,0.442,0.124,0.526,0.021,0.022,0.000,0.000,0.000,0.004,0.018,0.370,0.006,0.005,0.088,0.002
2023,rural,0,Madhya Pradesh,3,quintile,State,0.546,0.000,0.695,0.434,0.000,0.250,0.490,0.141,0.572,0.019,0.030,0.000,0.000,0.000,0.009,0.022,0.426,0.005,0.005,0.106,0.002
2023,urban,1,Madhya Pradesh,3,quintile,State,0.246,0.000,0.378,0.125,0.001,0.302,0.230,0.050,0.341,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.002,0.016,0.026,0.001
2023,All,99,Madhya Pradesh,4,quintile,State,0.427,0.000,0.550,0.271,0.001,0.282,0.409,0.104,0.470,0.022,0.011,0.000,0.000,0.000,0.001,0.010,0.267,0.002,0.006,0.045,0.001
2023,rural,0,Madhya Pradesh,4,quintile,State,0.526,0.000,0.642,0.369,0.001,0.286,0.491,0.121,0.561,0.018,0.019,0.000,0.000,0.000,0.002,0.017,0.364,0.005,0.005,0.073,0.002
2023,urban,1,Madhya Pradesh,4,quintile,State,0.195,0.000,0.220,0.072,0.000,0.266,0.193,0.045,0.300,0.021,0.010,0.000,0.000,0.000,0.000,0.010,0.071,0.000,0.001,0.012,0.000
2023,All,99,Madhya Pradesh,5,quintile,State,0.300,0.000,0.337,0.135,0.000,0.234,0.256,0.069,0.330,0.024,0.006,0.000,0.000,0.000,0.002,0.005,0.134,0.000,0.001,0.015,0.001
2023,rural,0,Madhya Pradesh,5,quintile,State,0.482,0.000,0.551,0.252,0.000,0.233,0.400,0.116,0.451,0.029,0.007,0.000,0.001,0.000,0.003,0.005,0.251,0.001,0.001,0.025,0.001
2023,urban,1,Madhya Pradesh,5,quintile,State,0.091,0.000,0.106,0.037,0.000,0.226,0.108,0.032,0.166,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.004,0.002
2023,All,99,Madhya Pradesh,99,All,State,0.457,0.000,0.609,0.335,0.002,0.243,0.379,0.109,0.490,0.019,0.031,0.000,0.000,0.000,0.005,0.027,0.332,0.004,0.004,0.076,0.002
2023,rural,0,Madhya Pradesh,99,All,State,0.527,0.000,0.688,0.406,0.002,0.229,0.435,0.125,0.556,0.019,0.039,0.000,0.000,0.000,0.007,0.034,0.402,0.005,0.004,0.095,0.003
2023,urban,1,Madhya Pradesh,99,All,State,0.261,0.000,0.387,0.139,0.000,0.283,0.222,0.066,0.304,0.021,0.007,0.000,0.000,0.000,0.001,0.006,0.136,0.003,0.003,0.024,0.001
2023,All,99,Maharashtra,1,quintile,State,0.268,0.000,0.656,0.436,0.001,0.288,0.008,0.163,0.157,0.007,0.023,0.000,0.000,0.000,0.001,0.022,0.428,0.025,0.038,0.128,0.069
2023,rural,0,Maharashtra,1,quintile,State,0.311,0.000,0.691,0.476,0.001,0.252,0.007,0.179,0.177,0.009,0.031,0.000,0.000,0.000,0.002,0.028,0.467,0.023,0.039,0.163,0.088
2023,urban,1,Maharashtra,1,quintile,State,0.151,0.000,0.520,0.302,0.001,0.307,0.011,0.126,0.108,0.006,0.006,0.000,0.000,0.000,0.001,0.005,0.293,0.028,0.032,0.038,0.019
2023,All,99,Maharashtra,2,quintile,State,0.204,0.000,0.649,0.362,0.002,0.325,0.012,0.133,0.171,0.004,0.019,0.000,0.000,0.000,0.002,0.017,0.356,0.029,0.032,0.099,0.055
2023,rural,0,Maharashtra,2,quintile,State,0.257,0.000,0.709,0.426,0.002,0.354,0.009,0.152,0.185,0.002,0.024,0.000,0.000,0.000,0.003,0.021,0.423,0.020,0.033,0.130,0.075
2023,urban,1,Maharashtra,2,quintile,State,0.095,0.000,0.376,0.169,0.000,0.232,0.013,0.056,0.067,0.005,0.004,0.002,0.000,0.000,0.000,0.002,0.167,0.040,0.044,0.016,0.007
2023,All,99,Maharashtra,3,quintile,State,0.141,0.000,0.557,0.242,0.001,0.274,0.006,0.093,0.154,0.008,0.017,0.001,0.000,0.000,0.002,0.013,0.236,0.027,0.031,0.051,0.024
2023,rural,0,Maharashtra,3,quintile,State,0.197,0.000,0.715,0.367,0.001,0.322,0.009,0.134,0.205,0.005,0.025,0.001,0.000,0.000,0.001,0.023,0.357,0.033,0.030,0.111,0.056
2023,urban,1,Maharashtra,3,quintile,State,0.077,0.000,0.241,0.090,0.000,0.167,0.003,0.041,0.033,0.004,0.002,0.002,0.000,0.000,0.000,0.000,0.087,0.031,0.028,0.002,0.001
2023,All,99,Maharashtra,4,quintile,State,0.100,0.000,0.385,0.120,0.000,0.215,0.005,0.057,0.105,0.008,0.007,0.000,0.000,0.000,0.001,0.007,0.116,0.023,0.020,0.017,0.010
2023,rural,0,Maharashtra,4,quintile,State,0.166,0.000,0.662,0.255,0.001,0.304,0.007,0.106,0.218,0.011,0.021,0.000,0.000,0.000,0.004,0.017,0.249,0.018,0.020,0.055,0.028
2023,urban,1,Maharashtra,4,quintile,State,0.047,0.000,0.162,0.032,0.000,0.153,0.004,0.029,0.029,0.002,0.006,0.003,0.001,0.000,0.000,0.002,0.031,0.013,0.015,0.004,0.000
2023,All,99,Maharashtra,5,quintile,State,0.055,0.000,0.186,0.039,0.000,0.147,0.008,0.040,0.055,0.006,0.009,0.006,0.001,0.000,0.000,0.002,0.037,0.005,0.007,0.008,0.005
2023,rural,0,Maharashtra,5,quintile,State,0.115,0.000,0.463,0.126,0.001,0.242,0.005,0.070,0.148,0.012,0.010,0.000,0.000,0.000,0.000,0.010,0.120,0.011,0.010,0.032,0.020
2023,urban,1,Maharashtra,5,quintile,State,0.033,0.000,0.075,0.013,0.000,0.096,0.010,0.029,0.025,0.004,0.011,0.010,0.000,0.000,0.000,0.000,0.013,0.002,0.003,0.000,0.000
2023,All,99,Maharashtra,99,All,State,0.154,0.000,0.486,0.240,0.001,0.250,0.008,0.097,0.129,0.006,0.015,0.002,0.000,0.000,0.001,0.012,0.235,0.022,0.026,0.061,0.033
2023,rural,0,Maharashtra,99,All,State,0.209,0.000,0.648,0.330,0.001,0.295,0.007,0.128,0.187,0.008,0.022,0.000,0.000,0.000,0.002,0.020,0.323,0.021,0.026,0.098,0.053
2023,urban,1,Maharashtra,99,All,State,0.081,0.000,0.275,0.121,0.000,0.191,0.008,0.056,0.052,0.004,0.006,0.003,0.000,0.000,0.000,0.002,0.118,0.023,0.024,0.012,0.006
2023,All,99,Manipur,1,quintile,State,0.269,0.000,0.429,0.255,0.002,0.199,0.083,0.037,0.179,0.019,0.002,0.000,0.000,0.000,0.000,0.002,0.220,0.031,0.010,0.090,0.016
2023,rural,0,Manipur,1,quintile,State,0.251,0.000,0.414,0.283,0.003,0.190,0.095,0.028,0.158,0.020,0.002,0.000,0.000,0.000,0.000,0.002,0.236,0.030,0.008,0.115,0.021
2023,urban,1,Manipur,1,quintile,State,0.414,0.000,0.449,0.066,0.000,0.250,0.025,0.051,0.266,0.008,0.008,0.000,0.000,0.000,0.000,0.008,0.064,0.000,0.006,0.008,0.004
2023,All,99,Manipur,2,quintile,State,0.482,0.000,0.391,0.108,0.000,0.269,0.036,0.029,0.191,0.022,0.004,0.000,0.000,0.000,0.000,0.004,0.101,0.007,0.008,0.006,0.002
2023,rural,0,Manipur,2,quintile,State,0.443,0.000,0.382,0.145,0.000,0.276,0.037,0.029,0.188,0.028,0.003,0.000,0.000,0.000,0.000,0.003,0.137,0.019,0.011,0.010,0.002
2023,urban,1,Manipur,2,quintile,State,0.465,0.000,0.373,0.026,0.000,0.219,0.018,0.018,0.209,0.028,0.004,0.000,0.000,0.000,0.000,0.004,0.026,0.000,0.014,0.009,0.004
2023,All,99,Manipur,3,quintile,State,0.408,0.000,0.460,0.084,0.000,0.330,0.036,0.017,0.243,0.033,0.001,0.000,0.000,0.000,0.000,0.001,0.083,0.001,0.022,0.003,0.001
2023,rural,0,Manipur,3,quintile,State,0.429,0.000,0.490,0.076,0.000,0.307,0.052,0.026,0.231,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.002,0.005,0.001,0.000
2023,urban,1,Manipur,3,quintile,State,0.470,0.000,0.280,0.031,0.000,0.269,0.005,0.015,0.211,0.038,0.002,0.000,0.000,0.000,0.000,0.002,0.027,0.000,0.022,0.004,0.002
2023,All,99,Manipur,4,quintile,State,0.427,0.000,0.336,0.084,0.000,0.370,0.007,0.016,0.211,0.051,0.007,0.000,0.000,0.000,0.000,0.007,0.067,0.005,0.035,0.008,0.001
2023,rural,0,Manipur,4,quintile,State,0.402,0.000,0.421,0.144,0.000,0.410,0.013,0.022,0.226,0.052,0.007,0.000,0.000,0.000,0.000,0.007,0.133,0.008,0.045,0.009,0.000
2023,urban,1,Manipur,4,quintile,State,0.429,0.000,0.320,0.021,0.000,0.312,0.003,0.013,0.191,0.017,0.007,0.000,0.000,0.000,0.000,0.007,0.021,0.000,0.015,0.007,0.004
2023,All,99,Manipur,5,quintile,State,0.407,0.000,0.207,0.031,0.000,0.393,0.012,0.010,0.182,0.038,0.001,0.000,0.000,0.000,0.000,0.001,0.022,0.006,0.011,0.002,0.002
2023,rural,0,Manipur,5,quintile,State,0.406,0.000,0.184,0.048,0.000,0.415,0.014,0.006,0.182,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.008,0.024,0.000,0.002
2023,urban,1,Manipur,5,quintile,State,0.406,0.000,0.190,0.009,0.000,0.393,0.006,0.009,0.187,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.007,0.001,0.000
2023,All,99,Manipur,99,All,State,0.399,0.000,0.365,0.113,0.000,0.312,0.035,0.022,0.201,0.033,0.003,0.000,0.000,0.000,0.000,0.003,0.099,0.010,0.017,0.022,0.004
2023,rural,0,Manipur,99,All,State,0.386,0.000,0.378,0.139,0.001,0.320,0.042,0.022,0.197,0.036,0.003,0.000,0.000,0.000,0.000,0.003,0.121,0.013,0.019,0.027,0.005
2023,urban,1,Manipur,99,All,State,0.437,0.000,0.322,0.031,0.000,0.289,0.011,0.021,0.213,0.023,0.004,0.000,0.000,0.000,0.000,0.004,0.029,0.000,0.013,0.006,0.003
2023,All,99,Meghalaya,1,quintile,State,0.585,0.000,0.281,0.458,0.000,0.001,0.002,0.029,0.431,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.449,0.000,0.005,0.033,0.004
2023,rural,0,Meghalaya,1,quintile,State,0.582,0.000,0.296,0.466,0.000,0.002,0.002,0.033,0.448,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.000,0.002,0.035,0.005
2023,urban,1,Meghalaya,1,quintile,State,0.365,0.000,0.112,0.048,0.000,0.000,0.012,0.009,0.251,0.032,0.023,0.000,0.000,0.000,0.000,0.023,0.048,0.004,0.000,0.023,0.000
2023,All,99,Meghalaya,2,quintile,State,0.558,0.000,0.256,0.312,0.000,0.002,0.006,0.012,0.245,0.020,0.002,0.000,0.000,0.000,0.000,0.002,0.312,0.004,0.004,0.053,0.000
2023,rural,0,Meghalaya,2,quintile,State,0.571,0.000,0.266,0.352,0.000,0.003,0.007,0.004,0.272,0.035,0.002,0.000,0.000,0.000,0.000,0.002,0.352,0.004,0.007,0.055,0.000
2023,urban,1,Meghalaya,2,quintile,State,0.283,0.000,0.101,0.043,0.000,0.000,0.008,0.006,0.247,0.034,0.016,0.000,0.000,0.000,0.000,0.016,0.039,0.000,0.000,0.019,0.000
2023,All,99,Meghalaya,3,quintile,State,0.481,0.000,0.228,0.259,0.000,0.007,0.002,0.011,0.221,0.023,0.023,0.000,0.004,0.000,0.000,0.019,0.239,0.014,0.002,0.098,0.000
2023,rural,0,Meghalaya,3,quintile,State,0.519,0.000,0.230,0.262,0.000,0.006,0.001,0.020,0.205,0.021,0.010,0.000,0.005,0.000,0.000,0.005,0.247,0.007,0.005,0.071,0.000
2023,urban,1,Meghalaya,3,quintile,State,0.307,0.000,0.142,0.071,0.000,0.000,0.006,0.015,0.235,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.000,0.000,0.016,0.008
2023,All,99,Meghalaya,4,quintile,State,0.412,0.000,0.235,0.186,0.000,0.012,0.004,0.011,0.231,0.018,0.024,0.000,0.000,0.000,0.000,0.024,0.177,0.021,0.006,0.076,0.008
2023,rural,0,Meghalaya,4,quintile,State,0.418,0.000,0.251,0.280,0.000,0.004,0.003,0.006,0.239,0.013,0.037,0.000,0.000,0.000,0.000,0.037,0.264,0.033,0.007,0.122,0.003
2023,urban,1,Meghalaya,4,quintile,State,0.279,0.000,0.020,0.018,0.000,0.001,0.009,0.018,0.238,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.011,0.000
2023,All,99,Meghalaya,5,quintile,State,0.347,0.000,0.126,0.052,0.000,0.002,0.006,0.017,0.187,0.030,0.006,0.000,0.000,0.002,0.000,0.004,0.051,0.000,0.000,0.015,0.001
2023,rural,0,Meghalaya,5,quintile,State,0.457,0.000,0.203,0.079,0.000,0.014,0.004,0.010,0.180,0.025,0.008,0.000,0.000,0.002,0.000,0.007,0.075,0.000,0.000,0.024,0.006
2023,urban,1,Meghalaya,5,quintile,State,0.131,0.000,0.011,0.023,0.000,0.000,0.005,0.071,0.167,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.006,0.000
2023,All,99,Meghalaya,99,All,State,0.477,0.000,0.225,0.254,0.000,0.005,0.004,0.016,0.263,0.034,0.011,0.000,0.001,0.000,0.000,0.010,0.245,0.008,0.003,0.055,0.003
2023,rural,0,Meghalaya,99,All,State,0.509,0.000,0.249,0.288,0.000,0.006,0.003,0.015,0.269,0.035,0.011,0.000,0.001,0.000,0.000,0.010,0.279,0.009,0.004,0.061,0.003
2023,urban,1,Meghalaya,99,All,State,0.273,0.000,0.077,0.041,0.000,0.000,0.008,0.024,0.228,0.031,0.008,0.000,0.000,0.000,0.000,0.008,0.039,0.001,0.000,0.015,0.002
2023,All,99,Mizoram,1,quintile,State,0.994,0.068,0.001,0.193,0.000,0.776,0.010,0.120,0.006,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.191,0.006,0.007,0.000,0.000
2023,rural,0,Mizoram,1,quintile,State,0.993,0.091,0.000,0.237,0.000,0.687,0.009,0.109,0.005,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.232,0.000,0.008,0.000,0.000
2023,urban,1,Mizoram,1,quintile,State,0.985,0.036,0.002,0.075,0.000,0.887,0.019,0.119,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.014,0.007,0.000,0.000
2023,All,99,Mizoram,2,quintile,State,0.990,0.028,0.000,0.099,0.000,0.878,0.008,0.061,0.004,0.008,0.002,0.000,0.000,0.000,0.000,0.002,0.097,0.004,0.003,0.002,0.000
2023,rural,0,Mizoram,2,quintile,State,1.000,0.030,0.000,0.160,0.000,0.858,0.006,0.103,0.005,0.005,0.004,0.000,0.000,0.000,0.000,0.004,0.160,0.004,0.005,0.004,0.000
2023,urban,1,Mizoram,2,quintile,State,0.985,0.011,0.000,0.069,0.000,0.859,0.006,0.095,0.008,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.000,0.000,0.000,0.000
2023,All,99,Mizoram,3,quintile,State,0.987,0.008,0.001,0.062,0.000,0.881,0.005,0.071,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000
2023,rural,0,Mizoram,3,quintile,State,0.991,0.022,0.000,0.099,0.000,0.880,0.006,0.032,0.004,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.004,0.000,0.000,0.000
2023,urban,1,Mizoram,3,quintile,State,0.974,0.014,0.000,0.041,0.000,0.865,0.015,0.055,0.012,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000
2023,All,99,Mizoram,4,quintile,State,0.981,0.013,0.000,0.032,0.000,0.868,0.015,0.037,0.005,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000
2023,rural,0,Mizoram,4,quintile,State,0.989,0.011,0.002,0.045,0.000,0.913,0.009,0.032,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000
2023,urban,1,Mizoram,4,quintile,State,0.974,0.006,0.000,0.029,0.000,0.823,0.010,0.049,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000
2023,All,99,Mizoram,5,quintile,State,0.963,0.005,0.000,0.022,0.000,0.882,0.007,0.039,0.003,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000
2023,rural,0,Mizoram,5,quintile,State,0.966,0.013,0.000,0.013,0.000,0.918,0.006,0.036,0.003,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
2023,urban,1,Mizoram,5,quintile,State,0.967,0.001,0.000,0.025,0.000,0.881,0.007,0.033,0.001,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000
2023,All,99,Mizoram,99,All,State,0.983,0.025,0.000,0.082,0.000,0.857,0.009,0.066,0.004,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.002,0.002,0.000,0.000
2023,rural,0,Mizoram,99,All,State,0.988,0.034,0.000,0.111,0.000,0.851,0.007,0.062,0.004,0.009,0.001,0.000,0.000,0.000,0.000,0.001,0.109,0.002,0.003,0.001,0.000
2023,urban,1,Mizoram,99,All,State,0.977,0.014,0.000,0.048,0.000,0.863,0.011,0.070,0.006,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.003,0.001,0.000,0.000
2023,All,99,Nagaland,1,quintile,State,0.502,0.000,0.523,0.490,0.000,0.112,0.004,0.007,0.677,0.017,0.029,0.000,0.000,0.000,0.000,0.029,0.486,0.004,0.067,0.060,0.000
2023,rural,0,Nagaland,1,quintile,State,0.497,0.000,0.549,0.485,0.000,0.093,0.003,0.007,0.665,0.006,0.030,0.000,0.000,0.000,0.000,0.030,0.484,0.006,0.060,0.056,0.000
2023,urban,1,Nagaland,1,quintile,State,0.415,0.000,0.334,0.172,0.000,0.242,0.002,0.020,0.551,0.008,0.010,0.000,0.000,0.000,0.000,0.010,0.165,0.000,0.029,0.028,0.000
2023,All,99,Nagaland,2,quintile,State,0.665,0.000,0.301,0.325,0.000,0.195,0.006,0.025,0.652,0.002,0.004,0.000,0.000,0.000,0.000,0.004,0.315,0.002,0.035,0.031,0.000
2023,rural,0,Nagaland,2,quintile,State,0.650,0.000,0.356,0.450,0.000,0.175,0.009,0.016,0.702,0.017,0.012,0.000,0.000,0.000,0.000,0.012,0.449,0.000,0.056,0.050,0.000
2023,urban,1,Nagaland,2,quintile,State,0.458,0.000,0.335,0.119,0.000,0.334,0.000,0.008,0.620,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.119,0.000,0.005,0.024,0.000
2023,All,99,Nagaland,3,quintile,State,0.614,0.000,0.302,0.221,0.000,0.229,0.003,0.022,0.549,0.012,0.002,0.000,0.000,0.000,0.000,0.002,0.219,0.013,0.024,0.042,0.000
2023,rural,0,Nagaland,3,quintile,State,0.679,0.000,0.289,0.265,0.000,0.200,0.005,0.028,0.605,0.006,0.001,0.000,0.000,0.000,0.000,0.001,0.251,0.005,0.021,0.039,0.000
2023,urban,1,Nagaland,3,quintile,State,0.455,0.000,0.342,0.063,0.000,0.351,0.000,0.005,0.650,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.011,0.016,0.000
2023,All,99,Nagaland,4,quintile,State,0.578,0.000,0.332,0.130,0.000,0.311,0.002,0.012,0.564,0.012,0.004,0.000,0.000,0.000,0.000,0.004,0.121,0.005,0.016,0.015,0.000
2023,rural,0,Nagaland,4,quintile,State,0.663,0.000,0.301,0.207,0.000,0.238,0.000,0.021,0.515,0.014,0.002,0.000,0.000,0.000,0.000,0.002,0.194,0.018,0.035,0.030,0.000
2023,urban,1,Nagaland,4,quintile,State,0.494,0.000,0.324,0.024,0.000,0.382,0.006,0.000,0.614,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.010,0.000,0.000
2023,All,99,Nagaland,5,quintile,State,0.439,0.000,0.343,0.035,0.000,0.364,0.003,0.004,0.612,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.035,0.002,0.005,0.003,0.000
2023,rural,0,Nagaland,5,quintile,State,0.533,0.000,0.372,0.094,0.000,0.326,0.003,0.007,0.555,0.013,0.006,0.000,0.000,0.000,0.000,0.006,0.090,0.006,0.008,0.009,0.000
2023,urban,1,Nagaland,5,quintile,State,0.369,0.000,0.296,0.014,0.000,0.390,0.004,0.012,0.652,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.005,0.000,0.000
2023,All,99,Nagaland,99,All,State,0.560,0.000,0.360,0.241,0.000,0.242,0.004,0.014,0.611,0.014,0.008,0.000,0.000,0.000,0.000,0.008,0.235,0.005,0.029,0.030,0.000
2023,rural,0,Nagaland,99,All,State,0.604,0.000,0.373,0.300,0.000,0.206,0.004,0.016,0.608,0.011,0.010,0.000,0.000,0.000,0.000,0.010,0.294,0.007,0.036,0.037,0.000
2023,urban,1,Nagaland,99,All,State,0.438,0.000,0.326,0.078,0.000,0.340,0.002,0.009,0.617,0.022,0.002,0.000,0.000,0.000,0.000,0.002,0.077,0.000,0.012,0.014,0.000
2023,All,99,Odisha,1,quintile,State,0.453,0.011,0.455,0.595,0.020,0.122,0.012,0.006,0.671,0.015,0.058,0.000,0.000,0.000,0.003,0.055,0.564,0.047,0.007,0.444,0.416
2023,rural,0,Odisha,1,quintile,State,0.467,0.013,0.439,0.605,0.018,0.099,0.008,0.005,0.674,0.012,0.061,0.000,0.000,0.000,0.002,0.059,0.579,0.048,0.007,0.451,0.429
2023,urban,1,Odisha,1,quintile,State,0.229,0.000,0.608,0.351,0.011,0.422,0.010,0.016,0.547,0.015,0.054,0.000,0.000,0.000,0.016,0.037,0.303,0.044,0.005,0.263,0.253
2023,All,99,Odisha,2,quintile,State,0.342,0.015,0.566,0.539,0.011,0.237,0.008,0.024,0.772,0.024,0.068,0.000,0.000,0.000,0.016,0.052,0.498,0.048,0.006,0.469,0.446
2023,rural,0,Odisha,2,quintile,State,0.370,0.012,0.555,0.574,0.013,0.205,0.014,0.018,0.788,0.028,0.067,0.000,0.000,0.000,0.016,0.052,0.529,0.048,0.006,0.492,0.459
2023,urban,1,Odisha,2,quintile,State,0.375,0.004,0.395,0.328,0.015,0.523,0.008,0.024,0.664,0.033,0.020,0.000,0.000,0.000,0.001,0.018,0.317,0.015,0.008,0.283,0.282
2023,All,99,Odisha,3,quintile,State,0.315,0.020,0.586,0.475,0.012,0.362,0.009,0.015,0.773,0.031,0.074,0.000,0.000,0.000,0.013,0.062,0.436,0.051,0.003,0.424,0.411
2023,rural,0,Odisha,3,quintile,State,0.319,0.021,0.591,0.499,0.013,0.330,0.011,0.024,0.792,0.026,0.070,0.000,0.000,0.000,0.014,0.058,0.461,0.045,0.005,0.445,0.429
2023,urban,1,Odisha,3,quintile,State,0.247,0.005,0.246,0.194,0.004,0.663,0.006,0.020,0.494,0.020,0.019,0.000,0.000,0.000,0.006,0.014,0.154,0.000,0.000,0.166,0.165
2023,All,99,Odisha,4,quintile,State,0.311,0.020,0.506,0.398,0.014,0.470,0.006,0.021,0.715,0.043,0.059,0.000,0.000,0.000,0.010,0.049,0.357,0.036,0.004,0.362,0.359
2023,rural,0,Odisha,4,quintile,State,0.307,0.023,0.561,0.467,0.011,0.406,0.006,0.015,0.752,0.041,0.072,0.000,0.000,0.000,0.012,0.060,0.419,0.059,0.003,0.422,0.416
2023,urban,1,Odisha,4,quintile,State,0.151,0.000,0.135,0.060,0.000,0.677,0.019,0.007,0.315,0.014,0.005,0.000,0.000,0.000,0.002,0.003,0.049,0.006,0.009,0.039,0.038
2023,All,99,Odisha,5,quintile,State,0.188,0.012,0.284,0.186,0.006,0.646,0.012,0.013,0.464,0.031,0.030,0.000,0.001,0.000,0.007,0.023,0.152,0.010,0.002,0.163,0.160
