,real_wage_23,nat_quint,year,level,area,dem,quint_label,SourceSheet,Year,sector,sec_quint,statename,state_quint,state_sec_quint,Group,sex_cat,youth_cat,cws_type,emp_type
23796,16954.11,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Uttar Pradesh,5,NA,CWSType,NA,NA,2,NA
23797,41056.02,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Uttar Pradesh,5,NA,CWSType,NA,NA,3,NA
23798,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Uttar Pradesh,NA,NA,CWSType,NA,NA,1,NA
23799,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Uttar Pradesh,NA,NA,CWSType,NA,NA,2,NA
23800,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Uttar Pradesh,NA,NA,CWSType,NA,NA,3,NA
23801,4941.25,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Uttar Pradesh,NA,NA,CWSType,NA,NA,NA,NA
23802,6071.08,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Bihar,1,NA,CWSType,NA,NA,1,NA
23803,6555.59,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Bihar,1,NA,CWSType,NA,NA,2,NA
23804,6765.01,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Bihar,1,NA,CWSType,NA,NA,3,NA
23805,8100.57,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Bihar,2,NA,CWSType,NA,NA,1,NA
23806,9471.01,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Bihar,2,NA,CWSType,NA,NA,2,NA
23807,10060.85,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Bihar,2,NA,CWSType,NA,NA,3,NA
23808,10082.38,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Bihar,3,NA,CWSType,NA,NA,1,NA
23809,11793.96,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Bihar,3,NA,CWSType,NA,NA,2,NA
23810,12558.31,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Bihar,3,NA,CWSType,NA,NA,3,NA
23811,11882.01,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Bihar,4,NA,CWSType,NA,NA,1,NA
23812,13414.46,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Bihar,4,NA,CWSType,NA,NA,2,NA
23813,16306.26,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Bihar,4,NA,CWSType,NA,NA,3,NA
23814,16189.54,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Bihar,5,NA,CWSType,NA,NA,1,NA
23815,16306.26,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Bihar,5,NA,CWSType,NA,NA,2,NA
23816,27901.29,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Bihar,5,NA,CWSType,NA,NA,3,NA
23817,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Bihar,NA,NA,CWSType,NA,NA,1,NA
23818,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Bihar,NA,NA,CWSType,NA,NA,2,NA
23819,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Bihar,NA,NA,CWSType,NA,NA,3,NA
23820,10496.93,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Bihar,NA,NA,CWSType,NA,NA,NA,NA
23821,5761.75,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Sikkim,1,NA,CWSType,NA,NA,1,NA
23822,7946.87,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Sikkim,1,NA,CWSType,NA,NA,2,NA
23823,6612.79,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Sikkim,1,NA,CWSType,NA,NA,3,NA
23824,7729.59,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Sikkim,2,NA,CWSType,NA,NA,1,NA
23825,11594.39,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Sikkim,2,NA,CWSType,NA,NA,2,NA
23826,10883.3,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Sikkim,2,NA,CWSType,NA,NA,3,NA
23827,9642.22,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Sikkim,3,NA,CWSType,NA,NA,1,NA
23828,13508.32,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Sikkim,3,NA,CWSType,NA,NA,2,NA
23829,15640.93,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Sikkim,3,NA,CWSType,NA,NA,3,NA
23830,11507.86,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Sikkim,4,NA,CWSType,NA,NA,1,NA
23831,15825.44,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Sikkim,4,NA,CWSType,NA,NA,2,NA
23832,23832.91,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Sikkim,4,NA,CWSType,NA,NA,3,NA
23833,15972.3,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Sikkim,5,NA,CWSType,NA,NA,1,NA
23834,26759.93,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Sikkim,5,NA,CWSType,NA,NA,2,NA
23835,41280.92,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Sikkim,5,NA,CWSType,NA,NA,3,NA
23836,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Sikkim,NA,NA,CWSType,NA,NA,1,NA
23837,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Sikkim,NA,NA,CWSType,NA,NA,2,NA
23838,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Sikkim,NA,NA,CWSType,NA,NA,3,NA
23839,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Sikkim,NA,NA,CWSType,NA,NA,NA,NA
23840,4956.56,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Arunachal Pradesh,1,NA,CWSType,NA,NA,1,NA
23841,11476.72,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Arunachal Pradesh,1,NA,CWSType,NA,NA,2,NA
23842,8305.6,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Arunachal Pradesh,1,NA,CWSType,NA,NA,3,NA
23843,7013.55,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Arunachal Pradesh,2,NA,CWSType,NA,NA,1,NA
23844,13725.95,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Arunachal Pradesh,2,NA,CWSType,NA,NA,2,NA
23845,17324.51,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Arunachal Pradesh,2,NA,CWSType,NA,NA,3,NA
23846,9436.24,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Arunachal Pradesh,3,NA,CWSType,NA,NA,1,NA
23847,23167.8,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Arunachal Pradesh,3,NA,CWSType,NA,NA,2,NA
23848,27880.65,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Arunachal Pradesh,3,NA,CWSType,NA,NA,3,NA
23849,13507.88,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Arunachal Pradesh,4,NA,CWSType,NA,NA,1,NA
23850,35067.75,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Arunachal Pradesh,4,NA,CWSType,NA,NA,2,NA
23851,36251.91,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Arunachal Pradesh,4,NA,CWSType,NA,NA,3,NA
23852,19790.96,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Arunachal Pradesh,5,NA,CWSType,NA,NA,1,NA
23853,58139.19,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Arunachal Pradesh,5,NA,CWSType,NA,NA,2,NA
23854,47587.92,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Arunachal Pradesh,5,NA,CWSType,NA,NA,3,NA
23855,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Arunachal Pradesh,NA,NA,CWSType,NA,NA,1,NA
23856,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Arunachal Pradesh,NA,NA,CWSType,NA,NA,3,NA
23857,26552.04,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Arunachal Pradesh,NA,NA,CWSType,NA,NA,NA,NA
23858,3990.26,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Nagaland,1,NA,CWSType,NA,NA,1,NA
23859,7594.62,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Nagaland,1,NA,CWSType,NA,NA,2,NA
23860,8217.28,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Nagaland,1,NA,CWSType,NA,NA,3,NA
23861,6650.43,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Nagaland,2,NA,CWSType,NA,NA,1,NA
23862,12407.72,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Nagaland,2,NA,CWSType,NA,NA,2,NA
23863,14017.11,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Nagaland,2,NA,CWSType,NA,NA,3,NA
23864,8766.2,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Nagaland,3,NA,CWSType,NA,NA,1,NA
23865,15576.3,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Nagaland,3,NA,CWSType,NA,NA,2,NA
23866,21474.83,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Nagaland,3,NA,CWSType,NA,NA,3,NA
23867,11391.93,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Nagaland,4,NA,CWSType,NA,NA,1,NA
23868,19659.93,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Nagaland,4,NA,CWSType,NA,NA,2,NA
23869,28717.97,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Nagaland,4,NA,CWSType,NA,NA,3,NA
23870,14317.72,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Nagaland,5,NA,CWSType,NA,NA,1,NA
23871,27333.82,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Nagaland,5,NA,CWSType,NA,NA,2,NA
23872,41107.84,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Nagaland,5,NA,CWSType,NA,NA,3,NA
23873,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Nagaland,NA,NA,CWSType,NA,NA,1,NA
23874,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Nagaland,NA,NA,CWSType,NA,NA,2,NA
23875,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Nagaland,NA,NA,CWSType,NA,NA,3,NA
23876,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Nagaland,NA,NA,CWSType,NA,NA,NA,NA
23877,5711.31,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Manipur,1,NA,CWSType,NA,NA,1,NA
23878,4263.27,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Manipur,1,NA,CWSType,NA,NA,2,NA
23879,6341.63,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Manipur,1,NA,CWSType,NA,NA,3,NA
23880,8907.29,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Manipur,2,NA,CWSType,NA,NA,1,NA
23881,6992.66,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Manipur,2,NA,CWSType,NA,NA,2,NA
23882,10831.79,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Manipur,2,NA,CWSType,NA,NA,3,NA
23883,11422.62,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Manipur,3,NA,CWSType,NA,NA,1,NA
23884,10146.61,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Manipur,3,NA,CWSType,NA,NA,2,NA
23885,15490.95,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Manipur,3,NA,CWSType,NA,NA,3,NA
23886,14850.15,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Manipur,4,NA,CWSType,NA,NA,1,NA
23887,12637.09,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Manipur,4,NA,CWSType,NA,NA,2,NA
23888,24750.26,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Manipur,4,NA,CWSType,NA,NA,3,NA
23889,19987.8,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Manipur,5,NA,CWSType,NA,NA,1,NA
23890,17636.29,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Manipur,5,NA,CWSType,NA,NA,2,NA
23891,43062.64,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Manipur,5,NA,CWSType,NA,NA,3,NA
23892,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Manipur,NA,NA,CWSType,NA,NA,1,NA
23893,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Manipur,NA,NA,CWSType,NA,NA,2,NA
23894,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Manipur,NA,NA,CWSType,NA,NA,3,NA
23895,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Manipur,NA,NA,CWSType,NA,NA,NA,NA
23896,6145.87,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Mizoram,1,NA,CWSType,NA,NA,1,NA
23897,7528.17,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Mizoram,1,NA,CWSType,NA,NA,2,NA
23898,10087.08,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Mizoram,1,NA,CWSType,NA,NA,3,NA
23899,9425.13,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Mizoram,2,NA,CWSType,NA,NA,1,NA
23900,9985.97,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Mizoram,2,NA,CWSType,NA,NA,2,NA
23901,14649.71,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Mizoram,2,NA,CWSType,NA,NA,3,NA
23902,11608.86,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Mizoram,3,NA,CWSType,NA,NA,1,NA
23903,11292.26,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Mizoram,3,NA,CWSType,NA,NA,2,NA
23904,26327.78,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Mizoram,3,NA,CWSType,NA,NA,3,NA
23905,14139.02,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Mizoram,4,NA,CWSType,NA,NA,1,NA
23906,14626.54,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Mizoram,4,NA,CWSType,NA,NA,2,NA
23907,36365.13,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Mizoram,4,NA,CWSType,NA,NA,3,NA
23908,20560.71,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Mizoram,5,NA,CWSType,NA,NA,1,NA
23909,27157.52,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Mizoram,5,NA,CWSType,NA,NA,2,NA
23910,57150.83,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Mizoram,5,NA,CWSType,NA,NA,3,NA
23911,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Mizoram,NA,NA,CWSType,NA,NA,1,NA
23912,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Mizoram,NA,NA,CWSType,NA,NA,2,NA
23913,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Mizoram,NA,NA,CWSType,NA,NA,3,NA
23914,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Mizoram,NA,NA,CWSType,NA,NA,NA,NA
23915,4010.07,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Tripura,1,NA,CWSType,NA,NA,1,NA
23916,5023.97,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Tripura,1,NA,CWSType,NA,NA,2,NA
23917,5346.76,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Tripura,1,NA,CWSType,NA,NA,3,NA
23918,6463.42,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Tripura,2,NA,CWSType,NA,NA,1,NA
23919,7820.46,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Tripura,2,NA,CWSType,NA,NA,2,NA
23920,9324.55,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Tripura,2,NA,CWSType,NA,NA,3,NA
23921,7963.81,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Tripura,3,NA,CWSType,NA,NA,1,NA
23922,9655.39,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Tripura,3,NA,CWSType,NA,NA,2,NA
23923,13079.33,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Tripura,3,NA,CWSType,NA,NA,3,NA
23924,11322.67,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Tripura,4,NA,CWSType,NA,NA,1,NA
23925,11787.76,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Tripura,4,NA,CWSType,NA,NA,2,NA
23926,19470.37,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Tripura,4,NA,CWSType,NA,NA,3,NA
23927,15448.62,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Tripura,5,NA,CWSType,NA,NA,1,NA
23928,15512.2,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Tripura,5,NA,CWSType,NA,NA,2,NA
23929,33519.16,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Tripura,5,NA,CWSType,NA,NA,3,NA
23930,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Tripura,NA,NA,CWSType,NA,NA,1,NA
23931,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Tripura,NA,NA,CWSType,NA,NA,2,NA
23932,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Tripura,NA,NA,CWSType,NA,NA,3,NA
23933,3351.92,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Tripura,NA,NA,CWSType,NA,NA,NA,NA
23934,4053.19,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Meghalaya,1,NA,CWSType,NA,NA,1,NA
23935,8679.18,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Meghalaya,1,NA,CWSType,NA,NA,2,NA
23936,6275.98,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Meghalaya,1,NA,CWSType,NA,NA,3,NA
23937,6868.56,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Meghalaya,2,NA,CWSType,NA,NA,1,NA
23938,10459.97,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Meghalaya,2,NA,CWSType,NA,NA,2,NA
23939,10385.26,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Meghalaya,2,NA,CWSType,NA,NA,3,NA
23940,9641.83,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Meghalaya,3,NA,CWSType,NA,NA,1,NA
23941,12458.25,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Meghalaya,3,NA,CWSType,NA,NA,2,NA
23942,14949.9,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Meghalaya,3,NA,CWSType,NA,NA,3,NA
23943,11746.15,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Meghalaya,4,NA,CWSType,NA,NA,1,NA
23944,13946.63,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Meghalaya,4,NA,CWSType,NA,NA,2,NA
23945,25762.52,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Meghalaya,4,NA,CWSType,NA,NA,3,NA
23946,17626.99,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Meghalaya,5,NA,CWSType,NA,NA,1,NA
23947,20174.15,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Meghalaya,5,NA,CWSType,NA,NA,2,NA
23948,40531.87,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Meghalaya,5,NA,CWSType,NA,NA,3,NA
23949,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Meghalaya,NA,NA,CWSType,NA,NA,1,NA
23950,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Meghalaya,NA,NA,CWSType,NA,NA,2,NA
23951,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Meghalaya,NA,NA,CWSType,NA,NA,3,NA
23952,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Meghalaya,NA,NA,CWSType,NA,NA,NA,NA
23953,4783.58,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Assam,1,NA,CWSType,NA,NA,1,NA
23954,6177.66,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Assam,1,NA,CWSType,NA,NA,2,NA
23955,5642.91,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Assam,1,NA,CWSType,NA,NA,3,NA
23956,7479.1,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Assam,2,NA,CWSType,NA,NA,1,NA
23957,10257.98,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Assam,2,NA,CWSType,NA,NA,2,NA
23958,9972.13,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Assam,2,NA,CWSType,NA,NA,3,NA
23959,9779.93,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Assam,3,NA,CWSType,NA,NA,1,NA
23960,12256.21,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Assam,3,NA,CWSType,NA,NA,2,NA
23961,13618.01,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Assam,3,NA,CWSType,NA,NA,3,NA
23962,12488.37,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Assam,4,NA,CWSType,NA,NA,1,NA
23963,13598.35,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Assam,4,NA,CWSType,NA,NA,2,NA
23964,20962.14,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Assam,4,NA,CWSType,NA,NA,3,NA
23965,19516.88,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Assam,5,NA,CWSType,NA,NA,1,NA
23966,19557.17,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Assam,5,NA,CWSType,NA,NA,2,NA
23967,41331.84,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Assam,5,NA,CWSType,NA,NA,3,NA
23968,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Assam,NA,NA,CWSType,NA,NA,1,NA
23969,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Assam,NA,NA,CWSType,NA,NA,2,NA
23970,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Assam,NA,NA,CWSType,NA,NA,3,NA
23971,12696.55,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,Assam,NA,NA,CWSType,NA,NA,NA,NA
23972,2783.32,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,West Bengal,1,NA,CWSType,NA,NA,1,NA
23973,1976.99,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,West Bengal,1,NA,CWSType,NA,NA,2,NA
23974,3386.27,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,West Bengal,1,NA,CWSType,NA,NA,3,NA
23975,4685.06,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,West Bengal,2,NA,CWSType,NA,NA,1,NA
23976,5294.29,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,West Bengal,2,NA,CWSType,NA,NA,2,NA
23977,6721.58,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,West Bengal,2,NA,CWSType,NA,NA,3,NA
23978,6244.54,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,West Bengal,3,NA,CWSType,NA,NA,1,NA
23979,7510.27,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,West Bengal,3,NA,CWSType,NA,NA,2,NA
23980,9330.36,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,West Bengal,3,NA,CWSType,NA,NA,3,NA
23981,8094.77,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,West Bengal,4,NA,CWSType,NA,NA,1,NA
23982,10147.52,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,West Bengal,4,NA,CWSType,NA,NA,2,NA
23983,13485.85,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,West Bengal,4,NA,CWSType,NA,NA,3,NA
23984,11805.62,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,West Bengal,5,NA,CWSType,NA,NA,1,NA
23985,14628.69,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,West Bengal,5,NA,CWSType,NA,NA,2,NA
23986,27451.9,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,West Bengal,5,NA,CWSType,NA,NA,3,NA
23987,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,West Bengal,NA,NA,CWSType,NA,NA,1,NA
23988,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,West Bengal,NA,NA,CWSType,NA,NA,2,NA
23989,NA,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,West Bengal,NA,NA,CWSType,NA,NA,3,NA
23990,5551.49,NA,2017,State,All,CWS Type,Total,state_quint,2017,99,NA,West Bengal,NA,NA,CWSType,NA,NA,NA,NA
23991,2667.7,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Jharkhand,1,NA,CWSType,NA,NA,1,NA
23992,3907.53,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Jharkhand,1,NA,CWSType,NA,NA,2,NA
23993,3956.75,NA,2017,State,All,CWS Type,1,state_quint,2017,99,NA,Jharkhand,1,NA,CWSType,NA,NA,3,NA
23994,5268.29,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Jharkhand,2,NA,CWSType,NA,NA,1,NA
23995,6252.05,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Jharkhand,2,NA,CWSType,NA,NA,2,NA
23996,7902.44,NA,2017,State,All,CWS Type,2,state_quint,2017,99,NA,Jharkhand,2,NA,CWSType,NA,NA,3,NA
23997,7163.81,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Jharkhand,3,NA,CWSType,NA,NA,1,NA
23998,8088.98,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Jharkhand,3,NA,CWSType,NA,NA,2,NA
23999,10536.59,NA,2017,State,All,CWS Type,3,state_quint,2017,99,NA,Jharkhand,3,NA,CWSType,NA,NA,3,NA
24000,9086.17,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Jharkhand,4,NA,CWSType,NA,NA,1,NA
24001,10507.22,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Jharkhand,4,NA,CWSType,NA,NA,2,NA
24002,14221.81,NA,2017,State,All,CWS Type,4,state_quint,2017,99,NA,Jharkhand,4,NA,CWSType,NA,NA,3,NA
24003,10633.18,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Jharkhand,5,NA,CWSType,NA,NA,1,NA
24004,20711.84,NA,2017,State,All,CWS Type,5,state_quint,2017,99,NA,Jharkhand,5,NA,CWSType,NA,NA,2,NA
