,urban,sector,sector_type,year,state,dem,working_age,age_cohort,edu_cat_1,edu_cat_2,edu_cat_3,edu_cat_4,edu_cat_female_1,edu_cat_female_2,edu_cat_female_3,edu_cat_female_4,edu_cat_male_1,edu_cat_male_2,edu_cat_male_3,edu_cat_male_4,vocat1,vocat1_female,vocat1_male
1697,0,0,Rural,2022,Gujarat,All,NA,NA,0.407443166,0.376419455,0.156323493,0.059813909,0.235898301,0.170542493,0.063793369,0.019850483,0.171544865,0.205876961,0.092530124,0.039963424,0.154023007,0.04810949,0.10591352
1698,1,1,Urban,2022,Gujarat,All,NA,NA,0.271442711,0.348973155,0.223228484,0.156355634,0.14596349,0.173027873,0.095930509,0.064555585,0.125479221,0.175945297,0.127297968,0.091800049,0.175937414,0.052973222,0.122964196
1851,.,99,All,2021,Gujarat,Age,NA,15 to 29,0.086036295,0.402231336,0.352097154,0.159635216,0.043738913,0.196810335,0.155955151,0.06787546,0.042297382,0.205421016,0.196141988,0.091759764,0.158533886,0.043515593,0.115018301
1852,.,99,All,2021,Gujarat,Age,NA,30 to 44,0.209927216,0.434202641,0.219940677,0.13592948,0.144759774,0.204023927,0.08786273,0.047766283,0.065167435,0.230178699,0.132077947,0.08816319,0.200545862,0.049125943,0.151419923
1853,.,99,All,2021,Gujarat,Age,NA,45 to 64,0.427464545,0.338329464,0.147716835,0.086489186,0.27472952,0.134941339,0.05171901,0.029096702,0.152735025,0.20338811,0.095997818,0.057392482,0.141520321,0.034078825,0.1074415
1854,.,99,All,2021,Gujarat,Age,NA,65 and above,0.650417566,0.203398645,0.079231538,0.066952288,0.37894693,0.078926966,0.028292157,0.023051361,0.271470606,0.124471672,0.050939381,0.043900926,0,0,0
1855,.,99,All,2021,Gujarat,Age,NA,NA,0.72110182,0.278720975,0.000177173,0,0.333673626,0.127129436,4.86E-05,0,0.387428224,0.151591539,0.000128571,0,0.000780814,0,0.000780814
2141,0,0,Rural,2021,Gujarat,Age,NA,15 to 29,0.092294998,0.452762485,0.336127192,0.118815333,0.053617015,0.226533771,0.141506374,0.051019665,0.038677987,0.226228714,0.194620803,0.067795664,0.152008519,0.045428228,0.106580287
2142,0,0,Rural,2021,Gujarat,Age,NA,30 to 44,0.25908035,0.4720231,0.197097346,0.071799211,0.191402838,0.209916577,0.073049463,0.021723617,0.067677513,0.262106538,0.124047883,0.050075591,0.185532406,0.054378349,0.13115406
2143,0,0,Rural,2021,Gujarat,Age,NA,45 to 64,0.549032807,0.309537739,0.113324285,0.028105175,0.343444407,0.110662721,0.031565253,0.002657911,0.205588385,0.198875025,0.081759028,0.025447264,0.14272061,0.040944185,0.101776429
2144,0,0,Rural,2021,Gujarat,Age,NA,65 and above,0.826075137,0.132292613,0.029989222,0.011643005,0.454154313,0.034449663,0.009069927,0.008397138,0.371920854,0.097842954,0.020919297,0.003245867,0,0,0
2145,0,0,Rural,2021,Gujarat,Age,NA,NA,0.710297227,0.289702773,0,0,0.337353081,0.134506419,0,0,0.372944146,0.155196354,0,0,0.000134588,0,0.000134588
2146,1,1,Urban,2021,Gujarat,Age,NA,15 to 29,0.077763692,0.335440516,0.373205841,0.213589951,0.030682281,0.157522619,0.175053194,0.090155028,0.047081411,0.177917898,0.198152646,0.123434916,0.167158961,0.040987514,0.126171455
2147,1,1,Urban,2021,Gujarat,Age,NA,30 to 44,0.150811911,0.388716847,0.247413814,0.213057429,0.088663273,0.196936995,0.10567829,0.079087183,0.062148631,0.191779852,0.141735524,0.133970261,0.218602195,0.042809002,0.175793201
2148,1,1,Urban,2021,Gujarat,Age,NA,45 to 64,0.258690208,0.378301263,0.195464313,0.167544231,0.179331988,0.168647587,0.079698652,0.065801919,0.079358213,0.209653676,0.115765661,0.10174232,0.139853954,0.024547588,0.11530637
2149,1,1,Urban,2021,Gujarat,Age,NA,65 and above,0.390946895,0.308432102,0.151969254,0.148651764,0.267855197,0.144626111,0.056686055,0.04469768,0.123091698,0.163805977,0.095283203,0.103954084,0,0,0
2150,1,1,Urban,2021,Gujarat,Age,NA,NA,0.736074328,0.263502985,0.000422691,0,0.328574836,0.116906799,0.000115953,0,0.407499492,0.146596178,0.000306738,0,0.001676319,0,0.001676319
2503,.,99,All,2021,Gujarat,All,NA,NA,0.365222245,0.354847223,0.182587788,0.097342722,0.202265009,0.161973611,0.07540524,0.037129715,0.162957251,0.192873627,0.107182555,0.060213003,0.118273564,0.030090995,0.088182569
2561,0,0,Rural,2021,Gujarat,All,NA,NA,0.418034554,0.366416365,0.160652041,0.054897048,0.237980619,0.163698614,0.061865035,0.019896612,0.18005392,0.202717736,0.09878701,0.035000436,0.111657031,0.032774553,0.078882478
2562,1,1,Urban,2021,Gujarat,All,NA,NA,0.294969589,0.339457601,0.21176745,0.15380536,0.154754907,0.159678966,0.09341687,0.060053762,0.140214682,0.179778636,0.118350573,0.093751602,0.127075091,0.026521239,0.100553863
2715,.,99,All,2020,Gujarat,Age,NA,15 to 29,0.061224628,0.427895874,0.368655443,0.142224044,0.044045702,0.203465492,0.151880398,0.057466373,0.017178928,0.224430397,0.21677506,0.084757663,0.104140908,0.022006454,0.082134455
2716,.,99,All,2020,Gujarat,Age,NA,30 to 44,0.226099238,0.404349744,0.2032599,0.166291103,0.162913159,0.196715251,0.078701988,0.073373854,0.063186087,0.207634509,0.124557912,0.092917256,0.145697579,0.028103443,0.117594145
2717,.,99,All,2020,Gujarat,Age,NA,45 to 64,0.439522743,0.305338651,0.163596258,0.091542363,0.29077521,0.124674819,0.053112991,0.031601239,0.148747519,0.180663824,0.110483274,0.059941124,0.093720436,0.018069254,0.075651176
2718,.,99,All,2020,Gujarat,Age,NA,65 and above,0.597344518,0.210702658,0.126636237,0.065316588,0.368969411,0.076299377,0.04228165,0.02015255,0.228375122,0.134403288,0.084354587,0.045164034,0,0,0
2719,.,99,All,2020,Gujarat,Age,NA,NA,0.695913136,0.303710133,0.000376729,0,0.322426885,0.132829696,0.000376729,0,0.373486251,0.170880422,0,0,0,0,0
3005,0,0,Rural,2020,Gujarat,Age,NA,15 to 29,0.071332447,0.478310078,0.358802944,0.091554515,0.05103559,0.231364533,0.14101851,0.035533074,0.020296857,0.24694556,0.217784435,0.056021437,0.093461111,0.019102585,0.07435853
3006,0,0,Rural,2020,Gujarat,Age,NA,30 to 44,0.296733677,0.447567523,0.182427019,0.073271796,0.219679952,0.213093966,0.066191897,0.020642133,0.077053726,0.234473541,0.116235115,0.052629661,0.122724503,0.026337171,0.096387334
3007,0,0,Rural,2020,Gujarat,Age,NA,45 to 64,0.58110851,0.273309827,0.11292024,0.032661419,0.381789774,0.097941779,0.026626457,0.000600628,0.199318752,0.175368041,0.086293787,0.032060791,0.082032733,0.018079689,0.063953042
3008,0,0,Rural,2020,Gujarat,Age,NA,65 and above,0.75430876,0.17418091,0.066230342,0.005279962,0.44113636,0.030408792,0.014507895,0.002001132,0.31317243,0.143772125,0.051722448,0.00327883,0,0,0
3009,0,0,Rural,2020,Gujarat,Age,NA,NA,0.692934096,0.306938976,0.000126911,0,0.322515339,0.130234972,0.000126911,0,0.370418757,0.176704019,0,0,0,0,0
3010,1,1,Urban,2020,Gujarat,Age,NA,15 to 29,0.046833012,0.356115609,0.382683545,0.214367837,0.034093421,0.163742542,0.167345658,0.088695228,0.01273959,0.192373052,0.215337887,0.125672609,0.119346909,0.026141014,0.093205892
3011,1,1,Urban,2020,Gujarat,Age,NA,30 to 44,0.135005057,0.348613679,0.230127171,0.286254108,0.089703463,0.175592318,0.094835706,0.141379684,0.045301594,0.173021361,0.135291457,0.144874424,0.175324976,0.030381326,0.144943655
3012,1,1,Urban,2020,Gujarat,Age,NA,45 to 64,0.239724234,0.350536048,0.23510763,0.174632087,0.162340209,0.162399098,0.09048941,0.075347684,0.077384025,0.18813695,0.144618213,0.099284403,0.110213511,0.018054532,0.092158981
3013,1,1,Urban,2020,Gujarat,Age,NA,65 and above,0.378448814,0.26163435,0.210875735,0.149041116,0.268328428,0.140296444,0.081013754,0.045465745,0.110120393,0.121337898,0.129861981,0.103575364,0,0,0
3014,1,1,Urban,2020,Gujarat,Age,NA,NA,0.701111197,0.298076183,0.000812629,0,0.322272569,0.137357131,0.000812629,0,0.378838629,0.160719037,0,0,0,0,0
3367,.,99,All,2020,Gujarat,All,NA,NA,0.35345,0.354251862,0.191456079,0.100842051,0.206614226,0.160800457,0.073963061,0.040506054,0.146835774,0.193451405,0.117493019,0.060335997,0.081821382,0.016307291,0.065514088
3425,0,0,Rural,2020,Gujarat,All,NA,NA,0.418981284,0.367229164,0.165763512,0.048026044,0.24762696,0.161615774,0.059334282,0.014335684,0.171354324,0.20561339,0.106429234,0.033690359,0.069506444,0.014760224,0.054746218
3426,1,1,Urban,2020,Gujarat,All,NA,NA,0.258567154,0.335462034,0.228656381,0.17731443,0.147231817,0.159619972,0.0951441,0.078398176,0.111335322,0.175842077,0.133512288,0.098916255,0.099652193,0.018547289,0.081104904
3579,.,99,All,2019,Gujarat,Age,NA,15 to 29,0.090882666,0.364630044,0.366387725,0.178099573,0.058731478,0.187543362,0.153304368,0.07067734,0.032151192,0.177086681,0.213083342,0.107422233,0.126191929,0.04130115,0.084890775
3580,.,99,All,2019,Gujarat,Age,NA,30 to 44,0.231575832,0.429349273,0.206926748,0.132148162,0.158506662,0.191923514,0.068801776,0.057071488,0.07306917,0.237425745,0.138124973,0.075076677,0.12055508,0.023416001,0.097139083
3581,.,99,All,2019,Gujarat,Age,NA,45 to 64,0.430999845,0.307028443,0.164822757,0.097148947,0.283916891,0.125057787,0.069069646,0.033589944,0.14708294,0.181970671,0.095753118,0.063559003,0.078429185,0.02080158,0.057627607
3582,.,99,All,2019,Gujarat,Age,NA,65 and above,0.591400445,0.215741739,0.105644152,0.08721368,0.370973706,0.081151851,0.027151074,0.030559607,0.220426738,0.134589881,0.078493074,0.056654073,0,0,0
3583,.,99,All,2019,Gujarat,Age,NA,NA,0.705485582,0.290584385,0.003930057,0,0.345621645,0.125617996,0.001441332,0,0.359699905,0.164902613,0.00248792,0,0.001086276,0.000118439,0.000967837
3869,0,0,Rural,2019,Gujarat,Age,NA,15 to 29,0.096456252,0.449831933,0.345258594,0.108453214,0.06439469,0.229325518,0.131817624,0.034590259,0.032061566,0.220506415,0.213440984,0.073862955,0.097118191,0.039389577,0.057728615
3870,0,0,Rural,2019,Gujarat,Age,NA,30 to 44,0.286628604,0.450221539,0.201168463,0.061981391,0.196906745,0.208795771,0.05149601,0.02550922,0.089721873,0.241425753,0.149672449,0.036472172,0.077031866,0.013779162,0.063252702
3871,0,0,Rural,2019,Gujarat,Age,NA,45 to 64,0.577876151,0.288066447,0.099917509,0.034139905,0.376325458,0.102427341,0.032971442,0.006529979,0.201550677,0.185639098,0.066946067,0.027609926,0.039121062,0.015148477,0.023972584
3872,0,0,Rural,2019,Gujarat,Age,NA,65 and above,0.759403527,0.168910712,0.051020492,0.020665254,0.448016942,0.04000178,0.008604594,0.005472729,0.311386615,0.128908932,0.042415898,0.015192525,0,0,0
3873,0,0,Rural,2019,Gujarat,Age,NA,NA,0.712630689,0.281917274,0.005452058,0,0.368407667,0.13267076,0.002325274,0,0.344222993,0.149246514,0.003126784,0,0,0,0
3874,1,1,Urban,2019,Gujarat,Age,NA,15 to 29,0.083769895,0.255899012,0.393351793,0.266979307,0.051504329,0.134222746,0.180724844,0.116730139,0.032265566,0.121676266,0.212626934,0.150249168,0.163294584,0.043740619,0.119553968
3875,1,1,Urban,2019,Gujarat,Age,NA,30 to 44,0.163958058,0.403713226,0.213999271,0.218329459,0.111342326,0.17120041,0.090057321,0.09583737,0.052615736,0.232512802,0.123941943,0.122492082,0.174011827,0.035252303,0.138759524
3876,1,1,Urban,2019,Gujarat,Age,NA,45 to 64,0.243145958,0.331280738,0.247836173,0.177737132,0.165726915,0.154001966,0.115239032,0.068199471,0.07741905,0.177278772,0.132597148,0.109537654,0.128704041,0.028031863,0.100672171
3877,1,1,Urban,2019,Gujarat,Age,NA,65 and above,0.344296843,0.284622103,0.185986131,0.185094938,0.257656395,0.1416765,0.054429747,0.067458078,0.086640462,0.142945588,0.131556377,0.117636852,0,0,0
3878,1,1,Urban,2019,Gujarat,Age,NA,NA,0.693824232,0.3047297,0.001446052,0,0.308467329,0.114117958,0,0,0.384951085,0.190446168,0.001445588,0,0.002856961,0.0003115,0.00254546
4231,.,99,All,2019,Gujarat,All,NA,NA,0.365147918,0.340772837,0.189408734,0.10467051,0.213447109,0.154559374,0.074082449,0.041283242,0.151679873,0.186196178,0.115317293,0.063382275,0.078420766,0.020975215,0.057445548
4289,0,0,Rural,2019,Gujarat,All,NA,NA,0.43096298,0.356965065,0.161230907,0.050841041,0.256791562,0.162623972,0.054333232,0.016499436,0.174171433,0.194341093,0.106897667,0.034341607,0.050674271,0.016617751,0.034056522
4290,1,1,Urban,2019,Gujarat,All,NA,NA,0.276344627,0.318924874,0.227428675,0.177301809,0.154973894,0.143679947,0.100724854,0.074717492,0.121334292,0.175207078,0.126677021,0.102563888,0.115849368,0.026853213,0.08899615
4443,.,99,All,2018,Gujarat,Age,NA,15 to 29,0.072812073,0.405897409,0.338006645,0.183283895,0.048634872,0.199433461,0.138549462,0.080422401,0.02415547,0.206278384,0.199277923,0.102769047,0.102499194,0.025867525,0.076631665
4444,.,99,All,2018,Gujarat,Age,NA,30 to 44,0.249904811,0.380117327,0.205476314,0.164501548,0.165053114,0.1713752,0.077111959,0.068599276,0.084840104,0.208730087,0.12835893,0.095897451,0.110835232,0.017466374,0.093368858
4445,.,99,All,2018,Gujarat,Age,NA,45 to 64,0.427099407,0.330978394,0.146329418,0.095592774,0.275266558,0.146790951,0.042380869,0.036529254,0.151724547,0.184110507,0.103916906,0.059041917,0.062198713,0.010895766,0.051302947
4446,.,99,All,2018,Gujarat,Age,NA,65 and above,0.596858144,0.189574033,0.120828286,0.0927395,0.386150032,0.063077733,0.045211494,0.015596297,0.210708126,0.1264963,0.075616792,0.077143207,0,0,0
4447,.,99,All,2018,Gujarat,Age,NA,NA,0.687248349,0.311418742,0.001332902,0,0.307326555,0.139704883,0.000276149,0,0.379345059,0.171451941,0.001056048,0,0.000923534,0.000923534,0
4733,0,0,Rural,2018,Gujarat,Age,NA,15 to 29,0.100146927,0.469319075,0.327344745,0.10318923,0.069325835,0.242430925,0.124807104,0.036681626,0.030821094,0.226888165,0.202537641,0.066507608,0.060442206,0.008376237,0.052065969
4734,0,0,Rural,2018,Gujarat,Age,NA,30 to 44,0.349438161,0.390262038,0.194607139,0.065692656,0.229753703,0.170300364,0.067286126,0.020804977,0.119655535,0.219940215,0.127312541,0.044885058,0.063309222,0.006592087,0.056717135
4735,0,0,Rural,2018,Gujarat,Age,NA,45 to 64,0.574078441,0.302360982,0.093376935,0.030183617,0.355309248,0.118005186,0.008004918,0.012147816,0.218518451,0.184236363,0.085340336,0.018023811,0.045580566,0.007330757,0.038249809
4736,0,0,Rural,2018,Gujarat,Age,NA,65 and above,0.737952232,0.166229814,0.051222682,0.044595256,0.435641527,0.040581416,0.00032998,0,0.302310705,0.125648409,0.050892703,0.044595256,0,0,0
4737,0,0,Rural,2018,Gujarat,Age,NA,NA,0.672886491,0.324985057,0.00212845,0,0.313969314,0.149178132,0.000440867,0,0.358206838,0.175467223,0.001686092,0,0.000629025,0.000629025,0
4738,1,1,Urban,2018,Gujarat,Age,NA,15 to 29,0.036519386,0.32169199,0.35216251,0.289626122,0.021163335,0.142345443,0.156795278,0.138497338,0.015323964,0.178971812,0.194959015,0.150813013,0.158221871,0.049042307,0.109179571
4739,1,1,Urban,2018,Gujarat,Age,NA,30 to 44,0.124253817,0.367310643,0.219197556,0.289237976,0.083364733,0.172732264,0.08951766,0.128942445,0.040889081,0.194578394,0.129679888,0.160295531,0.170839652,0.03119581,0.139643848
4740,1,1,Urban,2018,Gujarat,Age,NA,45 to 64,0.22883828,0.369580656,0.217757404,0.18382366,0.167241678,0.185639963,0.088774331,0.069434211,0.061596598,0.183940694,0.12898308,0.114389442,0.084633663,0.015708625,0.068925038
4741,1,1,Urban,2018,Gujarat,Age,NA,65 and above,0.433951885,0.216527119,0.201194465,0.148326531,0.329007477,0.089051835,0.0970314,0.033603679,0.104944393,0.127475291,0.104163066,0.114722855,0,0,0
4742,1,1,Urban,2018,Gujarat,Age,NA,NA,0.711310983,0.288689017,0,0,0.296190023,0.123823039,0,0,0.414775848,0.164721712,0,0,0.001417483,0.001417483,0
5095,.,99,All,2018,Gujarat,All,NA,NA,0.35926789,0.349769771,0.177666828,0.11329551,0.202055827,0.160181418,0.06716907,0.046242617,0.157070458,0.189453691,0.110430598,0.067009762,0.066571169,0.01356175,0.053009417
5153,0,0,Rural,2018,Gujarat,All,NA,NA,0.43033427,0.364778519,0.153865561,0.05102165,0.244819045,0.166479453,0.050225895,0.016987717,0.185342923,0.198169604,0.103593148,0.034018379,0.03982646,0.005386183,0.034440279
5154,1,1,Urban,2018,Gujarat,All,NA,NA,0.261497557,0.329121351,0.210411698,0.198969409,0.143203959,0.151513904,0.090486713,0.086503975,0.118190475,0.177467659,0.11983338,0.112379149,0.103362635,0.024808506,0.078554131
5307,.,99,All,2017,Gujarat,Age,NA,15 to 29,0.104532182,0.372809738,0.371213377,0.151444703,0.066430368,0.183130845,0.144980386,0.068661921,0.038101811,0.189678892,0.226232976,0.082782775,0.059365198,0.012151142,0.047214057
5308,.,99,All,2017,Gujarat,Age,NA,30 to 44,0.25865674,0.37434572,0.232671276,0.134326264,0.186775923,0.169301331,0.087854542,0.050095636,0.071880832,0.205044389,0.144816726,0.084230624,0.054707922,0.011331387,0.043376535
5309,.,99,All,2017,Gujarat,Age,NA,45 to 64,0.448055029,0.305488408,0.16870223,0.077754341,0.278405279,0.124928802,0.059966654,0.022937844,0.16964975,0.18055959,0.108735576,0.054816499,0.040861964,0.00681954,0.034042425
5310,.,99,All,2017,Gujarat,Age,NA,65 and above,0.621339858,0.218194276,0.101634435,0.058831409,0.408302188,0.077605143,0.030399669,0.010423142,0.213037699,0.140589133,0.071234763,0.048408266,0,0,0
5311,.,99,All,2017,Gujarat,Age,NA,NA,0.682536423,0.315825671,0.001637884,0,0.321068555,0.136756167,0.00119099,0,0.361232907,0.178953126,0.000446604,0,0,0,0
5597,0,0,Rural,2017,Gujarat,Age,NA,15 to 29,0.136214599,0.40351069,0.361272573,0.09900213,0.090725906,0.187995046,0.133927912,0.031710189,0.045488693,0.215515658,0.227344662,0.067291938,0.05857617,0.00939019,0.04918598
5598,0,0,Rural,2017,Gujarat,Age,NA,30 to 44,0.346133322,0.382593066,0.199822068,0.071451567,0.253247887,0.167545691,0.069774248,0.02078012,0.09288542,0.215047359,0.130047828,0.050671447,0.050738469,0.012224296,0.038514171
5599,0,0,Rural,2017,Gujarat,Age,NA,45 to 64,0.556738317,0.276776761,0.1423949,0.024090055,0.324983329,0.107051499,0.040787321,0.003120031,0.231754974,0.169725239,0.101607576,0.020970024,0.044332266,0.008911311,0.035420954
5600,0,0,Rural,2017,Gujarat,Age,NA,65 and above,0.754428446,0.191967845,0.028489685,0.025114041,0.476077586,0.051939514,0.010539769,5.67E-05,0.27835086,0.140028328,0.017949916,0.025057346,0,0,0
5601,0,0,Rural,2017,Gujarat,Age,NA,NA,0.662007391,0.33661595,0.001376626,0,0.314880192,0.137775987,0.000656917,0,0.347127229,0.198839977,0.000719708,0,0,0,0
5602,1,1,Urban,2017,Gujarat,Age,NA,15 to 29,0.059814204,0.329477042,0.38524425,0.225464478,0.032138564,0.176265299,0.160580352,0.120817244,0.02767564,0.153211743,0.224663913,0.104647234,0.06047887,0.016048072,0.0444308
5603,1,1,Urban,2017,Gujarat,Age,NA,30 to 44,0.140641481,0.363219172,0.276988357,0.219150975,0.09709809,0.171669856,0.112246796,0.089645423,0.043543398,0.191549331,0.164741561,0.129505545,0.060063139,0.010126757,0.04993638
5604,1,1,Urban,2017,Gujarat,Age,NA,45 to 64,0.287784636,0.34782818,0.207496479,0.156890675,0.209718734,0.151291654,0.088249564,0.05216229,0.078065917,0.196536526,0.119246915,0.104728393,0.03574447,0.003734899,0.032009572
5605,1,1,Urban,2017,Gujarat,Age,NA,65 and above,0.422585398,0.257360816,0.210868835,0.109184936,0.307086378,0.115934201,0.060058452,0.025904395,0.115499027,0.141426623,0.150810376,0.083280541,0,0,0
5606,1,1,Urban,2017,Gujarat,Age,NA,NA,0.716164827,0.281769335,0.002065849,0,0.331205636,0.135085598,0.002065849,0,0.384299725,0.146432459,0,0,0,0,0
5959,.,99,All,2017,Gujarat,All,NA,NA,0.37563169,0.337128848,0.195785999,0.091453485,0.216585681,0.151162222,0.074180767,0.03559069,0.159021482,0.185937956,0.121586487,0.055854186,0.037066627,0.007305959,0.02976067
6017,0,0,Rural,2017,Gujarat,All,NA,NA,0.433530778,0.344391197,0.173090041,0.048988003,0.251700282,0.146771595,0.060832869,0.013834108,0.18183051,0.197619587,0.112257168,0.035153896,0.036052678,0.007040497,0.029012179
6018,1,1,Urban,2017,Gujarat,All,NA,NA,0.290857166,0.326495498,0.2290169,0.153630465,0.165171713,0.157590896,0.093724445,0.067446172,0.12563771,0.168840453,0.135241076,0.086151563,0.038550667,0.007694494,0.030856173
41,.,99,All,2023,Haryana,Age,NA,15 to 29,0.042047333,0.245753527,0.464631736,0.2475674,0.024152603,0.11672651,0.19910723,0.103751168,0.017894728,0.129027024,0.265524507,0.143816233,0.243514463,0.080944791,0.162569672
42,.,99,All,2023,Haryana,Age,NA,30 to 44,0.128113478,0.308792382,0.288956314,0.274137855,0.085544132,0.153424367,0.12295188,0.11928191,0.04256935,0.155368015,0.166004419,0.154855937,0.447576433,0.15754351,0.290032923
43,.,99,All,2023,Haryana,Age,NA,45 to 64,0.390228659,0.266992956,0.214843914,0.127934486,0.273366749,0.114552431,0.073920213,0.050876394,0.116861917,0.152440518,0.140923694,0.077058092,0.243867248,0.067877233,0.175990015
44,.,99,All,2023,Haryana,Age,NA,65 and above,0.590881526,0.180597186,0.107693747,0.120827511,0.395309508,0.043535173,0.02940318,0.04726601,0.195572048,0.137062013,0.078290567,0.073561504,0,0,0
45,.,99,All,2023,Haryana,Age,NA,NA,0.700180113,0.298933387,0.000886459,0,0.280548483,0.138852417,0.000250701,0,0.41963166,0.160080984,0.000635758,0,0.000878845,0.000705392,0.000173453
