,X,real_wage_23,nat_quint,year,level,area,dem,quint_label,SourceSheet,Year,urban,sec_quint,statename,state_quint,state_sec_quint,Group,sex_cat,youth_cat,cws_type,emp_type
50698,50698,16332.00293,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,3,EmpType,NA,NA,NA,2
50699,50699,13547.2832,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,3,EmpType,NA,NA,NA,3
50700,50700,45903.42578,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,4,EmpType,NA,NA,NA,1
50701,50701,21902.7168,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,4,EmpType,NA,NA,NA,2
50702,50702,14224.64746,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,4,EmpType,NA,NA,NA,3
50703,50703,59193.22266,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,5,EmpType,NA,NA,NA,1
50704,50704,33798.47266,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,5,EmpType,NA,NA,NA,2
50705,50705,18773.75586,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,5,EmpType,NA,NA,NA,3
50706,50706,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,NA,EmpType,NA,NA,NA,2
50707,50707,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Arunachal Pradesh,NA,NA,EmpType,NA,NA,NA,NA
50708,50708,8289.09082,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Nagaland,NA,1,EmpType,NA,NA,NA,1
50709,50709,4083.92627,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Nagaland,NA,1,EmpType,NA,NA,NA,2
50710,50710,8131.633789,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Nagaland,NA,1,EmpType,NA,NA,NA,3
50711,50711,14840.40918,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Nagaland,NA,2,EmpType,NA,NA,NA,1
50712,50712,7416.033691,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Nagaland,NA,2,EmpType,NA,NA,NA,2
50713,50713,9534.900391,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Nagaland,NA,2,EmpType,NA,NA,NA,3
50714,50714,24366.96875,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Nagaland,NA,3,EmpType,NA,NA,NA,1
50715,50715,10209.81543,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Nagaland,NA,3,EmpType,NA,NA,NA,2
50716,50716,10890.90625,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Nagaland,NA,3,EmpType,NA,NA,NA,3
50717,50717,35734.35156,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Nagaland,NA,4,EmpType,NA,NA,NA,1
50718,50718,13708.9873,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Nagaland,NA,4,EmpType,NA,NA,NA,2
50719,50719,13056.17773,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Nagaland,NA,4,EmpType,NA,NA,NA,3
50720,50720,45451.73438,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Nagaland,NA,5,EmpType,NA,NA,NA,1
50721,50721,17216.78711,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Nagaland,NA,5,EmpType,NA,NA,NA,2
50722,50722,13682.81543,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Nagaland,NA,5,EmpType,NA,NA,NA,3
50723,50723,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Nagaland,NA,NA,EmpType,NA,NA,NA,2
50724,50724,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Nagaland,NA,NA,EmpType,NA,NA,NA,NA
50725,50725,8506.933594,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Nagaland,NA,1,EmpType,NA,NA,NA,1
50726,50726,4253.466797,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Nagaland,NA,1,EmpType,NA,NA,NA,2
50727,50727,9597.879883,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Nagaland,NA,1,EmpType,NA,NA,NA,3
50728,50728,21464.71094,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Nagaland,NA,2,EmpType,NA,NA,NA,1
50729,50729,9521.053711,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Nagaland,NA,2,EmpType,NA,NA,NA,2
50730,50730,10881.2041,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Nagaland,NA,2,EmpType,NA,NA,NA,3
50731,50731,30854.77539,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Nagaland,NA,3,EmpType,NA,NA,NA,1
50732,50732,14536.25781,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Nagaland,NA,3,EmpType,NA,NA,NA,2
50733,50733,12304.67188,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Nagaland,NA,3,EmpType,NA,NA,NA,3
50734,50734,35997.23828,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Nagaland,NA,4,EmpType,NA,NA,NA,1
50735,50735,17013.86719,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Nagaland,NA,4,EmpType,NA,NA,NA,2
50736,50736,13664.00391,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Nagaland,NA,4,EmpType,NA,NA,NA,3
50737,50737,46761.25391,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Nagaland,NA,5,EmpType,NA,NA,NA,1
50738,50738,22945.70313,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Nagaland,NA,5,EmpType,NA,NA,NA,2
50739,50739,13798.74219,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Nagaland,NA,5,EmpType,NA,NA,NA,3
50740,50740,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Nagaland,NA,NA,EmpType,NA,NA,NA,2
50741,50741,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Nagaland,NA,NA,EmpType,NA,NA,NA,NA
50742,50742,7420.20459,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Manipur,NA,1,EmpType,NA,NA,NA,1
50743,50743,5135.365234,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Manipur,NA,1,EmpType,NA,NA,NA,2
50744,50744,7945.750488,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Manipur,NA,1,EmpType,NA,NA,NA,3
50745,50745,12929.55957,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Manipur,NA,2,EmpType,NA,NA,NA,1
50746,50746,8816.314453,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Manipur,NA,2,EmpType,NA,NA,NA,2
50747,50747,11357.45703,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Manipur,NA,2,EmpType,NA,NA,NA,3
50748,50748,20689.6875,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Manipur,NA,3,EmpType,NA,NA,NA,1
50749,50749,12713.20117,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Manipur,NA,3,EmpType,NA,NA,NA,2
50750,50750,15004.50098,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Manipur,NA,3,EmpType,NA,NA,NA,3
50751,50751,33731.22266,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Manipur,NA,4,EmpType,NA,NA,NA,1
50752,50752,15406.0957,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Manipur,NA,4,EmpType,NA,NA,NA,2
50753,50753,18070.29688,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Manipur,NA,4,EmpType,NA,NA,NA,3
50754,50754,40258.47266,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Manipur,NA,5,EmpType,NA,NA,NA,1
50755,50755,21284.38086,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Manipur,NA,5,EmpType,NA,NA,NA,2
50756,50756,22136.11328,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Manipur,NA,5,EmpType,NA,NA,NA,3
50757,50757,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Manipur,NA,NA,EmpType,NA,NA,NA,2
50758,50758,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Manipur,NA,NA,EmpType,NA,NA,NA,NA
50759,50759,8566.008789,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Manipur,NA,1,EmpType,NA,NA,NA,1
50760,50760,5268.388184,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Manipur,NA,1,EmpType,NA,NA,NA,2
50761,50761,9307.132813,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Manipur,NA,1,EmpType,NA,NA,NA,3
50762,50762,12901.27539,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Manipur,NA,2,EmpType,NA,NA,NA,1
50763,50763,9386.87793,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Manipur,NA,2,EmpType,NA,NA,NA,2
50764,50764,13029.98633,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Manipur,NA,2,EmpType,NA,NA,NA,3
50765,50765,19419.61719,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Manipur,NA,3,EmpType,NA,NA,NA,1
50766,50766,13558.82422,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Manipur,NA,3,EmpType,NA,NA,NA,2
50767,50767,13960.7002,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Manipur,NA,3,EmpType,NA,NA,NA,3
50768,50768,32555.86133,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Manipur,NA,4,EmpType,NA,NA,NA,1
50769,50769,16277.93066,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Manipur,NA,4,EmpType,NA,NA,NA,2
50770,50770,16183.01367,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Manipur,NA,4,EmpType,NA,NA,NA,3
50771,50771,48183.80078,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Manipur,NA,5,EmpType,NA,NA,NA,1
50772,50772,21887.19922,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Manipur,NA,5,EmpType,NA,NA,NA,2
50773,50773,18890.89258,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Manipur,NA,5,EmpType,NA,NA,NA,3
50774,50774,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Manipur,NA,NA,EmpType,NA,NA,NA,2
50775,50775,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Manipur,NA,NA,EmpType,NA,NA,NA,NA
50776,50776,18487.83594,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Mizoram,NA,1,EmpType,NA,NA,NA,1
50777,50777,6289.428223,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Mizoram,NA,1,EmpType,NA,NA,NA,2
50778,50778,8718.211914,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Mizoram,NA,1,EmpType,NA,NA,NA,3
50779,50779,29995.73438,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Mizoram,NA,2,EmpType,NA,NA,NA,1
50780,50780,10271.01953,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Mizoram,NA,2,EmpType,NA,NA,NA,2
50781,50781,10657.40234,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Mizoram,NA,2,EmpType,NA,NA,NA,3
50782,50782,36688.32813,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Mizoram,NA,3,EmpType,NA,NA,NA,1
50783,50783,15134.35742,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Mizoram,NA,3,EmpType,NA,NA,NA,2
50784,50784,10903.15723,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Mizoram,NA,3,EmpType,NA,NA,NA,3
50785,50785,42353.52734,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Mizoram,NA,4,EmpType,NA,NA,NA,1
50786,50786,19997.15625,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Mizoram,NA,4,EmpType,NA,NA,NA,2
50787,50787,11402.34668,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Mizoram,NA,4,EmpType,NA,NA,NA,3
50788,50788,52705.03125,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Mizoram,NA,5,EmpType,NA,NA,NA,1
50789,50789,23831.13672,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Mizoram,NA,5,EmpType,NA,NA,NA,2
50790,50790,13552.72266,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Mizoram,NA,5,EmpType,NA,NA,NA,3
50791,50791,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Mizoram,NA,NA,EmpType,NA,NA,NA,2
50792,50792,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Mizoram,NA,NA,EmpType,NA,NA,NA,NA
50793,50793,15805.16406,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Mizoram,NA,1,EmpType,NA,NA,NA,1
50794,50794,9675.957031,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Mizoram,NA,1,EmpType,NA,NA,NA,2
50795,50795,9258.233398,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Mizoram,NA,1,EmpType,NA,NA,NA,3
50796,50796,26877.65625,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Mizoram,NA,2,EmpType,NA,NA,NA,1
50797,50797,15644.79688,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Mizoram,NA,2,EmpType,NA,NA,NA,2
50798,50798,11071.10254,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Mizoram,NA,2,EmpType,NA,NA,NA,3
50799,50799,34403.40234,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Mizoram,NA,3,EmpType,NA,NA,NA,1
50800,50800,20859.73047,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Mizoram,NA,3,EmpType,NA,NA,NA,2
50801,50801,11334.58789,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Mizoram,NA,3,EmpType,NA,NA,NA,3
50802,50802,42315.79297,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Mizoram,NA,4,EmpType,NA,NA,NA,1
50803,50803,25957.60352,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Mizoram,NA,4,EmpType,NA,NA,NA,2
50804,50804,13409.82617,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Mizoram,NA,4,EmpType,NA,NA,NA,3
50805,50805,51915.20703,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Mizoram,NA,5,EmpType,NA,NA,NA,1
50806,50806,36340.64453,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Mizoram,NA,5,EmpType,NA,NA,NA,2
50807,50807,14902.01172,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Mizoram,NA,5,EmpType,NA,NA,NA,3
50808,50808,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Mizoram,NA,NA,EmpType,NA,NA,NA,2
50809,50809,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Mizoram,NA,NA,EmpType,NA,NA,NA,NA
50810,50810,4788.98584,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Tripura,NA,1,EmpType,NA,NA,NA,1
50811,50811,2600.294434,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Tripura,NA,1,EmpType,NA,NA,NA,2
50812,50812,3712.328613,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Tripura,NA,1,EmpType,NA,NA,NA,3
50813,50813,8144.495605,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Tripura,NA,2,EmpType,NA,NA,NA,1
50814,50814,7378.70459,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Tripura,NA,2,EmpType,NA,NA,NA,2
50815,50815,7297.502441,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Tripura,NA,2,EmpType,NA,NA,NA,3
50816,50816,11928.68359,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Tripura,NA,3,EmpType,NA,NA,NA,1
50817,50817,12770.62891,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Tripura,NA,3,EmpType,NA,NA,NA,2
50818,50818,9455.880859,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Tripura,NA,3,EmpType,NA,NA,NA,3
50819,50819,21176.76367,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Tripura,NA,4,EmpType,NA,NA,NA,1
50820,50820,17726.25391,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Tripura,NA,4,EmpType,NA,NA,NA,2
50821,50821,11928.68359,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Tripura,NA,4,EmpType,NA,NA,NA,3
50822,50822,37247.66797,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Tripura,NA,5,EmpType,NA,NA,NA,1
50823,50823,26500.73047,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Tripura,NA,5,EmpType,NA,NA,NA,2
50824,50824,15129.4082,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Tripura,NA,5,EmpType,NA,NA,NA,3
50825,50825,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Tripura,NA,NA,EmpType,NA,NA,NA,2
50826,50826,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Tripura,NA,NA,EmpType,NA,NA,NA,NA
50827,50827,6322.065918,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Tripura,NA,1,EmpType,NA,NA,NA,1
50828,50828,4113.970215,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Tripura,NA,1,EmpType,NA,NA,NA,2
50829,50829,3632.444092,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Tripura,NA,1,EmpType,NA,NA,NA,3
50830,50830,10009.9375,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Tripura,NA,2,EmpType,NA,NA,NA,1
50831,50831,12341.91016,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Tripura,NA,2,EmpType,NA,NA,NA,2
50832,50832,7822.398438,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Tripura,NA,2,EmpType,NA,NA,NA,3
50833,50833,17004.09375,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Tripura,NA,3,EmpType,NA,NA,NA,1
50834,50834,15805.16406,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Tripura,NA,3,EmpType,NA,NA,NA,2
50835,50835,10427.82031,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Tripura,NA,3,EmpType,NA,NA,NA,3
50836,50836,31866.66016,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Tripura,NA,4,EmpType,NA,NA,NA,1
50837,50837,22415.01953,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Tripura,NA,4,EmpType,NA,NA,NA,2
50838,50838,11124.6875,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Tripura,NA,4,EmpType,NA,NA,NA,3
50839,50839,45622.80078,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Tripura,NA,5,EmpType,NA,NA,NA,1
50840,50840,31882.67383,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Tripura,NA,5,EmpType,NA,NA,NA,2
50841,50841,15282.9668,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Tripura,NA,5,EmpType,NA,NA,NA,3
50842,50842,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Tripura,NA,NA,EmpType,NA,NA,NA,2
50843,50843,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Tripura,NA,NA,EmpType,NA,NA,NA,NA
50844,50844,5077.068359,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Meghalaya,NA,1,EmpType,NA,NA,NA,1
50845,50845,2279.5,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Meghalaya,NA,1,EmpType,NA,NA,NA,2
50846,50846,5746.783203,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,0,NA,Meghalaya,NA,1,EmpType,NA,NA,NA,3
50847,50847,8672.080078,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Meghalaya,NA,2,EmpType,NA,NA,NA,1
50848,50848,6475.852051,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Meghalaya,NA,2,EmpType,NA,NA,NA,2
50849,50849,7880.412598,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,0,NA,Meghalaya,NA,2,EmpType,NA,NA,NA,3
50850,50850,13748.80566,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Meghalaya,NA,3,EmpType,NA,NA,NA,1
50851,50851,11457.33789,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Meghalaya,NA,3,EmpType,NA,NA,NA,2
50852,50852,9898.802734,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,0,NA,Meghalaya,NA,3,EmpType,NA,NA,NA,3
50853,50853,21070.88086,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Meghalaya,NA,4,EmpType,NA,NA,NA,1
50854,50854,15723.57031,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Meghalaya,NA,4,EmpType,NA,NA,NA,2
50855,50855,11893.1377,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,0,NA,Meghalaya,NA,4,EmpType,NA,NA,NA,3
50856,50856,36695.03125,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Meghalaya,NA,5,EmpType,NA,NA,NA,1
50857,50857,21364.91602,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Meghalaya,NA,5,EmpType,NA,NA,NA,2
50858,50858,14866.42188,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,0,NA,Meghalaya,NA,5,EmpType,NA,NA,NA,3
50859,50859,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Meghalaya,NA,NA,EmpType,NA,NA,NA,1
50860,50860,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Meghalaya,NA,NA,EmpType,NA,NA,NA,2
50861,50861,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,0,NA,Meghalaya,NA,NA,EmpType,NA,NA,NA,NA
50862,50862,7268.128906,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Meghalaya,NA,1,EmpType,NA,NA,NA,1
50863,50863,5268.388184,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Meghalaya,NA,1,EmpType,NA,NA,NA,2
50864,50864,5418.913086,NA,2022,State,urban/rural,Emp Type,1,state_sec_quint,2022,1,NA,Meghalaya,NA,1,EmpType,NA,NA,NA,3
50865,50865,15574.5625,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Meghalaya,NA,2,EmpType,NA,NA,NA,1
50866,50866,11317.51465,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Meghalaya,NA,2,EmpType,NA,NA,NA,2
50867,50867,8317.842773,NA,2022,State,urban/rural,Emp Type,2,state_sec_quint,2022,1,NA,Meghalaya,NA,2,EmpType,NA,NA,NA,3
50868,50868,27811.5918,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Meghalaya,NA,3,EmpType,NA,NA,NA,1
50869,50869,16287.4834,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Meghalaya,NA,3,EmpType,NA,NA,NA,2
50870,50870,10837.82617,NA,2022,State,urban/rural,Emp Type,3,state_sec_quint,2022,1,NA,Meghalaya,NA,3,EmpType,NA,NA,NA,3
50871,50871,41719.46094,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Meghalaya,NA,4,EmpType,NA,NA,NA,1
50872,50872,21514.62891,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Meghalaya,NA,4,EmpType,NA,NA,NA,2
50873,50873,13349.625,NA,2022,State,urban/rural,Emp Type,4,state_sec_quint,2022,1,NA,Meghalaya,NA,4,EmpType,NA,NA,NA,3
50874,50874,71994.47656,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Meghalaya,NA,5,EmpType,NA,NA,NA,1
50875,50875,32574.9668,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Meghalaya,NA,5,EmpType,NA,NA,NA,2
50876,50876,16019.5498,NA,2022,State,urban/rural,Emp Type,5,state_sec_quint,2022,1,NA,Meghalaya,NA,5,EmpType,NA,NA,NA,3
50877,50877,NA,NA,2022,State,urban/rural,Emp Type,Total,state_sec_quint,2022,1,NA,Meghalaya,NA,NA,EmpType,NA,NA,NA,2
