"","poor_420","inc_selfemp","inc_salaried","inc_casual","year","level","area","dem","SourceSheet","sector2","state","age_cat1","age_cat2","age_cat3","age_cat4","edu_cat1","edu_cat2","edu_cat3","edu_cat4","edu_cat5","edu_cat6","gender_cat1","gender_cat2","hhsize_cat1","hhsize_cat2","hhsize_cat3","hhsize_cat4","owns_dwelling","owns_land","inc_selfemp_agri","inc_selfemp_nonagri","inc_casual_agri","inc_casual_nonagri","inc_selfemp_urban","inc_casual_urban","inc_others"
"5286",1,0,0,0,2011,"State","urban/rural","Age","sector_state",0,"Karnataka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5287",0,0.244674906134605,0.280366599559784,0.132290825247765,2011,"State","urban/rural","Age","sector_state",0,"Goa",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086468018591404,0.158206880092621,0,0.132290825247765,0,0,0.342667669057846
"5288",1,0.23141048848629,0.751521825790405,0.0170676670968533,2011,"State","urban/rural","Age","sector_state",0,"Goa",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23141048848629,0,0.0170676670968533,0,0,0,0
"5289",0,0.505450427532196,0.291118741035461,0.165639594197273,2011,"State","urban/rural","Age","sector_state",0,"Goa",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0768326446413994,0.428617775440216,0.00351145630702376,0.162128135561943,0,0,0.0377912595868111
"5290",1,0.770633041858673,0.201110675930977,0.0282562803477049,2011,"State","urban/rural","Age","sector_state",0,"Goa",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747231483459473,0.0234015509486198,0.0151719730347395,0.0130843073129654,0,0,0
"5291",0,0.505066156387329,0.287761628627777,0.161820665001869,2011,"State","urban/rural","Age","sector_state",0,"Goa",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012363001704216,0.492703169584274,0.0405820161104202,0.12123865634203,0,0,0.0453515313565731
"5292",1,0.597613990306854,0.178035065531731,0.224350944161415,2011,"State","urban/rural","Age","sector_state",0,"Goa",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379640273749828,0.55964994430542,0,0.224350944161415,0,0,0
"5293",0,0.0471835471689701,0.952816426753998,0,2011,"State","urban/rural","Age","sector_state",0,"Goa",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0471835471689701,0,0,0,0,0
"5294",0,0.26908802986145,0.427944481372833,0.288317620754242,2011,"State","urban/rural","Age","sector_state",0,"Lakshadweep",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00126393884420395,0.267824083566666,0,0.288317620754242,0,0,0.0146498829126358
"5295",1,0,0,1,2011,"State","urban/rural","Age","sector_state",0,"Lakshadweep",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0
"5296",0,0.120260089635849,0.460142940282822,0.26861834526062,2011,"State","urban/rural","Age","sector_state",0,"Lakshadweep",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0375148989260197,0.0827451944351196,0,0.26861834526062,0,0,0.15097863972187
"5297",1,0.583904385566711,0,0.416095614433289,2011,"State","urban/rural","Age","sector_state",0,"Lakshadweep",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583904385566711,0,0.416095614433289,0,0,0,0
"5298",0,0.529104709625244,0.269359201192856,0,2011,"State","urban/rural","Age","sector_state",0,"Lakshadweep",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307490050792694,0.221614629030228,0,0,0,0,0.201536104083061
"5299",0,0,0,0.178501427173615,2011,"State","urban/rural","Age","sector_state",0,"Lakshadweep",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.178501427173615,0,0,0.821498572826385
"5300",0,0.373996078968048,0.237068936228752,0.259907156229019,2011,"State","urban/rural","Age","sector_state",0,"Kerala",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214141234755516,0.159854829311371,0.0532470718026161,0.206660076975822,0,0,0.129027843475342
"5301",1,0.329284071922302,0.104718282818794,0.470154821872711,2011,"State","urban/rural","Age","sector_state",0,"Kerala",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101204194128513,0.22807988524437,0.146304413676262,0.323850393295288,0,0,0.0958428308367729
"5302",0,0.366378933191299,0.17093588411808,0.373785495758057,2011,"State","urban/rural","Age","sector_state",0,"Kerala",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147990718483925,0.218388214707375,0.100446440279484,0.273339062929153,0,0,0.0888996869325638
"5303",1,0.241481870412827,0.0909490808844566,0.599759042263031,2011,"State","urban/rural","Age","sector_state",0,"Kerala",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0971159413456917,0.144365936517715,0.170318678021431,0.429440349340439,0,0,0.0678100138902664
"5304",0,0.33158415555954,0.12132428586483,0.390460014343262,2011,"State","urban/rural","Age","sector_state",0,"Kerala",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106065310537815,0.225518852472305,0.0791771933436394,0.311282813549042,0,0,0.156631544232368
"5305",1,0.195971578359604,0.102693967521191,0.604517579078674,2011,"State","urban/rural","Age","sector_state",0,"Kerala",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0675274655222893,0.128444120287895,0.209881901741028,0.394635707139969,0,0,0.0968168452382088
"5306",0,0.185669600963593,0.202517062425613,0.383016794919968,2011,"State","urban/rural","Age","sector_state",0,"Kerala",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15191076695919,0.0337588340044022,0.00310628022998571,0.379910498857498,0,0,0.228796541690826
"5307",1,0.0345695093274117,0.563315153121948,0.174964964389801,2011,"State","urban/rural","Age","sector_state",0,"Kerala",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0345695093274117,0,0.174964964389801,0,0,0.227150365710258
"5308",0,0,0,0,2011,"State","urban/rural","Age","sector_state",0,"Kerala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5309",0,0.363539218902588,0.0672351494431496,0.425891876220703,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273746818304062,0.0897924080491066,0.314362317323685,0.111529558897018,0,0,0.14333376288414
"5310",1,0.306932359933853,0.0943681672215462,0.512760996818542,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205586582422256,0.101345762610435,0.387277722358704,0.125483259558678,0,0,0.0859385058283806
"5311",0,0.356090664863586,0.145364239811897,0.463397145271301,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178123235702515,0.177967414259911,0.316773623228073,0.146623507142067,0,0,0.0351479724049568
"5312",1,0.255632370710373,0.0475064031779766,0.67041552066803,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153106167912483,0.102526217699051,0.570408761501312,0.100006766617298,0,0,0.026445671916008
"5313",0,0.30313166975975,0.184017241001129,0.493999838829041,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113780111074448,0.189351558685303,0.292220115661621,0.201779738068581,0,0,0.0188512336462736
"5314",1,0.214832305908203,0.0742956548929214,0.706454515457153,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0711115151643753,0.143720790743828,0.551949679851532,0.154504865407944,0,0,0.00441751116886735
"5315",0,0.232964888215065,0.28503692150116,0.385728865861893,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107171766459942,0.125793114304543,0.205648109316826,0.180080756545067,0,0,0.0962693244218826
"5316",1,0.109085991978645,0.152774125337601,0.715256929397583,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181505344808102,0.0909354612231255,0.475802212953568,0.239454671740532,0,0,0.0228829756379128
"5317",0,0,0,0,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5318",1,0,0,0,2011,"State","urban/rural","Age","sector_state",0,"Tamil Nadu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5319",0,0.0448934026062489,0.0986240729689598,0.730399191379547,2011,"State","urban/rural","Age","sector_state",0,"Puducherry",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396287553012371,0.00526464683935046,0.089849941432476,0.64054924249649,0,0,0.126083329319954
"5320",1,1,0,0,2011,"State","urban/rural","Age","sector_state",0,"Puducherry",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0
"5321",0,0.370839357376099,0.292395681142807,0.308909088373184,2011,"State","urban/rural","Age","sector_state",0,"Puducherry",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159064620733261,0.211774751543999,0.162945121526718,0.145963951945305,0,0,0.0278558749705553
"5322",1,0.0357771813869476,0.0514674782752991,0.538334369659424,2011,"State","urban/rural","Age","sector_state",0,"Puducherry",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0357771813869476,0.325370401144028,0.212963938713074,0,0,0.374421000480652
"5323",0,0.499053239822388,0.223298206925392,0.245623588562012,2011,"State","urban/rural","Age","sector_state",0,"Puducherry",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00307932123541832,0.495973914861679,0.134394735097885,0.111228853464127,0,0,0.0320249646902084
"5324",1,0.0875725969672203,0.0356470011174679,0.876780390739441,2011,"State","urban/rural","Age","sector_state",0,"Puducherry",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0590319968760014,0.0285406019538641,0.546945035457611,0.32983535528183,0,0,0
"5325",0,0.221899151802063,0.701977074146271,0.0761237889528275,2011,"State","urban/rural","Age","sector_state",0,"Puducherry",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.221899151802063,0,0.0761237889528275,0,0,0
"5326",1,0.386874705553055,0,0.613125324249268,2011,"State","urban/rural","Age","sector_state",0,"Puducherry",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386874705553055,0,0.613125324249268,0,0,0,0
"5327",0,0.513916552066803,0.357694953680038,0.113203160464764,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229924902319908,0.283991664648056,0,0.113203160464764,0,0,0.0151853291317821
"5328",1,0.624729871749878,0.375270128250122,0,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624729871749878,0,0,0,0,0,0
"5329",0,0.435562580823898,0.409462094306946,0.13896518945694,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332428216934204,0.103134386241436,0.0238185916095972,0.115146599709988,0,0,0.0160101316869259
"5330",1,1,0,0,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0
"5331",0,0.441738694906235,0.466783910989761,0.0831997394561768,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299518674612045,0.142220020294189,0,0.0831997394561768,0,0,0.008277652785182
"5332",1,0.548324048519135,0,0.402555227279663,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137272074818611,0.411051988601685,0,0.402555227279663,0,0,0.0491207018494606
"5333",0,0.301228642463684,0.515152275562286,0.168885305523872,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253302216529846,0.0479264110326767,0,0.168885305523872,0,0,0.0147337941452861
"5334",1,1,0,0,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0
"5335",0,0,0,0,2011,"State","urban/rural","Age","sector_state",0,"A & N Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5336",0,0.614309847354889,0.0244112983345985,0.154568433761597,2011,"State","urban/rural","Age","sector_state",0,"Telangana",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583871841430664,0.0304380003362894,0.151757106184959,0.00281132524833083,0,0,0.206710413098335
"5337",1,0.717197000980377,0.00497890310361981,0.0659449845552444,2011,"State","urban/rural","Age","sector_state",0,"Telangana",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602318465709686,0.114878572523594,0.0427875854074955,0.0231573954224586,0,0,0.211879104375839
"5338",0,0.602936387062073,0.0568899288773537,0.321603268384933,2011,"State","urban/rural","Age","sector_state",0,"Telangana",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432116359472275,0.170820012688637,0.243121743202209,0.0784815177321434,0,0,0.0185704361647367
"5339",1,0.526276469230652,0.0383109822869301,0.43397530913353,2011,"State","urban/rural","Age","sector_state",0,"Telangana",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462606430053711,0.0636700242757797,0.382803380489349,0.0511719100177288,0,0,0.0014372558798641
"5340",0,0.512283623218536,0.191407144069672,0.293288439512253,2011,"State","urban/rural","Age","sector_state",0,"Telangana",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336079031229019,0.176204606890678,0.212055206298828,0.0812332332134247,0,0,0.00302079459652305
"5341",1,0.500722527503967,0.0644119009375572,0.434865564107895,2011,"State","urban/rural","Age","sector_state",0,"Telangana",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32716703414917,0.17355552315712,0.331709146499634,0.103156417608261,0,0,0
"5342",0,0.500234186649323,0.128001123666763,0.334322988986969,2011,"State","urban/rural","Age","sector_state",0,"Telangana",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322782814502716,0.177451372146606,0.103755377233028,0.230567589402199,0,0,0.0374416969716549
"5343",1,0.541475355625153,0.145694568753242,0.254670351743698,2011,"State","urban/rural","Age","sector_state",0,"Telangana",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21329902112484,0.328176319599152,0.151671662926674,0.102998696267605,0,0,0.0581597201526165
"5344",0,0,0,0,2011,"State","urban/rural","Age","sector_state",0,"Telangana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5345",0,0.79669725894928,0.0927800536155701,0,2011,"State","urban/rural","Age","sector_state",0,"Ladakh",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.79669725894928,0,0,0,0,0.110522672533989
"5346",0,0.484979778528214,0.175256565213203,0.257330507040024,2011,"State","urban/rural","Age","sector_state",0,"Ladakh",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234730497002602,0.250249296426773,0.000707034603692591,0.256623476743698,0,0,0.0824331194162369
"5347",1,0.414098143577576,0.184043616056442,0.40185821056366,2011,"State","urban/rural","Age","sector_state",0,"Ladakh",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414098143577576,0,0.40185821056366,0,0,0,0
"5348",0,0.339039772748947,0.513028204441071,0.147932037711143,2011,"State","urban/rural","Age","sector_state",0,"Ladakh",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102832138538361,0.236207634210587,0,0.147932037711143,0,0,0
"5349",1,0.0144197084009647,0.0631416440010071,0.697646856307983,2011,"State","urban/rural","Age","sector_state",0,"Ladakh",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0144197084009647,0,0.697646856307983,0,0,0.224791809916496
"5350",0,0.830704271793365,0.126280546188354,0.0430151708424091,2011,"State","urban/rural","Age","sector_state",0,"Ladakh",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.830704271793365,0,0.0430151708424091,0,0,0
"5351",0,0.444744914770126,0.435983657836914,0.043275136500597,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.444744914770126,0.043275136500597,0.0759962946176529
"5352",1,0.629763960838318,0.0812216103076935,0.208445757627487,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.629763960838318,0.208445757627487,0.0805686488747597
"5353",0,0.417760133743286,0.449568659067154,0.0613695681095123,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.417760133743286,0.0613695681095123,0.0713016167283058
"5354",1,0.425821542739868,0.223053112626076,0.324825316667557,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.425821542739868,0.324825316667557,0.0263000261038542
"5355",0,0.433022141456604,0.447485834360123,0.0841498523950577,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.433022141456604,0.0841498523950577,0.0353421792387962
"5356",1,0.418485760688782,0.217281118035316,0.332163542509079,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.418485760688782,0.332163542509079,0.0320695452392101
"5357",0,0.293376982212067,0.340418428182602,0.105415903031826,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.293376982212067,0.105415903031826,0.260788679122925
"5358",1,0.096981093287468,0.287170082330704,0.595166683197021,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.096981093287468,0.595166683197021,0.020682143047452
"5359",0,0,0,0,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5360",1,0,0,0,2011,"State","urban/rural","Age","sector_state",1,"Jammu & Kashmir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5361",0,0.410614579916,0.340932667255402,0.0541449226438999,2011,"State","urban/rural","Age","sector_state",1,"Himachal Pradesh",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.410614579916,0.0541449226438999,0.19430784881115
"5362",1,0.511594474315643,0.131209298968315,0.357196241617203,2011,"State","urban/rural","Age","sector_state",1,"Himachal Pradesh",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.511594474315643,0.357196241617203,0
"5363",0,0.223471373319626,0.578243434429169,0.0733155980706215,2011,"State","urban/rural","Age","sector_state",1,"Himachal Pradesh",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.223471373319626,0.0733155980706215,0.124969571828842
"5364",1,0.359781920909882,0.10501878708601,0.348575919866562,2011,"State","urban/rural","Age","sector_state",1,"Himachal Pradesh",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.359781920909882,0.348575919866562,0.186623379588127
"5365",0,0.23448970913887,0.598304271697998,0.0591086558997631,2011,"State","urban/rural","Age","sector_state",1,"Himachal Pradesh",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.23448970913887,0.0591086558997631,0.108097329735756
"5366",1,0.303507119417191,0.286144107580185,0.376682341098785,2011,"State","urban/rural","Age","sector_state",1,"Himachal Pradesh",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.303507119417191,0.376682341098785,0.0336664393544197
"5367",0,0.0109826372936368,0.594370305538177,0.0333817005157471,2011,"State","urban/rural","Age","sector_state",1,"Himachal Pradesh",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.0109826372936368,0.0333817005157471,0.361265361309052
"5368",1,0,0.571018517017365,0.423466384410858,2011,"State","urban/rural","Age","sector_state",1,"Himachal Pradesh",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.423466384410858,0.00551512138918042
"5369",0,0.590571880340576,0.225194349884987,0.0144256949424744,2011,"State","urban/rural","Age","sector_state",1,"Punjab",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.590571880340576,0.0144256949424744,0.16980804502964
"5370",1,0.424681812524796,0.340201884508133,0.161681666970253,2011,"State","urban/rural","Age","sector_state",1,"Punjab",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.424681812524796,0.161681666970253,0.0734346359968185
"5371",0,0.508581161499023,0.382187128067017,0.0434316471219063,2011,"State","urban/rural","Age","sector_state",1,"Punjab",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.508581161499023,0.0434316471219063,0.0658000633120537
"5372",1,0.412707328796387,0.404405683279037,0.182886973023415,2011,"State","urban/rural","Age","sector_state",1,"Punjab",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.412707328796387,0.182886973023415,0
"5373",0,0.485892802476883,0.423460960388184,0.058236550539732,2011,"State","urban/rural","Age","sector_state",1,"Punjab",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.485892802476883,0.058236550539732,0.0324096791446209
"5374",1,0.380821973085403,0.3700932264328,0.234207898378372,2011,"State","urban/rural","Age","sector_state",1,"Punjab",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.380821973085403,0.234207898378372,0.0148769104853272
"5375",0,0.130577608942986,0.607164680957794,0.133307188749313,2011,"State","urban/rural","Age","sector_state",1,"Punjab",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.130577608942986,0.133307188749313,0.128950521349907
"5376",1,0.521021723747253,0.370029211044312,0.094754084944725,2011,"State","urban/rural","Age","sector_state",1,"Punjab",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.521021723747253,0.094754084944725,0.0141949933022261
"5377",1,0,0,0,2011,"State","urban/rural","Age","sector_state",1,"Punjab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1
"5378",0,0.198454201221466,0.602274358272552,0,2011,"State","urban/rural","Age","sector_state",1,"Chandigarh",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.198454201221466,0,0.199271455407143
"5379",1,0.10451727360487,0.89548271894455,0,2011,"State","urban/rural","Age","sector_state",1,"Chandigarh",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.10451727360487,0,0
