,welfareagg_21_cat1,welfareagg_21_cat2,welfareagg_21_cat3,welfareagg_21_cat4,welfareagg_21_cat5,welfare_agg21_sp,year,level,area,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,owns_land
8760,0,0,1,0,0,3718.2,2022,state,urban/rural,w21_sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8761,0,0,1,0,0,3727.31,2022,state,urban/rural,w21_sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8762,0,1,0,0,0,2976.42,2022,state,urban/rural,w21_sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8763,0,1,0,0,0,3027.29,2022,state,urban/rural,w21_sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8764,1,0,0,0,0,2328.96,2022,state,urban/rural,w21_sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8765,1,0,0,0,0,2302.61,2022,state,urban/rural,w21_sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8766,0,0,0,0,1,6881.95,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8767,0,0,0,0,1,6410.87,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8768,0,0,0,1,0,4584.64,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8769,0,0,0,1,0,4583.33,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8770,0,0,1,0,0,3744.66,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8771,0,0,1,0,0,3653.25,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8772,0,1,0,0,0,2872.13,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8773,0,1,0,0,0,2973.25,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8774,1,0,0,0,0,2129.48,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8775,1,0,0,0,0,2085.98,2022,state,urban/rural,w21_sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8776,0,0,0,0,1,6223.52,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8777,0,0,0,0,1,6307.77,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8778,0,0,0,1,0,4456.47,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8779,0,0,0,1,0,4689.73,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8780,0,0,1,0,0,3643.74,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8781,0,0,1,0,0,3646.18,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8782,0,1,0,0,0,2879.63,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8783,0,1,0,0,0,2928.21,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8784,1,0,0,0,0,2055.25,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8785,1,0,0,0,0,2126.68,2022,state,urban/rural,w21_sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8786,0,0,0,0,1,6569.22,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8787,0,0,0,0,1,6555.01,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8788,0,0,0,1,0,4645.19,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8789,0,0,0,1,0,4645.07,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8790,0,0,1,0,0,3713.99,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8791,0,0,1,0,0,3675.61,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8792,0,1,0,0,0,2931.61,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8793,0,1,0,0,0,2936.57,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8794,1,0,0,0,0,2194.55,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8795,1,0,0,0,0,2250.16,2022,state,urban/rural,w21_sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8796,0,0,0,0,1,6377.66,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8797,0,0,0,0,1,6367.4,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8798,0,0,0,1,0,4714.51,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8799,0,0,0,1,0,4678.14,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8800,0,0,1,0,0,3675.4,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8801,0,0,1,0,0,3709.06,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8802,0,1,0,0,0,2910.88,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8803,0,1,0,0,0,2938.04,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8804,1,0,0,0,0,1933.71,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8805,1,0,0,0,0,1970.7,2022,state,urban/rural,w21_sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8806,0,0,0,0,1,6377.31,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8807,0,0,0,0,1,6465.61,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8808,0,0,0,1,0,4650.79,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8809,0,0,0,1,0,4645.55,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8810,0,0,1,0,0,3634.3,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8811,0,0,1,0,0,3655.1,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8812,0,1,0,0,0,2917.21,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8813,0,1,0,0,0,2929.75,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8814,1,0,0,0,0,2139.71,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8815,1,0,0,0,0,2114.35,2022,state,urban/rural,w21_sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8816,0,0,0,0,1,8811.95,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8817,0,0,0,0,1,6337.31,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8818,0,0,0,1,0,4535.56,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8819,0,0,0,1,0,4585.28,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8820,0,0,1,0,0,3633.31,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8821,0,0,1,0,0,3655.86,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8822,0,1,0,0,0,2798.74,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8823,0,1,0,0,0,2905.42,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8824,1,0,0,0,0,1956.52,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8825,1,0,0,0,0,1960.56,2022,state,urban/rural,w21_sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8826,0,0,0,0,1,6390.63,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8827,0,0,0,0,1,6447.3,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8828,0,0,0,1,0,4568.55,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8829,0,0,0,1,0,4649.03,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8830,0,0,1,0,0,3692.29,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8831,0,0,1,0,0,3666.46,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8832,0,1,0,0,0,2970.74,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8833,0,1,0,0,0,2947.96,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8834,1,0,0,0,0,2166.74,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8835,1,0,0,0,0,2194.67,2022,state,urban/rural,w21_sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8836,0,0,0,0,1,6482.77,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8837,0,0,0,0,1,6380.35,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8838,0,0,0,1,0,4757.63,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8839,0,0,0,1,0,4628.76,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8840,0,0,1,0,0,3702.61,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8841,0,0,1,0,0,3668.13,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8842,0,1,0,0,0,2965.25,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8843,0,1,0,0,0,2913.98,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8844,1,0,0,0,0,2166.96,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8845,1,0,0,0,0,2205.07,2022,state,urban/rural,w21_sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8846,0,0,0,0,1,6042.34,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8847,0,0,0,1,0,4733.99,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8848,0,0,0,1,0,4579.17,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8849,0,0,1,0,0,3681.81,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8850,0,0,1,0,0,3719.65,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8851,0,1,0,0,0,3178.67,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8852,0,1,0,0,0,2936.75,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8853,1,0,0,0,0,1822.52,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8854,1,0,0,0,0,1877.97,2022,state,urban/rural,w21_sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8855,0,0,0,0,1,6991.62,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8856,0,0,0,0,1,6778.42,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8857,0,0,0,1,0,4740.03,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8858,0,0,0,1,0,4644.51,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8859,0,0,1,0,0,3666.86,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8860,0,0,1,0,0,3676.26,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8861,0,1,0,0,0,2948.48,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8862,0,1,0,0,0,2933.63,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8863,1,0,0,0,0,2099.37,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8864,1,0,0,0,0,2121.36,2022,state,urban/rural,w21_sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8865,0,0,0,0,1,6578.67,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8866,0,0,0,0,1,6593.77,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8867,0,0,0,1,0,4757.02,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8868,0,0,0,1,0,4731.77,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8869,0,0,1,0,0,3742.01,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8870,0,0,1,0,0,3732.74,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8871,0,1,0,0,0,2988.49,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8872,0,1,0,0,0,3008.14,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8873,1,0,0,0,0,2258.15,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8874,1,0,0,0,0,2289.91,2022,state,urban/rural,w21_sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8875,0,0,0,0,1,6447.78,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8876,0,0,0,0,1,6417.76,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8877,0,0,0,1,0,4723.01,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8878,0,0,0,1,0,4711.95,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8879,0,0,1,0,0,3715.63,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8880,0,0,1,0,0,3714.9,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8881,0,1,0,0,0,3050.08,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8882,0,1,0,0,0,3000.78,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8883,1,0,0,0,0,2355.06,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8884,1,0,0,0,0,2285.52,2022,state,urban/rural,w21_sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8885,0,0,0,0,1,6957.64,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8886,0,0,0,0,1,6626.06,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8887,0,0,0,1,0,4845.42,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8888,0,0,0,1,0,4807.81,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8889,0,0,1,0,0,3810.41,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8890,0,0,1,0,0,3775.68,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8891,0,1,0,0,0,2980.6,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8892,0,1,0,0,0,3051.57,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8893,1,0,0,0,0,2350.66,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8894,1,0,0,0,0,2454.62,2022,state,urban/rural,w21_sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8895,0,0,0,0,1,6983.27,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8896,0,0,0,0,1,7175.47,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8897,0,0,0,1,0,4668.04,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8898,0,0,0,1,0,4537.44,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8899,0,0,1,0,0,3672.96,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8900,0,0,1,0,0,3781.95,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8901,0,1,0,0,0,2843.71,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
8902,0,1,0,0,0,3154.01,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
8903,1,0,0,0,0,2385.73,2022,state,urban/rural,w21_sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
